PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
1072720001,10727200,59.43593,46,1,,,1072720002.0,,,,,,,2.0,1.0,2.0,,1987.0,300.0,,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,81.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,7.0,19.0,27.0,12.0,1.0,2.0,1429.03,1200.0,0.0,0.0,296.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072720002,10727200,59.43593,48,2,,,1072720001.0,,,,,,,2.0,1.0,2.0,,1984.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,91.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,7.0,19.0,14.0,12.0,1.0,2.0,1988.75,1800.0,0.0,0.0,580.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072740001,10727400,40.68236,53,1,,,1072740002.0,,,,,,,2.0,1.0,2.0,,1986.0,600.0,,2.0,3.0,,,,,,,,1.0,3.0,21.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,24.0,30.0,13.0,1.0,1.0,13846.84,10531.57,0.0,0.0,4262.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1072740002,10727400,40.68236,53,2,,,1072740001.0,,,,,,,2.0,1.0,2.0,,1985.0,700.0,2.0,2.0,3.0,,,,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,23.0,31.0,13.0,1.0,2.0,12776.26,9710.39,0.0,0.0,3958.09,0.0,441.98,292.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1072750001,10727500,275.5185,49,1,,,,,,,,,,5.0,3.0,2.0,,1983.0,300.0,3.0,1.0,2.0,2.0,,1.0,1.0,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,,18.0,16.0,12.0,1.0,2.0,3489.2,2899.28,0.0,0.0,1080.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.11,85.9,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,6,4,1
1072760001,10727600,93.35622,51,1,,,1072760002.0,,,,,,,2.0,1.0,2.0,,1995.0,600.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,81.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,,20.0,31.0,13.0,1.0,2.0,12236.24,9299.98,0.0,0.0,3790.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072760002,10727600,93.35622,49,2,,,1072760001.0,,,,,,,2.0,1.0,2.0,,1997.0,600.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,22.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,20.0,29.0,13.0,2.0,2.0,5905.53,4600.8,0.0,0.0,1926.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072770001,10727700,72.56892,40,2,,,1072770002.0,,,,,,,2.0,1.0,2.0,,2003.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,,25.0,16.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.9,1661.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1072770002,10727700,72.56892,43,1,,,1072770001.0,,,,,,,2.0,1.0,2.0,,1990.0,300.0,,2.0,3.0,2.0,,2.0,,,,,3.0,1.0,11.0,46.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,,25.0,18.0,1.0,,,1042.68,948.84,0.0,0.0,323.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1072770003,10727700,72.56892,17,2,1072770002.0,1072770001.0,,,,,,,,1.0,3.0,1.0,34.0,2014.0,200.0,,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,6,4,1
1072770004,10727700,72.56892,14,1,1072770002.0,1072770001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
1072790001,10727900,58.41625,54,1,,,1072790002.0,,,,,,,5.0,2.0,2.0,,1981.0,300.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,,16.0,38.0,13.0,1.0,1.0,4298.96,3470.4,0.0,0.0,1388.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.16,429.41,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072790002,10727900,58.41625,56,2,,,1072790001.0,,,,,,,5.0,2.0,2.0,,1978.0,300.0,3.0,2.0,3.0,2.0,,,,1.0,1.0,1.0,10.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,18.0,32.0,,1.0,2.0,356.7,293.6,0.0,0.0,110.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,6,4,1
1072820001,10728200,46.35072,57,1,,,1072820002.0,,,,,,,2.0,1.0,2.0,,1978.0,400.0,,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,31.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,17.0,40.0,13.0,1.0,2.0,9354.91,7129.52,0.0,0.0,3009.84,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072820002,10728200,46.35072,58,2,,,1072820001.0,,,,,,,2.0,1.0,2.0,,1977.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,19.0,38.0,13.0,1.0,2.0,5169.51,4100.5,0.0,0.0,1608.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.84,771.23,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072850001,10728500,112.13331,60,1,,,,,,,,,,4.0,3.0,2.0,,1977.0,400.0,4.0,1.0,2.0,2.0,,,,1.0,2.0,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,39.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.85,1998.85,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,6,4,1
1072880001,10728800,97.06118,64,1,,,1072880002.0,,,,,,,2.0,1.0,2.0,,1974.0,700.0,,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,13.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,40.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072880002,10728800,97.06118,64,2,,,1072880001.0,,,,,,,2.0,1.0,2.0,,1974.0,700.0,2.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,13.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,40.0,,1.0,1.0,5368.12,4079.99,0.0,0.0,1663.03,0.0,0.0,0.0,0.0,0.0,0.0,1786.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1072930001,10729300,54.43975,75,1,,,1072930002.0,,,,,,,2.0,1.0,2.0,,1959.0,300.0,,1.0,3.0,2.0,,,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,39.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3419.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,6,4,1
1072930002,10729300,54.43975,74,2,,,1072930001.0,,,,,,,2.0,1.0,2.0,,1964.0,400.0,3.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,32.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,43.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,6,4,1
1072950001,10729500,79.74234,80,1,,,1072950002.0,,,,,,,2.0,1.0,2.0,,1946.0,100.0,4.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,28.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.26,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,6,4,1
1072950002,10729500,79.74234,77,2,,,1072950001.0,,,,,,,2.0,1.0,2.0,,1955.0,200.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.97,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,6,4,1
1072960001,10729600,73.00979,84,1,,,1072960002.0,,,,,,,2.0,1.0,2.0,,1945.0,200.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,54.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,39.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242.34,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,6,4,1
1072960002,10729600,73.00979,78,2,,,1072960001.0,,,,,,,2.0,1.0,2.0,,1950.0,100.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,54.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,32.0,28.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,6,4,1
1073010001,10730100,157.38052,40,2,,,,,,,,,,3.0,3.0,2.0,,1993.0,300.0,2.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,18.0,17.0,13.0,1.0,2.0,8213.07,6503.89,0.0,0.0,2313.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,6,4,1
1073010002,10730100,157.38052,8,2,,1073010001.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
1073030001,10730300,108.40058,18,1,,1073030002.0,,,,,,,,1.0,3.0,1.0,34.0,2014.0,200.0,,1.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,6,4,1
1073030002,10730300,108.40058,43,2,,,,,,,,,,5.0,3.0,2.0,,1994.0,600.0,2.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,21.0,22.0,4.0,1.0,2.0,2268.49,1928.64,0.0,0.0,702.8,0.0,0.0,0.0,0.0,1036.56,1036.56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,6,4,1
1073040002,10730400,87.93388,42,2,,,1073040003.0,,,,,,,2.0,1.0,2.0,,1991.0,300.0,2.0,1.0,3.0,2.0,,,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,,19.0,17.0,13.0,1.0,2.0,7540.06,5848.49,0.0,0.0,2335.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.96,628.96,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,6,4,1
1073040003,10730400,87.93388,43,1,,,1073040002.0,,,,,,,2.0,1.0,2.0,,2012.0,600.0,,2.0,3.0,2.0,,,,1.0,1.0,1.0,7.0,3.0,54.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,20.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,6,4,1
1073120001,10731200,421.11869,35,2,,,,,,,,,,1.0,3.0,2.0,,2002.0,600.0,1.0,2.0,3.0,2.0,,,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,,21.0,12.0,13.0,2.0,2.0,8892.73,6853.6,0.0,0.0,2754.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.93,77.31,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1073170001,10731700,221.23967,36,2,,,,,,,,,,5.0,3.0,2.0,,2002.0,600.0,2.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,21.0,15.0,13.0,1.0,1.0,17205.79,13183.27,0.0,0.0,5330.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1073170002,10731700,221.23967,6,2,,1073170001.0,,0.0,25.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
1073180001,10731800,219.95789,76,1,,,,,,,,,,4.0,3.0,2.0,,1960.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,31.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,41.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6150.96,252.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1073190001,10731900,7.42606,71,2,,,,,,,,,,4.0,3.0,2.0,,1961.0,200.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,26.0,36.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.28,309.48,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,6,4,1
1073190003,10731900,7.42606,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
1073190004,10731900,7.42606,12,2,,,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
1073190005,10731900,7.42606,7,1,,,,,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
1073200001,10732000,53.78455,79,2,,,,,,,,,,4.0,3.0,2.0,,1951.0,200.0,4.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,81.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.34,252.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,6,4,1
1073220001,10732200,179.6849,71,2,,,,,,,,,,5.0,3.0,2.0,,1955.0,100.0,4.0,1.0,3.0,2.0,,,,1.0,,,7.0,3.0,53.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,42.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,6,4,1
1073230001,10732300,166.22435,78,2,,,,,,,,,,4.0,3.0,2.0,,1951.0,100.0,5.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,33.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.52,410.28,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,6,4,1
1073240001,10732400,171.20652,87,2,,,,,,,,,,4.0,3.0,2.0,,1939.0,100.0,5.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,14.0,20.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.84,392.28,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,6,4,1
1073260001,10732600,107.83463,51,1,,,1073260002.0,,,,,,,5.0,2.0,2.0,,1982.0,300.0,,1.0,,2.0,,1.0,1.0,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,20.0,22.0,12.0,1.0,2.0,3720.0,3680.16,0.0,0.0,137.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,6,4,1
1073260002,10732600,107.83463,50,2,,,1073260001.0,,,,,,,1.0,2.0,2.0,,1989.0,400.0,3.0,1.0,3.0,2.0,,1.0,1.0,,,,1.0,3.0,54.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,24.0,26.0,13.0,1.0,2.0,3892.54,3310.28,0.0,0.0,1205.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,6,4,1
1073260003,10732600,107.83463,18,2,1073260001.0,1073260002.0,,,,,,,,1.0,3.0,1.0,34.0,2014.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,6,4,1
1073300001,10733000,81.68599,73,1,,,1073300002.0,,,,,,,5.0,2.0,2.0,,1964.0,400.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,32.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,6,4,1
1073300002,10733000,81.68599,70,2,,,1073300001.0,,,,,,,3.0,2.0,2.0,,1963.0,300.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,42.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.94,252.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,6,4,1
1073320001,10733200,75.65489,56,1,,,1073320002.0,,,,,,,2.0,1.0,2.0,,1983.0,600.0,2.0,2.0,3.0,,,2.0,,,,,1.0,3.0,72.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,25.0,32.0,13.0,1.0,2.0,9251.13,7008.53,0.0,0.0,2866.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3,89.75,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6,4,1
1073320002,10733200,75.65489,53,2,,,1073320001.0,,,,,,,2.0,1.0,2.0,,1980.0,400.0,,2.0,2.0,2.0,,2.0,,1.0,2.0,,10.0,3.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,22.0,22.0,,1.0,1.0,478.94,429.04,0.0,0.0,148.38,0.0,0.0,0.0,0.0,1147.21,1147.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6,4,1
1073330001,10733300,59.59926,57,1,,,1073330002.0,,,,,,,5.0,2.0,2.0,,1977.0,300.0,3.0,1.0,2.0,2.0,,,,,,,2.0,3.0,12.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,94.0,,18.0,22.0,3.0,1.0,1.0,1378.79,1240.91,0.0,0.0,427.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.1,0.0,1.0,1.0,1.0,2.0,1.0,1.0,6,4,1
1073330002,10733300,59.59926,60,2,,,1073330001.0,,,,,,,5.0,2.0,2.0,,1975.0,300.0,3.0,1.0,3.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,33.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.23,1669.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,6,4,1
1073340001,10733400,44.42689,58,1,,,1073340003.0,,,,,,,2.0,1.0,2.0,,1977.0,300.0,3.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,17.0,40.0,12.0,1.0,2.0,5630.46,4493.72,0.0,0.0,1744.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,6,4,1
1073340002,10733400,44.42689,89,2,,,,,,,,,,4.0,3.0,2.0,,1937.0,100.0,,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,50.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6861.9,252.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,6,4,1
1073340003,10733400,44.42689,55,2,,1073340002.0,1073340001.0,,,,,,,2.0,1.0,2.0,,1976.0,300.0,4.0,1.0,2.0,2.0,,,,1.0,2.0,,10.0,3.0,81.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,17.0,33.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,6,4,1
1073350001,10733500,95.57585,60,1,,,1073350002.0,,,,,,,2.0,1.0,2.0,,1979.0,700.0,4.0,1.0,3.0,1.0,2.0,,,1.0,1.0,1.0,5.0,3.0,91.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,35.0,,1.0,2.0,1440.0,1327.34,0.0,0.0,363.17,0.0,0.0,0.0,0.0,757.41,717.56,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,6,4,1
1073350002,10733500,95.57585,60,2,,,1073350001.0,,,,,,,2.0,1.0,2.0,,1979.0,700.0,,2.0,,1.0,2.0,,,,,,2.0,3.0,23.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,85.0,3.0,18.0,34.0,12.0,1.0,2.0,8521.56,6463.12,0.0,0.0,2686.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,6,4,1
