HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
10760300,40.40554,1,1,7.0,2006,2,1,,,143.33,,1,1,,3.0,,1,1,1,1,1,1,1,4,1000.0,2,,2,2,2,2,12625.42,11403.23,10582.89,7930.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.43,1.43,0,0.0,0.0,39.0,0,0,1183.19,-81,0.0,8,6,1
10760400,44.06302,1,1,1.0,1999,2,2,,1.0,64.17,,1,3,,3.0,,2,1,2,2,3,1,3,2,1000.0,2,,2,2,2,2,6172.7,6172.7,6172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,206.77,8,6,1
10760600,88.5309,1,1,5.0,1961,2,1,,1.0,33.5,,1,1,,3.0,,1,1,1,3,3,1,1,3,600.0,2,,2,2,2,2,22879.58,22268.39,22268.39,14857.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.56,14.56,0,0.0,0.0,29.0,0,0,582.19,0,1359.68,8,7,2
10760800,244.74131,1,1,3.0,1980,2,1,,1.0,51.83,,1,1,,3.0,,2,2,2,2,3,1,3,3,500.0,2,,2,2,2,2,24742.41,23062.44,23062.44,23062.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,113.0,0,0,1566.97,0,620.09,8,7,2
10760900,42.86215,1,1,5.0,1995,2,1,,1.0,69.83,,1,1,,3.0,,1,1,2,1,1,1,1,3,400.0,2,,2,2,2,2,13463.39,11320.33,8913.2,8913.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.16,28.16,0,0.0,0.0,20.0,0,0,2123.06,0,314.01,8,7,2
10761000,223.51311,1,1,3.0,1991,1,2,,1.0,50.0,,3,3,,3.0,,2,2,2,2,3,1,3,2,400.0,1,,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,8,7,2
10761100,91.82697,1,1,5.0,1994,1,1,,1.0,100.83,,3,3,,3.0,,2,1,2,2,3,1,1,2,1000.0,2,,2,2,2,2,2119.2,2089.2,-30.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,30.0,0,0,0.0,0,0.0,8,7,2
10761300,277.38947,2,1,3.0,1985,2,1,,1.0,69.28,,1,1,,3.0,,2,2,2,3,3,3,3,3,450.0,2,,2,2,2,2,2699.69,2699.69,2211.18,0.0,0.0,0.0,0.0,0.0,307.04,181.47,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,156.53,8,7,2
10761400,174.38966,1,1,3.0,1972,2,1,,50.0,51.67,,1,1,,3.0,,2,1,2,2,3,1,3,3,700.0,2,,2,2,2,2,5968.32,5968.32,5968.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,321.4,8,7,2
10761500,270.42899,3,1,2.0,1985,2,1,,1.0,51.41,,3,3,,3.0,,2,1,2,3,3,1,3,3,400.0,1,,2,2,2,2,2945.12,2945.12,2945.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,8,7,2
10761700,193.39174,1,1,5.0,2004,1,1,,25.0,57.5,,1,1,,3.0,3.0,2,1,2,2,1,1,1,2,1250.0,2,1.0,2,2,2,2,36365.04,33772.46,33772.46,33772.46,3.41,2.41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,197.61,0,0,2394.97,0,2480.95,8,7,2
10761800,154.92803,1,1,5.0,1987,2,1,,70.0,132.67000000000002,,1,1,,3.0,,2,2,2,2,1,1,1,3,1200.0,2,2.0,2,1,1,2,16981.56,15446.63,12201.32,6854.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,16.0,0,0,1518.93,-174,208.67,8,7,2
10762400,131.94694,1,1,3.0,1972,2,1,,30.0,76.49,,1,1,,3.0,,2,1,2,2,1,1,1,3,700.0,2,2.0,2,2,2,2,19929.98,16976.92,15870.03,15870.03,0.0,0.0,0.0,0.0,306.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2953.06,-412,259.25,8,7,2
10762500,24.30745,1,1,3.0,1974,1,1,,1.0,109.0,,1,1,,3.0,3.0,2,1,2,2,1,1,1,2,1500.0,2,,2,2,2,2,24185.66,20040.26,13431.02,8886.23,0.0,0.0,5882.05,4784.2,0.0,0.0,0,0,0.48,0.48,0,0.0,0.0,0.0,0,0,4145.4,-17,1975.77,8,7,2
10762600,47.22137,1,1,4.0,1989,2,1,,100.0,71.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,500.0,2,,2,2,2,2,30808.3,24630.28,22981.31,22981.31,0.29,0.29,0.0,0.0,0.0,0.0,0,0,6.970000000000001,6.970000000000001,0,0.0,0.0,27.0,0,0,6151.02,-60,0.0,8,7,2
10762700,75.23531,2,5,3.0,1974,2,1,,30.0,56.67,,1,1,,3.0,,2,1,2,2,1,1,1,3,1000.0,2,,2,2,2,2,13654.86,12179.9,12072.19,12072.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1474.96,-88,229.74,8,7,2
10762900,322.7545,1,1,4.0,1999,2,1,,1.0,62.25,,1,1,,3.0,3.0,2,1,2,2,1,1,1,3,800.0,2,2.0,2,2,2,2,11400.75,10437.57,8681.35,8681.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,33.0,0,0,930.18,-197,1466.14,8,7,2
10763100,123.8571,3,1,3.0,1985,2,1,,15.0,108.33,,1,1,,3.0,3.0,2,1,1,3,1,1,1,3,1500.0,2,,2,2,2,2,16559.88,14920.95,14083.96,14083.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,35.04,0,0,1603.89,-34,1315.42,8,7,2
10763200,92.67732,1,1,2.0,1983,2,2,,1.0,41.25,,3,3,,3.0,,2,1,2,3,3,1,3,2,1000.0,2,,2,2,2,2,4490.76,4474.75,4474.75,-16.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,16.01,0,0,0.0,0,473.86,8,7,2
10763300,68.09319,1,1,3.0,1992,2,1,,100.0,64.67,,1,1,,3.0,,2,1,1,3,1,1,1,4,1200.0,3,,2,2,2,2,43195.55,40076.84,37996.84,37996.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,101.0,0,0,3017.71,0,2483.85,8,7,2
10763500,89.79134,4,1,2.0,1990,1,2,,10.0,26.25,,1,1,,2.0,,2,2,2,2,3,2,2,1,300.0,1,,2,2,2,2,1102.74,1052.76,338.76,338.76,0.0,0.0,0.0,0.0,714.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,49.98,0,0.0,8,7,2
10763700,65.40288,1,1,5.0,1998,2,1,,100.0,108.5,,1,1,,3.0,,1,1,2,2,1,1,1,3,1500.0,2,,2,2,2,2,4851.89,3806.3,3681.56,3681.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,21.0,0,0,1024.59,-30,0.0,8,7,2
10763900,84.7129,1,1,4.0,2004,2,1,,35.0,107.08,,1,1,,3.0,,2,1,1,1,1,1,1,3,600.0,2,,2,2,2,2,23737.77,21719.77,21252.63,21252.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,61.0,0,0,1957.0,-10,1462.93,8,7,2
10764000,65.92774,1,1,4.0,1989,2,1,,50.0,75.91,,1,1,,3.0,,1,1,2,2,1,1,1,3,1000.0,2,,2,2,2,2,9382.72,7115.34,7115.34,7115.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,44.11,0,0,2223.27,-4,43.17,8,7,2
10764200,45.23692,1,1,4.0,1951,1,1,,50.0,74.17,,1,1,,3.0,,2,1,1,2,1,1,3,3,1000.0,2,,2,2,2,2,11861.13,11291.48,11291.48,3532.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.44,0.44,0,0.0,0.0,0.0,0,0,569.65,-52,236.19,8,7,2
10764400,118.96202,1,1,5.0,1970,2,1,,1.0,81.33,,3,3,,3.0,,2,1,2,2,1,1,1,3,2000.0,2,,2,2,2,2,12680.51,11084.47,11084.47,11084.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,29.0,0,0,1567.04,-52,965.77,8,7,2
10764700,111.85069,1,1,4.0,2000,2,1,,1.0,98.0,,1,1,,3.0,,1,1,2,2,1,1,1,2,1500.0,2,,2,1,1,2,13591.03,11445.96,9406.45,9406.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13.0,0,0,2132.07,-143,312.44,8,7,2
10764800,92.21428,1,1,3.0,1989,1,1,,1.0,78.09,,1,1,,3.0,,2,1,2,2,3,1,1,2,1000.0,1,,2,2,2,2,1146.84,1146.84,1146.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1591.99,8,7,2
10764900,65.84726,1,5,2.0,1980,2,1,,20.0,85.67,,3,3,,3.0,,2,1,2,2,1,1,1,3,800.0,2,,2,2,2,2,4398.08,4823.81,4256.69,4256.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2.31,0,0,-428.04,-659,430.52,8,7,2
10765000,257.48987,1,1,3.0,1983,1,2,,1.0,53.25,,3,3,,3.0,,2,2,2,2,3,1,2,2,500.0,1,,2,2,2,2,2186.52,2172.52,2172.52,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,14.0,0,0,0.0,0,352.02,8,7,2
10765100,89.79631,1,1,4.0,1985,1,1,,,57.83,,3,3,,3.0,,2,1,2,2,3,3,3,2,500.0,2,,2,2,2,2,4412.4,4407.4,4407.4,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,5.0,0,0,0.0,0,202.06,8,7,2
10765200,106.47463,1,1,5.0,1976,2,1,,50.0,92.5,,1,1,,3.0,,2,1,2,2,2,1,1,3,700.0,2,,2,2,2,2,12254.2,11373.48,10385.75,4029.31,0.0,0.0,386.37,341.6,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,880.72,-244,267.29,8,7,2
10765300,215.28759,3,1,1.0,1937,2,1,,1.0,45.4,,3,3,,3.0,,2,1,2,3,3,3,3,2,500.0,2,,2,1,1,2,3272.64,3272.64,3237.84,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,8,7,2
10765500,82.58914,1,1,4.0,1968,2,1,,50.0,57.08,,1,1,,3.0,,2,1,2,3,3,1,3,2,800.0,1,,2,2,2,2,22881.2,22991.2,19168.4,7802.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.080000000000002,22.080000000000002,0,0.0,0.0,22.0,0,0,-132.0,-132,279.09,8,7,2
10765600,331.05592,4,1,4.0,1988,2,1,,30.0,145.0,,1,1,,3.0,,2,1,2,3,3,1,1,3,870.0,2,,2,2,2,2,8400.56,8368.95,8368.95,308.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,31.61,0,228.84,9,6,1
10765800,1116.41304,4,2,3.0,2008,2,1,,20.0,131.17000000000002,58.0,1,1,3.0,3.0,,1,1,2,3,1,1,1,3,1400.0,2,,2,2,2,2,24712.36,19320.73,18823.72,18823.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0.0,0,0,5391.63,-4,0.0,9,6,1
10765900,1144.72533,4,2,1.0,2008,2,2,,,77.42,32.0,1,1,3.0,3.0,,1,1,2,2,1,1,1,3,400.0,2,,1,2,2,1,7918.45,6195.95,6139.95,6139.95,0.0,0.0,0.0,0.0,56.0,0.0,0,564,0.0,0.0,180,0.0,0.0,0.0,0,0,1722.5,0,0.0,9,6,1
10766000,293.90281,4,1,4.0,1984,2,1,,35.0,190.0,,1,1,,3.0,,2,1,2,3,1,1,3,3,955.0,2,,2,2,2,2,9588.08,9588.08,9588.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10766100,732.77641,1,1,4.0,1995,2,1,,70.0,28.5,,3,3,,3.0,,1,1,1,3,1,3,3,4,625.0,3,,2,2,2,2,5414.8,5414.8,1375.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10766200,684.37419,1,1,4.0,1967,2,1,,50.0,97.33,,1,1,,3.0,,1,1,1,1,1,1,3,3,600.0,3,,2,2,2,2,13316.43,10502.0,10502.0,10502.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,28.0,0,0,2786.43,-90,0.0,9,6,1
10766400,63.31553,4,1,3.0,1995,2,1,,60.0,100.0,,1,1,,3.0,3.0,1,1,1,1,1,1,1,3,900.0,2,3.0,2,2,2,2,16789.13,13523.18,11007.78,11007.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,8.64,0,0,3257.31,0,184.98,9,6,1
10766500,341.56917,4,1,4.0,1985,2,1,,30.0,160.0,,1,1,,3.0,,2,1,2,3,1,1,3,3,800.0,2,,2,2,2,2,4485.06,4485.06,4485.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10766600,368.32585,2,1,5.0,1972,2,1,,,36.67,,1,1,,3.0,,1,1,2,3,3,1,2,3,500.0,2,,2,2,2,2,4102.34,4102.34,4102.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10766700,658.39454,4,1,3.0,1965,2,1,,150.0,60.0,,1,1,,3.0,,2,1,2,3,3,1,3,3,170.0,2,,2,2,2,2,3440.76,3440.76,3440.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10766800,349.5294,4,1,3.0,2012,2,1,,35.0,120.0,,1,1,3.0,3.0,3.0,1,1,2,3,1,1,1,3,1050.0,2,2.0,2,2,2,2,12408.11,9528.38,9528.38,9528.38,0.0,0.0,0.0,0.0,0.0,0.0,0,1044,0.0,0.0,0,0.0,0.0,10.0,0,0,2869.73,0,0.0,9,6,1
10766900,453.0057,1,1,5.0,2010,2,1,,250.0,121.66,,1,1,,3.0,,1,1,1,2,1,1,1,4,1200.0,2,,2,2,2,2,24724.44,15477.66,15309.48,7550.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,64.0,5400,0,3782.78,-65,0.0,9,6,1
10767000,872.93702,4,4,2.0,1998,2,1,35.0,35.0,145.0,,1,1,3.0,3.0,,1,2,2,3,1,1,1,3,730.0,2,,2,2,2,2,9095.8,7033.93,7033.93,6871.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2061.87,-12,0.0,9,6,1
10767100,315.59985,4,1,3.0,1985,1,2,,,121.0,,1,1,,3.0,,1,1,2,2,3,1,1,3,370.0,2,,2,2,2,2,6302.66,6302.66,6302.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
10767200,299.41254,2,1,3.0,1978,2,1,,70.0,39.75,,3,1,,3.0,,2,1,2,3,3,3,3,3,125.0,2,,2,2,2,2,2660.22,2660.22,2660.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,105.13,9,6,1
10767600,545.65066,2,1,3.0,2005,1,1,,,19.17,,3,3,,3.0,,2,1,2,2,3,1,2,1,400.0,1,,2,2,2,2,2620.58,2165.68,1630.1,1630.1,0.0,0.0,0.0,0.0,182.97,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,454.9,0,154.87,9,7,2
10767700,887.03917,1,1,3.0,2006,1,2,,1.0,31.17,,3,3,,3.0,,2,1,2,2,3,3,3,3,380.0,2,,2,2,2,2,2112.3,2112.3,2112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,7,2
10767800,1062.18503,1,1,4.0,1947,1,2,,1.0,24.17,,3,3,,3.0,,2,1,2,3,3,3,3,2,600.0,2,,2,2,2,2,3082.78,3053.78,3053.78,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,29.0,0,0,0.0,0,0.0,9,7,2
10767900,209.97405,4,3,3.0,2011,1,2,35.0,,175.0,,1,1,,3.0,,2,1,2,2,1,1,3,2,600.0,1,,2,2,2,2,5161.37,5161.37,0.0,0.0,0.0,0.0,684.0,684.0,205.39,0.0,0,684,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,7,2
10768100,145.17646,1,5,4.0,2006,1,1,,1.0,23.33,,3,3,,2.0,,2,1,2,2,1,1,2,1,600.0,1,,2,2,2,2,3437.66,3375.52,560.0,560.0,0.0,0.0,0.0,0.0,2815.52,0.0,0,480,0.0,0.0,0,0.0,0.0,0.0,0,0,62.14,0,1298.22,9,7,2
10768200,537.36364,1,1,4.0,1993,1,1,,50.0,38.33,,3,3,,3.0,,2,1,2,2,2,3,2,2,400.0,2,,2,2,2,2,567.25,509.57,509.57,509.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,57.68,0,0,0.0,0,184.82,9,7,2
10768300,289.5868,2,1,5.0,1987,1,1,,,50.89,,3,3,,2.0,3.0,2,2,2,2,2,2,2,2,400.0,2,2.0,2,2,2,2,5068.68,4839.8,2470.18,2470.18,0.0,0.0,0.0,0.0,1972.56,370.68,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,228.88,0,140.07,9,7,2
10768400,593.08288,1,1,5.0,1977,2,1,,1.0,20.340000000000003,,1,1,,3.0,3.0,1,1,2,3,1,1,1,3,600.0,2,2.0,2,2,2,2,21522.99,17380.74,17380.74,17380.74,1800.0,1800.0,0.0,0.0,0.0,0.0,0,0,0.1,0.1,0,0.0,0.0,25.0,0,0,4117.25,-390,0.0,9,7,2
10768500,421.20847,1,1,4.0,1994,2,1,,20.0,97.67,,3,3,,3.0,,2,1,2,3,1,1,1,3,500.0,2,,2,2,2,2,11864.17,10213.16,7951.24,5595.22,0.0,0.0,0.0,0.0,1647.03,0.0,0,0,0.0,0.0,0,0.0,0.0,4.0,0,0,1647.01,0,227.85,9,7,2
10768600,297.05787,1,1,7.0,2015,2,1,,90.0,113.66,,1,1,,3.0,3.0,1,1,1,3,1,1,1,3,950.0,2,2.0,2,2,2,2,19511.22,16248.05,15327.1,15327.1,0.0,0.0,368.1,368.1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,28.0,0,0,3235.17,-404,780.93,9,7,2
10769000,128.16757,3,1,3.0,1953,1,1,,100.0,125.0,,3,3,,3.0,,2,1,2,2,3,1,2,2,700.0,1,,1,2,1,1,6834.54,6834.54,6834.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
10769700,66.01607,2,1,4.0,1995,1,2,,,55.0,,1,1,,3.0,,2,2,2,2,3,1,3,2,250.0,1,,2,2,2,2,4494.18,4486.18,4486.18,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,8.0,0,0,0.0,0,0.0,10,1,1
10770200,118.20419,4,1,5.0,1990,2,1,,250.0,160.0,,1,1,,3.0,,1,1,1,1,3,1,1,2,600.0,1,,2,2,2,2,8232.9,8232.9,8232.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
10770500,113.05402,4,1,2.0,1987,2,1,,100.0,150.0,,1,1,,3.0,,1,1,1,1,1,1,1,2,900.0,1,,2,2,2,2,6569.05,6260.8,3802.0,3802.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,38.0,0,0,270.25,0,0.0,10,1,1
10771000,218.54657,2,1,3.0,1993,2,1,,,63.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,1750.0,2,,2,2,2,1,23982.6,20532.82,19117.02,13339.55,0.0,0.0,0.0,0.0,306.0,0.0,0,0,0.0,0.0,0,0.0,0.0,34.01,0,0,3415.77,0,0.0,10,6,1
10771700,76.90706,4,1,4.0,1998,2,2,,300.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,20780.3,15962.28,13717.96,13717.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1163.58,988.5799999999999,0,0.0,0.0,0.0,0,0,4818.02,-60,0.0,10,1,1
10772300,320.09474,4,1,3.0,1994,2,1,,200.0,80.0,,1,1,,3.0,,1,1,1,1,1,1,3,4,400.0,2,,2,1,2,2,11168.42,8455.0,8455.0,8455.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2713.42,-55,0.0,10,1,1
10772700,99.42873,4,1,1.0,1994,2,1,,35.0,80.0,,1,1,,3.0,,2,1,2,3,3,1,3,1,600.0,1,,2,2,2,2,9441.78,9341.78,9341.78,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,100.0,0,0,0.0,0,0.0,10,1,1
10772900,96.52036,4,1,2.0,2001,2,1,,,120.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,800.0,2,,2,2,2,2,16337.57,12614.03,11132.49,11132.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.49,1.49,0,0.0,0.0,0.0,0,0,3723.54,-5,0.0,10,1,1
10773400,341.67046,4,1,2.0,1989,2,2,,100.0,80.0,,1,1,,3.0,,1,1,1,3,1,3,1,3,600.0,2,,2,2,2,2,4800.0,4134.63,4134.63,4134.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,665.37,0,0.0,10,1,1
10773800,50.39061,4,1,2.0,1971,2,2,,160.0,106.0,,1,1,,3.0,,1,1,1,3,1,1,1,2,650.0,1,,2,2,2,2,12386.75,12068.12,12068.12,3524.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.26,5.26,0,0.0,0.0,0.0,0,0,318.63,-18,0.0,10,1,1
10773900,224.13227,4,1,5.0,1998,2,1,,260.0,170.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,1200.0,2,,2,2,2,2,25995.76,20253.01,20253.01,20253.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,5742.75,-155,0.0,10,1,1
10774400,101.4398,4,1,2.0,1973,2,2,,160.0,124.0,,1,1,,3.0,,1,1,1,3,1,1,3,3,900.0,1,,2,2,2,2,8211.26,7374.42,7374.42,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,836.84,0,0.0,10,1,1
10774600,253.57051,4,1,2.0,1992,2,2,,200.0,70.0,,1,1,,3.0,,1,1,2,2,2,2,2,2,400.0,1,,2,2,2,2,2776.7,2776.7,2776.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
10774700,147.54827,4,1,3.0,1992,2,2,,,150.0,,1,1,,3.0,,1,1,1,1,1,1,3,4,1500.0,3,,2,2,2,2,16649.49,14391.06,14391.06,9025.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2258.43,0,0.0,10,1,1
10774800,100.7825,2,1,4.0,1957,2,1,,300.0,127.5,,1,1,,3.0,,1,1,1,3,1,1,1,3,800.0,2,,2,2,2,2,11467.03,10443.94,6367.58,3516.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1023.09,0,0.0,10,1,1
10774900,114.41148,4,1,2.0,1992,2,1,,160.0,170.0,,1,1,,3.0,,1,1,1,2,1,1,1,2,800.0,1,,2,2,2,2,5746.48,5711.48,5711.48,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,35.0,0,0,0.0,0,0.0,10,1,1
10775000,277.09707,1,1,2.0,2003,2,1,,70.0,85.0,,1,1,,3.0,,2,1,2,3,3,1,3,2,300.0,2,,2,2,2,2,2294.34,2232.34,2232.34,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,62.0,0,0,0.0,0,0.0,10,1,1
10775100,110.1436,4,1,4.0,1979,1,1,,300.0,150.0,,1,1,,1.0,,2,2,2,3,1,1,2,2,625.0,1,,1,2,2,2,8605.32,7304.08,7304.08,4177.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1301.24,0,0.0,10,1,1
10775400,257.33268,4,1,3.0,1980,2,2,,160.0,150.0,,1,1,,3.0,,2,1,2,2,1,1,1,2,500.0,1,,1,1,1,2,14390.53,13858.85,13858.85,10642.85,880.0,880.0,0.0,0.0,0.0,0.0,0,0,3199.53,3199.53,0,0.0,0.0,385.68,0,0,146.0,0,0.0,10,1,1
10775500,238.83078,4,1,3.0,1976,2,2,,230.0,100.0,,1,1,,1.0,,2,1,2,2,3,1,3,2,350.0,1,,2,2,2,2,4041.9,4041.9,4041.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
10775600,222.69425,3,5,3.0,1999,1,2,,,64.0,,1,1,,3.0,,2,1,2,2,3,2,3,2,300.0,2,,2,2,2,2,3426.96,3426.96,3426.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
10775800,285.27733,4,1,3.0,1982,2,2,,,140.0,,1,1,,3.0,,1,1,1,3,1,1,3,3,700.0,2,,2,2,2,2,3595.94,3595.94,3595.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
