HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
10112700,275.17889,4,1,3.0,1959,2,2,,350.0,110.0,,1,1,,3.0,,1,1,1,3,1,3,3,400.0,2,,2,2,2,2,9790.44,9790.44,9790.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10112900,269.21395,1,1,4.0,1983,2,1,,,215.0,,1,1,,3.0,3.0,2,1,2,2,1,1,3,1000.0,2,,2,2,1,2,21237.62,17551.44,16279.39,13134.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3686.18,-343,0.0,2,2,1
10113100,295.44745,4,1,3.0,1992,2,1,,200.0,90.0,,1,1,,3.0,,1,1,1,1,1,1,4,800.0,2,,2,2,2,2,25562.0,23851.94,23851.94,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,600,0,1110.06,0,0.0,2,2,1
10113200,577.57048,3,1,3.0,2003,1,2,,300.0,110.0,,1,1,,3.0,,1,1,1,3,1,1,3,400.0,2,,1,1,2,2,2056.82,1716.69,1028.59,1028.59,0.0,0.0,0.0,0.0,306.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,340.13,0,0.0,2,2,1
10113300,350.32308,4,1,2.0,2000,1,2,,150.0,40.0,,1,1,,3.0,,1,1,2,3,3,3,2,400.0,1,,2,2,2,2,3608.34,4298.34,4298.34,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,-690.0,-690,0.0,2,2,1
10113500,380.39548,4,2,3.0,2011,2,2,,150.0,164.17,87.0,1,1,3.0,3.0,,1,1,1,1,1,1,5,950.0,3,,2,2,2,2,71778.88,71754.49,71754.49,71754.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0.0,0,0,24.39,0,0.0,2,2,1
10113700,392.48206,4,1,5.0,1995,2,1,,350.0,120.0,,1,1,,3.0,3.0,1,1,1,1,1,1,3,2000.0,2,2.0,2,2,2,2,48641.08,42879.9,42712.52,42712.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,5761.18,-162,0.0,2,2,1
10113800,609.02706,4,1,3.0,1990,2,2,,110.0,90.0,,1,1,,3.0,,1,1,2,1,1,3,2,500.0,1,,2,2,2,2,9941.63,9605.19,9605.19,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,336.44,0,0.0,2,2,1
10114100,294.285,1,1,4.0,1960,2,1,,100.0,115.0,,1,1,,3.0,,1,1,1,1,1,1,3,750.0,2,,2,2,2,2,13027.5,13027.5,13027.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10114200,291.99368,4,1,2.0,1981,2,2,,250.0,120.0,,1,1,,3.0,,2,1,2,2,3,1,4,500.0,2,,2,2,2,2,6732.9,6732.9,6732.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10114400,235.9792,4,2,2.0,2016,2,1,,200.0,142.08,180.0,1,1,3.0,3.0,,2,1,2,2,1,1,2,1500.0,2,,2,1,1,2,23270.0,21752.76,14492.76,10336.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,208.12,177.12,120,0.0,0.0,0.0,0,0,1517.24,0,0.0,2,2,1
10114500,267.45947,4,2,4.0,2002,2,2,,,114.17,50.0,1,1,3.0,3.0,3.0,1,1,2,3,1,1,3,1500.0,2,2.0,2,1,1,2,41507.12,34185.48,34185.48,34185.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0.0,0,0,7321.64,-293,0.0,2,2,1
10114800,124.67248,4,1,3.0,1991,2,1,,,1.0,,1,1,,3.0,,1,1,1,1,1,1,5,,3,,2,2,2,2,34125.15,27880.04,27804.04,24488.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,181.78,181.78,0,0.0,0.0,0.0,0,0,6245.11,-105,0.0,2,2,1
10115000,295.44745,4,1,3.0,1970,2,2,,110.0,110.0,,1,1,,3.0,,1,1,2,3,3,3,2,600.0,1,,2,2,2,2,1209.6,1209.6,1209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10115100,338.2231,1,1,5.0,1961,2,1,,,109.5,,1,1,,2.0,,2,1,1,3,3,3,3,700.0,3,,2,2,2,2,12457.62,11546.68,10955.94,10955.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,910.94,-98,0.0,2,2,1
10115200,986.46946,4,5,2.0,2017,2,2,,250.0,115.0,,1,1,,3.0,,2,1,2,3,1,3,1,500.0,1,,1,2,2,2,4562.04,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1062.04,0,0.0,2,2,1
10115400,580.08362,4,1,4.0,1980,2,2,,90.0,100.0,,1,1,,3.0,,1,1,2,3,3,3,2,500.0,1,,2,2,2,2,4141.2,4141.2,4141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10115800,255.16286,4,1,5.0,2012,2,1,,400.0,120.0,,1,1,,3.0,3.0,1,1,2,3,1,1,3,2000.0,2,3.0,2,2,2,2,37468.04,31737.45,29843.43,29843.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,5730.59,0,0.0,2,2,1
10115900,115.57591,1,1,4.0,1958,2,1,,50.0,30.0,,1,1,,3.0,,2,1,2,1,2,3,1,400.0,1,,2,2,2,2,3370.08,3575.08,3575.08,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,-205.0,-205,0.0,2,2,1
10116000,210.93098,4,1,5.0,1996,2,1,,400.0,170.0,,1,1,,3.0,,1,1,1,1,1,1,4,1400.0,3,,2,2,2,2,12585.81,10247.09,10247.09,10247.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2338.72,0,0.0,2,2,1
10116100,456.16348,4,1,4.0,2013,2,2,,200.0,150.0,,1,1,,3.0,,1,1,2,1,1,1,2,900.0,1,,2,2,2,2,13392.6,13014.04,8280.0,8280.0,0.0,0.0,547.2,547.2,140.32,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,378.56,0,0.0,2,2,1
10116300,197.99169,4,1,2.0,1975,2,1,,110.0,100.0,,1,1,,3.0,,1,1,2,2,1,1,3,800.0,2,,2,2,1,2,10412.97,9719.5,8131.1,8131.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.0,0,0,690.47,-641,0.0,2,2,1
10116500,808.83831,4,1,2.0,2006,1,2,,150.0,100.0,,2,2,,3.0,,2,1,2,2,1,3,3,800.0,1,,2,1,1,2,8663.04,8660.26,8660.26,8660.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11.58,8.8,0.0,0,1200,2.78,0,0.0,2,2,1
10116600,571.39408,1,1,3.0,1954,2,2,,160.0,112.28,,1,1,,3.0,,1,1,2,3,3,3,2,500.0,1,,2,2,1,2,3679.3,3679.3,3471.9,0.0,0.0,0.0,0.0,0.0,0.0,207.4,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10116900,240.14943,3,1,4.0,2016,2,1,,350.0,113.33,,1,1,,3.0,,1,1,1,1,1,1,4,800.0,2,,2,2,2,2,30149.32,22337.29,22337.29,22337.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.56,1.56,0,0.0,0.0,0.0,0,0,7812.03,0,0.0,2,2,1
10117000,373.06431,4,1,3.0,1990,2,2,,100.0,155.08,,1,1,,3.0,,1,1,2,2,1,2,3,1000.0,2,,2,1,2,2,12823.45,10241.39,10241.39,10241.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,720,2582.06,0,0.0,2,2,1
10117200,685.96953,4,2,3.0,2015,2,2,,300.0,110.0,200.0,1,1,3.0,1.0,,1,1,2,2,1,1,2,1500.0,1,,2,1,2,2,22400.84,18173.37,11043.71,11043.71,0.0,0.0,5842.56,4615.64,0.0,0.0,800,0,0.0,0.0,360,0.0,0.0,10.0,0,0,4217.47,-266,0.0,2,2,1
10117500,366.15356,4,5,2.0,2015,2,1,,160.0,105.42,,1,1,,3.0,,1,1,2,2,1,1,3,800.0,2,,2,2,2,2,3698.14,3725.3,3725.3,3725.3,0.0,0.0,0.0,0.0,0.0,0.0,0,6000,0.0,0.0,0,0.0,0.0,0.0,0,0,-27.16,-404,0.0,2,2,1
10117900,303.17722,4,1,4.0,1990,2,2,,250.0,150.0,,1,1,,3.0,,1,1,2,3,1,1,2,575.0,1,,2,2,1,2,8009.28,8009.28,8009.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,2,1
10118000,297.02215,4,1,3.0,1985,2,2,,90.0,100.0,,1,1,,3.0,,1,1,2,1,1,1,2,800.0,1,,2,2,2,2,14344.25,14036.86,14036.86,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,307.39,0,0.0,2,2,1
10118100,171.41041,3,1,4.0,1968,2,2,,200.0,150.0,,1,1,,3.0,,2,1,1,1,2,2,3,1000.0,2,,2,2,2,2,6912.78,6812.29,6812.29,1015.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,100.49,0,0.0,2,2,1
10118200,239.15768,4,1,3.0,1983,2,1,,200.0,126.67,,1,1,,2.0,2.0,1,1,2,2,1,3,3,800.0,2,2.0,2,1,1,1,12251.47,10320.86,7328.54,7328.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1930.61,-315,0.0,2,2,1
10118500,151.33197,4,1,4.0,1986,2,1,,300.0,100.0,,1,1,,3.0,,1,1,1,3,1,1,4,1500.0,3,,2,2,2,2,12551.38,12068.18,12068.18,5490.31,290.0,290.0,0.0,0.0,0.0,0.0,0,0,0.31,0.31,0,0.0,0.0,0.0,0,0,483.2,0,253.8,2,2,1
10118700,353.97644,4,1,3.0,2003,2,1,,160.0,92.0,,1,1,,3.0,,1,1,1,1,1,1,3,950.0,1,,2,2,2,2,19278.8,15475.05,6680.62,6680.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3803.75,-33,0.0,2,2,1
10118800,261.51883,4,1,2.0,1968,2,1,,200.0,153.33,,1,1,3.0,3.0,,1,1,1,1,1,1,4,900.0,2,,2,2,2,2,17145.83,14182.3,13859.03,11476.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2963.53,-39,0.0,2,2,1
10119400,227.28364,4,1,4.0,2005,2,2,,400.0,128.33,,1,1,,3.0,3.0,1,1,2,3,1,1,3,3000.0,2,2.0,2,1,1,2,35989.14,29722.55,29722.55,23417.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,200,0,6066.59,-698,0.0,2,2,1
10119900,2345.5682,4,2,3.0,2010,2,1,,,140.0,150.0,1,1,3.0,3.0,,1,1,1,1,1,1,3,800.0,2,,2,1,1,2,13408.19,10400.33,10400.33,10400.33,2000.0,1700.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,600,0.0,0.0,0.0,0,0,3007.86,0,0.0,3,3,1
10120000,387.19987,4,1,4.0,2008,2,1,,,218.25,,1,1,,2.0,2.0,2,1,1,3,1,1,3,2000.0,1,2.0,2,2,2,2,14588.75,13901.7,13635.28,13635.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,9.32,0,0,677.73,0,0.0,3,3,1
10120200,362.81319,4,1,3.0,1980,2,1,,110.0,120.0,,1,1,,3.0,,1,1,1,3,3,2,3,600.0,2,,2,2,2,2,10990.5,10990.5,10786.5,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10120400,1150.04895,4,1,4.0,1995,2,1,,,150.0,,1,1,,3.0,,1,1,1,1,1,1,4,600.0,2,,2,2,2,2,20538.39,16011.43,15498.43,15498.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.620000000000001,13.620000000000001,0,0.0,0.0,0.0,0,2700,4526.96,-24,499.88,3,3,1
10120800,1103.4531,4,1,3.0,1970,2,2,,,60.0,,1,1,,3.0,,2,1,1,3,3,3,3,300.0,2,,2,2,2,2,2784.54,2784.54,2784.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10120900,484.08469,4,1,1.0,1986,2,2,,200.0,108.92,,1,1,3.0,3.0,,1,1,2,1,1,3,3,2000.0,3,,2,2,1,2,21629.19,18473.35,16070.17,16070.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.01,0,0.0,0.0,0.0,0,0,3155.84,-689,0.0,3,3,1
10121100,474.92802,4,2,4.5,2012,2,1,,130.0,180.42000000000002,175.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,4,1000.0,3,,2,1,1,2,208.79,97.9,97.9,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,245,0.0,0.0,0.0,0,0,110.89,0,0.0,3,3,1
10121200,1197.4954,4,1,3.0,1991,1,2,,,168.5,,1,1,,2.0,2.0,1,1,2,2,1,1,2,900.0,1,1.0,2,1,1,2,12861.27,9860.25,9860.25,9860.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3001.02,-39,135.74,3,3,1
10121300,1191.71425,4,2,3.0,2008,2,1,,350.0,328.33000000000004,150.0,1,1,3.0,3.0,,2,1,1,2,1,1,3,1000.0,1,,1,2,2,2,15191.3,14613.0,14613.0,14613.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1800,0.0,0.0,0.0,0,0,578.3,-213,0.0,3,3,1
10121400,514.21957,4,1,3.0,2001,2,2,,,100.0,,1,1,,3.0,,1,2,2,2,1,3,3,500.0,2,,1,2,2,1,8938.8,8938.8,8193.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10121500,320.94748,4,1,3.0,1979,2,2,,,120.0,,1,1,,2.0,3.0,2,1,2,3,1,2,2,1500.0,1,1.0,2,2,2,2,7099.53,6244.18,5548.47,5548.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,855.35,-260,0.0,3,3,1
10121600,436.4272,4,1,3.0,1980,2,1,,500.0,110.0,,1,1,,3.0,,1,1,1,1,1,1,3,600.0,1,,2,1,1,2,29284.87,25656.34,25656.34,17802.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13603.0,11563.0,0,0.0,0.0,0.0,0,1080,3628.53,0,0.0,3,3,1
10122000,1171.60952,4,1,2.0,2014,2,2,,,150.0,,1,1,,3.0,,1,1,1,2,2,3,3,600.0,2,,2,1,2,2,4834.26,4834.26,4834.26,752.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,752.21,752.21,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10122100,365.40096,4,1,2.0,2011,2,1,,,131.67000000000002,,1,1,,3.0,3.0,1,1,1,1,1,1,3,1500.0,2,2.0,2,2,1,2,28438.39,21673.26,21081.55,21081.55,0.0,0.0,591.71,591.71,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,2100,6765.13,-295,0.0,3,3,1
10122200,748.7907,4,1,5.0,2002,2,2,,,180.0,,1,1,,3.0,,1,1,1,1,1,3,4,800.0,2,,2,2,2,2,47995.11,47084.28,47084.28,47084.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.19,21.19,0,0.0,0.0,0.0,0,0,910.83,-223,0.0,3,3,1
10122300,462.26007,4,1,5.0,1988,2,2,,,90.0,,1,1,,3.0,,1,1,2,2,1,1,3,500.0,2,,2,2,2,2,3351.88,3191.92,2014.66,2014.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,159.96,-30,0.0,3,3,1
10122400,439.74448,3,4,1.0,1995,1,1,60.0,60.0,100.67,,3,1,2.0,2.0,3.0,2,2,2,2,1,3,2,600.0,1,3.0,2,1,2,2,2997.03,2404.65,1872.47,1872.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,592.38,0,0.0,3,3,1
10123100,540.91297,4,1,5.0,1993,2,1,,200.0,130.0,,1,1,,3.0,,2,1,1,1,1,2,2,600.0,2,,1,2,1,2,11321.61,9746.92,5813.38,5813.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1574.69,0,0.0,3,3,1
10123200,403.76328,3,1,4.0,1984,1,2,,,146.0,,1,1,,3.0,,2,1,2,2,1,2,2,800.0,1,,2,1,1,2,13015.86,13015.86,5813.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10123600,1608.49042,4,1,1.0,2004,2,1,,150.0,42.5,,1,1,,3.0,3.0,1,1,1,1,1,1,4,900.0,2,3.0,2,2,2,2,20815.76,15444.63,15444.63,15444.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,3000,5371.13,-52,0.0,3,3,1
10124000,647.91608,4,1,2.0,2003,2,2,,80.0,100.0,,1,1,,3.0,,1,1,1,1,3,1,3,600.0,2,,2,2,2,2,11468.39,11079.33,10307.23,4396.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,389.06,-239,0.0,3,3,1
10124100,227.14236,4,1,4.0,1971,2,2,,,142.0,,1,1,,3.0,3.0,1,1,1,1,1,1,3,600.0,3,2.0,2,2,1,2,14480.58,11812.89,11749.35,11749.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2667.69,-308,0.0,3,3,1
10124200,174.5948,1,1,10.0,2000,2,1,,,194.0,,1,1,,3.0,,1,1,1,1,1,1,5,700.0,3,,2,2,2,2,61121.83,57306.83,57306.83,48874.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31689.85,28059.85,0,0.0,0.0,45.0,0,2400,3770.0,-200,0.0,3,3,1
10124600,440.61253,4,1,3.0,1998,2,1,,,120.0,,1,1,,3.0,,1,1,1,3,1,1,4,1000.0,3,,2,2,1,2,13537.77,12626.92,12626.92,4845.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.66,6.66,0,0.0,0.0,12.0,0,0,898.85,-7,0.0,3,3,1
10124700,1098.51635,3,1,2.0,2003,1,1,,,168.0,,1,1,,3.0,,1,1,1,1,1,1,5,700.0,3,,1,2,2,2,10703.65,8232.0,8232.0,8232.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2471.65,0,0.0,3,3,1
10124800,641.94259,4,1,4.0,1978,2,1,,250.0,175.83,,1,1,,3.0,,1,1,1,1,1,1,4,700.0,2,,1,1,2,2,14315.57,13388.82,13220.34,5670.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,926.75,0,0.0,3,3,1
10124900,257.96594,1,1,6.0,1990,2,1,,750.0,246.41,,1,1,,3.0,,1,1,1,1,3,1,4,1000.0,2,,2,2,1,2,8264.99,8176.18,8176.18,2966.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,600,88.81,-198,0.0,3,3,1
10125000,705.78364,4,1,1.0,2014,2,1,,,80.0,,2,2,,2.0,,2,1,1,1,1,1,3,800.0,2,,2,2,2,2,7722.31,7102.59,7102.59,7102.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,619.72,0,0.0,3,3,1
10125100,288.85154,4,1,4.0,1996,2,1,,,205.0,,1,1,,3.0,,1,1,1,1,1,1,4,2000.0,3,,2,2,2,2,29171.12,24199.21,22855.21,22855.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,300,4971.91,-648,0.0,3,3,1
10125300,649.64446,4,1,3.0,1979,2,2,,,80.0,,1,1,,3.0,,2,2,2,3,3,3,3,300.0,1,,2,2,2,2,3359.76,3359.76,3359.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10125400,564.43219,3,1,3.0,1997,2,2,,,100.0,,1,1,,3.0,,1,1,1,2,1,2,3,400.0,2,,2,2,2,2,10974.29,8224.91,7976.19,7976.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2749.38,-77,0.0,3,3,1
10125700,355.9,4,1,3.0,1977,2,1,,200.0,155.0,,1,1,,3.0,,1,1,1,1,1,1,4,1600.0,2,,2,2,2,2,21722.5,20186.85,20186.85,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0,480,12.0,12.0,0,0.0,0.0,0.0,0,0,1535.65,-3,0.0,3,3,1
10125800,1182.1239,4,1,4.0,1967,2,2,,,80.0,,1,1,,3.0,,1,2,2,2,2,3,3,400.0,2,,2,2,2,1,4189.97,4189.97,4189.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10125900,814.69122,4,2,3.0,2005,2,1,,150.0,148.33,130.0,1,1,2.0,3.0,,2,1,1,2,1,1,3,1200.0,2,,2,2,1,2,20018.25,16360.04,15355.42,15355.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,240,0.0,0.0,0.0,0,0,3658.21,-107,0.0,3,3,1
10126000,929.9602,4,1,4.0,2008,2,1,,160.0,301.67,,1,1,,3.0,,1,1,1,2,1,1,5,1000.0,3,,2,2,1,2,5664.27,5276.76,4773.17,4773.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,387.51,-66,0.0,3,3,1
10126100,321.72353,4,1,3.0,1989,2,1,,150.0,205.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,1,1,2,2,24725.64,22671.55,22671.55,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2054.09,0,0.0,3,3,1
10126400,304.21807,4,1,3.0,1972,2,1,,,150.0,,1,1,3.0,3.0,3.0,1,2,1,3,1,1,3,300.0,2,,2,2,2,2,10192.44,10292.1,10292.1,947.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,-99.66,-189,258.06,3,3,1
10126500,1151.18292,4,1,1.5,1998,2,1,,100.0,120.0,,1,1,,3.0,,2,1,2,2,3,3,3,400.0,2,,2,2,2,2,3979.98,3979.98,3979.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10126600,1688.88256,4,2,4.0,2016,2,1,,500.0,164.17000000000002,140.0,1,1,3.0,2.0,3.0,2,1,1,1,1,1,3,1000.0,2,1.0,2,2,1,2,8554.05,7565.64,-163.66,-163.66,0.0,0.0,7729.3,6587.0,0.0,0.0,0,0,0.0,0.0,720,0.0,0.0,0.0,0,0,988.41,-229,0.0,3,3,1
10126700,624.70197,3,1,3.0,1978,1,1,,230.0,82.33,,1,1,,3.0,,2,1,1,3,1,1,4,500.0,3,,2,1,1,2,13187.39,12702.27,12702.27,2704.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,485.12,0,0.0,3,3,1
10126800,804.85873,4,1,3.0,2004,1,1,,150.0,180.0,,1,1,,3.0,,1,1,1,1,1,1,4,1300.0,2,,1,2,1,2,25480.0,21038.57,20779.62,20779.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4441.43,-434,0.0,3,3,1
10127000,1303.02804,4,2,2.0,2008,2,1,,300.0,128.08,105.0,1,1,3.0,3.0,3.0,1,1,1,2,1,1,3,1000.0,1,3.0,2,2,2,2,43832.79,37511.0,37511.0,37511.0,14940.0,12699.0,0.0,0.0,0.0,0.0,0,0,20000.0,17000.0,145,0.0,0.0,8.0,0,2400,6313.79,0,0.0,3,3,1
10127100,315.8702,4,5,2.0,1985,2,2,,160.0,120.0,,1,1,,3.0,,2,1,1,1,1,1,3,1000.0,2,,2,2,1,2,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
10127400,1185.84156,4,1,2.0,1998,2,2,,,70.0,,1,1,,3.0,,2,2,2,2,2,3,2,700.0,2,,2,1,1,2,2808.54,2703.75,1059.46,1059.46,0.0,0.0,0.0,0.0,222.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,104.79,0,0.0,3,3,1
10127500,279.03456,1,1,6.0,1998,2,1,,300.0,100.0,,1,1,,3.0,,1,1,1,3,1,1,6,500.0,3,,2,2,2,2,15433.34,15431.34,15431.34,45.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.41,45.41,0,0.0,0.0,0.0,0,0,2.0,0,0.0,3,3,1
10127800,685.43787,4,5,1.0,2012,1,2,,,70.0,,2,2,,2.0,,2,2,2,2,2,2,2,500.0,1,,2,2,2,1,4712.45,4750.0,4750.0,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,-37.55,-142,0.0,3,3,1
10127900,759.93349,3,1,2.0,1995,2,2,,170.0,149.33,,1,1,,3.0,1.0,2,1,2,2,1,2,1,500.0,2,2.0,2,2,1,2,2206.8,2206.8,2206.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,3,1
