PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
2000660001,20006600,30.8402,48,2,,,,,,,,,,3.0,3.0,2.0,,2008.0,600.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,11.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,25.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000660003,20006600,30.8402,19,1,,2000660001.0,,,,,,,,1.0,3.0,1.0,34.0,2014.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,22.44,20.42,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000670001,20006700,203.68268,59,2,,,,,,,,,,5.0,3.0,2.0,,1978.0,400.0,3.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,5.0,3.0,92.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,30.0,,2.0,1.0,1749.2,1463.6,0.0,0.0,556.28,0.0,0.0,0.0,0.0,1119.25,1119.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,1,7,2
2000670002,20006700,203.68268,24,2,,2000670001.0,,,,,,,,3.0,3.0,2.0,,2016.0,450.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,22.0,3.0,13.0,1.0,2.0,9990.07,7557.73,0.0,0.0,2760.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.39,1817.81,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000680002,20006800,133.99961,87,2,,,,,,,,,,4.0,3.0,2.0,,1940.0,100.0,3.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.6,252.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,1,7,2
2000690001,20006900,95.22107,55,1,,,,,,,,,,1.0,3.0,2.0,,1976.0,200.0,,1.0,1.0,2.0,,,,2.0,2.0,,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6030.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,1,7,2
2000690002,20006900,95.22107,57,1,,,,,,,,,,5.0,3.0,2.0,,1986.0,300.0,3.0,1.0,2.0,2.0,,,,1.0,2.0,,10.0,3.0,83.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,18.0,31.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,1,7,2
2000700001,20007000,316.43628,64,1,,,2000700002.0,,,,,,,2.0,1.0,2.0,,1976.0,700.0,3.0,2.0,3.0,2.0,,,,,,,3.0,2.0,61.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,23.0,31.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31312.34,31180.94,0.0,0.0,0.0,2722.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000700002,20007000,316.43628,58,2,,,2000700001.0,,,,,,,2.0,1.0,2.0,,1980.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,4.0,61.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,19.0,21.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000700003,20007000,316.43628,22,2,2000700001.0,2000700002.0,,,,,,,,1.0,3.0,2.0,,2012.0,344.0,2.0,2.0,3.0,2.0,,,,,,,3.0,4.0,61.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,18.0,5.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000710001,20007100,145.96019,19,1,2000710002.0,2000710003.0,,,,,,,,1.0,3.0,1.0,45.0,2015.0,344.0,,2.0,3.0,,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,1306.31,1044.83,0.0,0.0,528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000710002,20007100,145.96019,48,1,,,2000710003.0,,,,,,,2.0,1.0,2.0,,1986.0,300.0,,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,20.0,25.0,13.0,1.0,2.0,14309.32,13000.0,0.0,0.0,1882.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000710003,20007100,145.96019,39,2,,,2000710002.0,,,,,,,2.0,1.0,2.0,,1996.0,300.0,3.0,2.0,3.0,2.0,,,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,19.0,19.0,12.0,1.0,2.0,5437.99,4800.0,0.0,0.0,1397.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000720001,20007200,157.98876,23,2,2000720002.0,2000720003.0,,,,,,,,1.0,3.0,2.0,,2016.0,600.0,,2.0,3.0,,,,,2.0,1.0,1.0,5.0,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2741.61,2218.71,0.0,0.0,970.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000720002,20007200,157.98876,49,1,,,2000720003.0,,,,,,,2.0,1.0,2.0,,1988.0,400.0,,2.0,3.0,,,,,,,,2.0,3.0,11.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,7.0,21.0,29.0,2.0,1.0,1.0,5942.3,4787.29,0.0,0.0,1840.92,0.0,0.0,0.0,0.0,737.08,737.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000720003,20007200,157.98876,46,2,,,2000720002.0,,,,,,,2.0,1.0,2.0,,2011.0,600.0,2.0,2.0,3.0,,,,,,,,1.0,3.0,14.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,,22.0,24.0,11.0,1.0,1.0,15549.49,11507.42,0.0,0.0,4815.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.43,498.19,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000740002,20007400,117.55526,53,2,,,2000740003.0,,,,,,,2.0,1.0,2.0,,1981.0,300.0,3.0,2.0,3.0,,,,,,,,3.0,4.0,61.0,45.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,19.0,31.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1756.62,1756.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.36,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,7,2
2000740003,20007400,117.55526,60,1,,,2000740002.0,,,,,,,2.0,1.0,2.0,,1973.0,300.0,,1.0,2.0,2.0,,,,,,,3.0,2.0,61.0,45.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,19.0,40.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.92,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,7,2
2000750001,20007500,102.60856,78,2,,,2000750002.0,,,,,,,2.0,1.0,2.0,,1960.0,400.0,3.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,38.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,763.93,763.93,0.0,0.0,0.0,8695.28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1,7,2
2000750002,20007500,102.60856,82,1,,,2000750001.0,,,,,,,2.0,1.0,2.0,,1958.0,400.0,3.0,2.0,3.0,2.0,,,,1.0,,,7.0,3.0,13.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,36.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4869.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1,7,2
2000760001,20007600,163.07336,43,2,,,2000760002.0,,,,,,,2.0,1.0,2.0,,1995.0,700.0,3.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,23.0,13.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.44,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000760002,20007600,163.07336,43,1,,,2000760001.0,,,,,,,2.0,1.0,2.0,,1996.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,,18.0,25.0,13.0,1.0,1.0,14567.12,12000.0,0.0,0.0,3182.81,625.0,5553.7,5553.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000760003,20007600,163.07336,19,1,2000760002.0,2000760001.0,,,,,,,,1.0,3.0,1.0,60.0,2015.0,344.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000760004,20007600,163.07336,18,2,2000760002.0,2000760001.0,,,,,,,,1.0,3.0,1.0,60.0,2016.0,344.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000780001,20007800,162.02365,66,2,,,,,,,,,,4.0,3.0,2.0,,1970.0,400.0,3.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,43.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.36,252.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1,7,2
2000790002,20007900,138.31513,62,1,,,,,,,,,,3.0,3.0,2.0,,1972.0,300.0,3.0,1.0,2.0,2.0,,,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,20.0,42.0,13.0,1.0,2.0,9345.28,7200.0,0.0,0.0,2895.17,0.0,0.0,0.0,0.0,2283.9,2283.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1,7,2
2000800001,20008000,92.43763,45,1,,,2000800004.0,,,,,,,1.0,2.0,2.0,,1989.0,300.0,3.0,1.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,96.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.0,2.0,,2.0,2.0,839.4,747.06,0.0,0.0,260.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1,7,2
2000800004,20008000,92.43763,38,2,,,2000800001.0,,,,,,,1.0,2.0,2.0,,1999.0,400.0,2.0,2.0,3.0,,,,,2.0,2.0,,11.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1,7,2
2000800005,20008000,92.43763,10,1,2000800001.0,2000800004.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
2000800006,20008000,92.43763,12,2,2000800001.0,2000800004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
2000800007,20008000,92.43763,14,2,2000800001.0,2000800004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
2000800008,20008000,92.43763,0,2,2000800001.0,2000800004.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
2000810001,20008100,227.10926,59,1,,,2000810002.0,,,,,,,2.0,1.0,2.0,,1975.0,300.0,3.0,1.0,2.0,,,,,,,,4.0,2.0,61.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,18.0,41.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1,7,2
2000810002,20008100,227.10926,51,2,,,2000810001.0,,,,,,,2.0,1.0,2.0,,1976.0,100.0,2.0,2.0,3.0,,,,,,,,4.0,4.0,61.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,16.0,36.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1604.57,1504.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1,7,2
2000830001,20008300,97.80697,70,1,,,2000830002.0,,,,,,,2.0,1.0,2.0,,1971.0,400.0,3.0,1.0,2.0,,,,,,,,1.0,3.0,12.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,21.0,47.0,13.0,1.0,1.0,18522.63,14032.7,0.0,0.0,5892.83,0.0,0.0,0.0,0.0,0.0,0.0,6241.16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000830002,20008300,97.80697,69,2,,,2000830001.0,,,,,,,2.0,1.0,2.0,,1969.0,400.0,,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,38.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408.61,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7,2
2000840001,20008400,52.86369,73,2,,,,,,,,,,5.0,3.0,2.0,,1970.0,600.0,2.0,2.0,3.0,,,,,1.0,,,7.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,43.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867.68,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,1,7,2
2000850001,20008500,98.03569,80,2,,,2000850002.0,,,,,,,2.0,1.0,2.0,,1958.0,400.0,3.0,1.0,2.0,2.0,,,,,,,4.0,3.0,61.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,22.0,57.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.32,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1,7,2
2000850002,20008500,98.03569,74,1,,,2000850001.0,,,,,,,2.0,1.0,2.0,,1976.0,400.0,3.0,1.0,2.0,2.0,,,,,,,4.0,2.0,61.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,16.0,58.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.63,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1,7,2
2000910001,20009100,79.90526,62,1,,,2000910003.0,,,,,,,2.0,1.0,2.0,,1975.0,400.0,,1.0,2.0,2.0,,,,1.0,2.0,,8.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,16.0,20.0,,1.0,2.0,688.71,570.73,0.0,0.0,213.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.2,0.0,2.0,1.0,1.0,2.0,1.0,3.0,2,2,1
2000910003,20009100,79.90526,62,2,,,2000910001.0,,,,,,,2.0,1.0,2.0,,1975.0,400.0,3.0,2.0,3.0,2.0,,,,1.0,,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239.28,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,2,2,1
2000950002,20009500,208.91084,71,2,,,,,,,,,,5.0,3.0,2.0,,1963.0,300.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,81.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,14.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.23,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2,1
2001010002,20010100,121.34915,80,1,,,2001010003.0,,,,,,,2.0,1.0,2.0,,1960.0,700.0,,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,27.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.8,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2,2,1
2001010003,20010100,121.34915,78,2,,,2001010002.0,,,,,,,2.0,1.0,2.0,,1956.0,300.0,4.0,1.0,2.0,,,2.0,,1.0,2.0,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,39.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2,2,1
2001050001,20010500,153.56928,56,2,,,2001050002.0,,,,,,,2.0,1.0,2.0,,2007.0,800.0,2.0,2.0,3.0,,,,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0,,23.0,33.0,13.0,2.0,1.0,12659.62,9661.24,0.0,0.0,3921.99,0.0,1000.0,968.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1
2001050002,20010500,153.56928,58,1,,,2001050001.0,,,,,,,2.0,1.0,2.0,,1981.0,700.0,2.0,2.0,3.0,,,,,,,,3.0,2.0,11.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.0,,21.0,34.0,1.0,,,9619.53,7310.77,319.04,319.04,2980.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1
2001060001,20010600,218.7079,57,2,,,2001060002.0,,,,,,,2.0,1.0,2.0,,1984.0,400.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,,,,2.0,3.0,91.0,10.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,3.0,18.0,33.0,15.0,1.0,2.0,694.7,621.37,0.0,0.0,252.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,1
2001060002,20010600,218.7079,59,1,,,2001060001.0,,,,,,,2.0,1.0,2.0,,1975.0,300.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,5.0,3.0,72.0,,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,35.0,,1.0,2.0,1301.4,1200.0,0.0,0.0,156.26,0.0,0.0,0.0,0.0,1625.19,1625.19,0.0,0.0,479.07,378.46,2412.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,1
2001080001,20010800,568.23197,58,2,,,,,,,,,,1.0,3.0,2.0,,1983.0,700.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91.0,,18.0,40.0,13.0,1.0,1.0,7834.13,5959.66,0.0,0.0,2427.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.17,296.99,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1
2001090001,20010900,93.58787,72,2,,,2001090002.0,,,,,,,2.0,1.0,2.0,,,0.0,,,,,,,,1.0,,,7.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,38.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2,2,1
2001090002,20010900,93.58787,81,1,,,2001090001.0,,,,,,,2.0,1.0,2.0,,1957.0,400.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,42.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2,2,1
2001100001,20011000,99.31908,62,1,,,2001100002.0,,,,,,,2.0,1.0,2.0,,1976.0,700.0,3.0,2.0,3.0,,,,,,,,1.0,3.0,96.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,18.0,,11.0,1.0,2.0,6238.43,5060.97,0.0,0.0,1932.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3728.55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1
2001100002,20011000,99.31908,58,2,,,2001100001.0,,,,,,,2.0,1.0,2.0,,1981.0,700.0,,2.0,2.0,,,,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,23.0,,12.0,1.0,1.0,9214.14,7002.87,0.0,0.0,2854.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1
2001110001,20011100,77.09971,64,1,,,2001110002.0,,,,,,,2.0,1.0,2.0,,1975.0,400.0,3.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,7.0,2.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,44.0,,,,4599.08,3500.0,0.0,0.0,1424.79,0.0,0.0,0.0,0.0,0.0,0.0,3966.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,2,2,1
2001110002,20011100,77.09971,65,2,,,2001110001.0,,,,,,,2.0,1.0,2.0,,1973.0,400.0,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,53.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,2,2,1
