PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
2096760005,20967600,228.50968,62,1,,,2096760001.0,,,,,,,2.0,1.0,2.0,,1969.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,93.0,40.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,18.0,42.0,13.0,1.0,2.0,19118.76,15610.07,0.0,0.0,5922.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4864.6,0.0,2,2,1
2096760006,20967600,228.50968,2,2,2096760002.0,2096760004.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2096770001,20967700,95.4121,66,2,,,,,,,,,,5.0,3.0,2.0,,1966.0,300.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,42.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10407.36,0.0,0.0,0.0,0.0,0.0,2,2,1
2096780001,20967800,185.28304,67,2,,,,,,,,,,4.0,3.0,2.0,,1968.0,400.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,44.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9175.2,840.0,0.0,0.0,0.0,0.0,2,2,1
2096780002,20967800,185.28304,34,1,,2096780001.0,,,,,,,,1.0,3.0,2.0,,2000.0,354.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,72.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,,19.0,15.0,11.0,1.0,2.0,40981.75,31146.4,0.0,0.0,12696.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096790001,20967900,272.74341,69,2,,,,,,,,,,4.0,3.0,2.0,,1973.0,700.0,3.0,2.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,43.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13364.16,840.0,0.0,0.0,0.0,0.0,2,2,1
2096850001,20968500,661.54985,30,1,2096850003.0,2096850002.0,,,,,,,,1.0,3.0,2.0,,2007.0,354.0,1.0,,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,73.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,3.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096850002,20968500,661.54985,74,2,,,2096850003.0,,,,,,,2.0,1.0,2.0,,1962.0,600.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,81.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,22.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7467.84,0.0,0.0,0.0,0.0,0.0,2,2,1
2096850003,20968500,661.54985,80,1,,,2096850002.0,,,,,,,2.0,1.0,2.0,,1954.0,100.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,26.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8245.44,0.0,0.0,0.0,0.0,0.0,2,2,1
2096870001,20968700,144.36929,23,2,,,,,,,,,,1.0,3.0,2.0,,2010.0,344.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,19.0,3.0,13.0,1.0,2.0,14640.14,12200.0,0.0,0.0,2960.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096870002,20968700,144.36929,86,2,,,,,,,,,,4.0,3.0,2.0,,1939.0,100.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,23.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945.24,840.0,0.0,0.0,0.0,0.0,2,2,1
2096890001,20968900,218.61337,39,1,,,2096890002.0,,,,,,,2.0,1.0,2.0,,2010.0,800.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,26.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,74.0,,24.0,13.0,1.0,,,0.0,0.0,0.0,0.0,178.95,0.0,30235.23,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096890002,20968900,218.61337,39,2,,,2096890001.0,,,,,,,2.0,1.0,2.0,,2006.0,800.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,21.0,18.0,13.0,1.0,2.0,51072.29,38908.79,0.0,0.0,15822.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096890003,20968900,218.61337,12,2,2096890001.0,2096890002.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2096890004,20968900,218.61337,6,2,2096890001.0,2096890002.0,,45.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2096930001,20969300,96.47892,90,2,,,,,,,,,,4.0,3.0,2.0,,1945.0,600.0,,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6675.6,1439.76,0.0,0.0,0.0,0.0,2,2,1
2096930002,20969300,96.47892,50,1,,2096930001.0,2096930003.0,,,,,,,2.0,1.0,2.0,,1987.0,700.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,18.0,31.0,12.0,1.0,1.0,102559.5,77845.96,9852.07,4092.07,32114.36,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096930003,20969300,96.47892,50,2,,,2096930002.0,,,,,,,2.0,1.0,2.0,,1988.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,,19.0,30.0,12.0,1.0,2.0,13743.29,11166.39,0.0,0.0,4257.69,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2096930004,20969300,96.47892,28,1,2096930002.0,2096930003.0,,,,,,,,1.0,3.0,2.0,,2003.0,200.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,18.0,8.0,13.0,1.0,2.0,14279.78,11342.76,0.0,0.0,4637.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.57,1113.11,0.0,0.0,2,2,1
2096970001,20969700,64.5447,76,2,,,2096970002.0,,,,,,,2.0,1.0,2.0,,1961.0,700.0,3.0,2.0,2.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13051.44,0.0,0.0,0.0,0.0,0.0,2,2,1
2096970002,20969700,64.5447,72,1,,,2096970001.0,,,,,,,2.0,1.0,2.0,,1965.0,700.0,3.0,2.0,2.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13055.47,0.0,0.0,0.0,0.0,0.0,2,2,1
2096980001,20969800,162.951,80,2,,,,,,,,,,4.0,3.0,2.0,,1949.0,200.0,3.0,2.0,3.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11865.0,7333.92,0.0,0.0,0.0,0.0,2,2,1
2096980002,20969800,162.951,43,1,,2096980001.0,,,,,,,,1.0,3.0,2.0,,1989.0,400.0,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,5.0,3.0,52.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,15.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2097000001,20970000,446.27874,32,2,,,2097000004.0,,,,,,,2.0,1.0,2.0,,2011.0,600.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,21.0,10.0,13.0,1.0,2.0,13923.82,11200.0,0.0,0.0,4339.35,0.0,0.0,0.0,0.0,1047.22,1047.22,0.0,0.0,214.05,180.42,0.0,0.0,2,2,1
2097000002,20970000,178.19766,28,2,,,,,,,,,,1.0,3.0,2.0,,2007.0,354.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,20.0,7.0,13.0,1.0,2.0,17008.94,14400.0,0.0,0.0,4447.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2097000003,20970000,446.27874,4,2,2097000004.0,2097000001.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2097000004,20970000,446.27874,43,1,,,2097000001.0,,,,,,,2.0,1.0,2.0,,1989.0,300.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,43.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.0,,25.0,13.0,11.0,1.0,2.0,20106.0,18000.0,0.0,0.0,3717.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
2097030001,20970300,91.51952,67,2,,,,,,,,,,4.0,3.0,2.0,,1968.0,300.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,43.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10604.64,840.0,0.0,0.0,0.0,0.0,2,2,1
2097030003,20970300,91.51952,13,2,,,,,32.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2097090001,20970900,492.89879,34,1,,,2097090002.0,,,,,,,2.0,1.0,2.0,,2000.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,20.0,13.0,13.0,1.0,1.0,21928.52,17231.95,0.0,0.0,6793.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097090002,20970900,492.89879,30,2,,,2097090001.0,,,,,,,2.0,1.0,2.0,,2004.0,354.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,20.0,10.0,13.0,1.0,2.0,14403.91,11399.4,0.0,0.0,4022.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097090003,20970900,492.89879,10,1,2097090001.0,2097090002.0,,,30.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
2097090004,20970900,492.89879,5,1,2097090001.0,2097090002.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
2097120001,20971200,118.59854,36,1,,,2097120002.0,,,,,,,2.0,1.0,2.0,,2001.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,24.0,45.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,,18.0,17.0,5.0,,,30000.0,29345.54,0.0,0.0,1512.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.89,533.98,0.0,0.0,3,3,1
2097120002,20971200,118.59854,29,2,,,2097120001.0,,,,,,,2.0,1.0,2.0,,2010.0,600.0,2.0,,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,5.0,22.0,6.0,13.0,1.0,2.0,30000.0,25363.3,0.0,0.0,6735.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097120008,20971200,118.59854,6,1,2097120001.0,2097120002.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
2097140001,20971400,242.81321,45,1,,,2097140002.0,,,,,,,2.0,1.0,2.0,,1989.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,,23.0,21.0,13.0,1.0,2.0,40803.07,30739.29,0.0,0.0,13671.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097140002,20971400,242.81321,39,2,,,2097140001.0,,,,,,,2.0,1.0,2.0,,1993.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0,,18.0,15.0,12.0,1.0,2.0,16730.92,14400.0,0.0,0.0,4027.12,0.0,0.0,0.0,0.0,555.65,555.65,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097140003,20971400,242.81321,17,2,2097140001.0,2097140002.0,,,,,,,,1.0,3.0,1.0,20.0,2012.0,100.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097210002,20972100,296.29452,42,2,,,,,,,,,,3.0,3.0,2.0,,1993.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,22.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,18.0,23.0,13.0,1.0,2.0,36615.86,27926.9,0.0,0.0,11501.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.82,1570.71,0.0,0.0,3,3,1
2097210003,20972100,296.29452,18,1,,2097210002.0,,,,,,,,1.0,3.0,1.0,34.0,2012.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097280001,20972800,149.17348,63,1,,,2097280002.0,,,,,,,2.0,1.0,2.0,,1973.0,600.0,4.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,,8.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,22.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097280002,20972800,149.17348,60,2,,,2097280001.0,,,,,,,2.0,1.0,2.0,,1973.0,400.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,4.0,2.0,52.0,30.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,18.0,39.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,51126.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097310001,20973100,61.64642,49,2,,,2097310002.0,,,,,,,2.0,1.0,2.0,,1984.0,400.0,4.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,,8.0,1.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,18.0,27.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11013.84,0.0,3,3,1
2097310002,20973100,61.64642,60,1,,,2097310001.0,,,,,,,2.0,1.0,2.0,,1976.0,300.0,4.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,3.0,96.0,30.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,24.0,32.0,13.0,1.0,2.0,13211.0,11400.0,0.0,0.0,3717.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10502.04,0.0,3,3,1
2097330001,20973300,145.3626,52,2,,,2097330002.0,,,,,,,2.0,1.0,2.0,,1989.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,3.0,22.0,29.0,13.0,1.0,2.0,38827.35,29519.18,0.0,0.0,12028.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.47,316.77,0.0,0.0,3,3,1
2097330002,20973300,145.3626,53,1,,,2097330001.0,,,,,,,2.0,1.0,2.0,,1984.0,400.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,22.0,29.0,12.0,2.0,2.0,60553.29,60000.0,0.0,0.0,1904.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097340001,20973400,135.22138,57,2,,,2097340002.0,,,,,,,2.0,1.0,2.0,,1978.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,43.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,,21.0,35.0,13.0,1.0,2.0,42352.76,32203.48,0.0,0.0,13066.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.09,1201.63,0.0,0.0,3,3,1
2097340002,20973400,135.22138,58,1,,,2097340001.0,,,,,,,2.0,1.0,2.0,,1978.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,21.0,36.0,12.0,1.0,2.0,42219.9,36000.0,0.0,0.0,8460.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097370001,20973700,149.75288,61,2,,,2097370002.0,,,,,,,2.0,1.0,2.0,,1974.0,400.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,,1.0,3.0,53.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,21.0,39.0,13.0,1.0,2.0,12316.22,10320.0,0.0,0.0,3587.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097370002,20973700,149.75288,62,1,,,2097370001.0,,,,,,,2.0,1.0,2.0,,1973.0,400.0,3.0,2.0,3.0,1.0,2.0,2.0,,,,,1.0,3.0,74.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,19.0,42.0,13.0,1.0,2.0,41032.51,31167.81,0.0,0.0,19551.33,0.0,0.0,0.0,0.0,12788.04,12788.04,0.0,0.0,5361.94,4270.4,0.0,0.0,3,3,1
2097390002,20973900,292.94763,58,2,,,2097390003.0,,,,,,,2.0,1.0,2.0,,1973.0,300.0,4.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0,,17.0,39.0,13.0,1.0,2.0,26008.32,21366.49,0.0,0.0,6267.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.44,0.0,3,3,1
2097390003,20973900,292.94763,56,1,,,2097390002.0,,,,,,,2.0,1.0,2.0,,1980.0,600.0,,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,73.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,95.0,,21.0,31.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,11832.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097430001,20974300,383.76173,26,1,2097430002.0,2097430003.0,,,,,,,,1.0,3.0,2.0,,2005.0,200.0,,1.0,2.0,2.0,,2.0,,2.0,2.0,,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7316.34,0.0,3,3,1
2097430002,20974300,383.76173,54,1,,,2097430003.0,,,,,,,2.0,1.0,2.0,,1979.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,19.0,34.0,11.0,1.0,2.0,25753.01,22000.0,0.0,0.0,5624.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
2097430003,20974300,383.76173,53,2,,,2097430002.0,,,,,,,2.0,1.0,2.0,,1979.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,20.0,32.0,12.0,1.0,2.0,16079.83,13200.0,0.0,0.0,4593.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.35,428.18,0.0,0.0,3,3,1
2097430004,20974300,383.76173,31,2,2097430002.0,2097430003.0,,,,,,,,5.0,3.0,2.0,,2005.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.0,,21.0,7.0,12.0,1.0,1.0,23681.92,18357.55,0.0,0.0,7830.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.99,970.77,0.0,0.0,3,3,1
2097430005,20974300,383.76173,13,1,,2097430004.0,,,30.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
2097450001,20974500,370.50396,71,2,,,,,,,,,,5.0,3.0,2.0,,1957.0,200.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,14.0,43.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13920.96,0.0,0.0,0.0,0.0,0.0,3,3,1
2097490001,20974900,166.70482,83,2,,,,,,,,,,4.0,3.0,2.0,,1947.0,200.0,4.0,1.0,2.0,1.0,4.0,2.0,,1.0,,,7.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.96,0.0,0.0,0.0,0.0,0.0,3,3,1
2097500001,20975000,65.46006,87,2,,,,,,,,,,4.0,3.0,2.0,,,0.0,,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,62.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11406.12,860.4,0.0,0.0,0.0,0.0,3,3,1
2097500002,20975000,65.46006,50,2,,2097500001.0,,,,,,,,5.0,3.0,2.0,,1983.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,31.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,22.0,26.0,13.0,1.0,2.0,26780.34,20315.7,0.0,0.0,8426.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4278.86,3422.48,0.0,0.0,3,3,1
