HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
20137100,436.75131,1,1,4.0,1962,2,1,,,180.00000000000003,,1,3,3.0,3.0,,2,1,2,2,1,1,3,1200.0,1,,2,2,2,2,11364.65,11353.65,6827.85,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,11.0,0,0,0.0,0,0.0,10,6,1
20137300,875.18849,3,1,2.0,1972,2,1,,100.0,130.0,,1,1,,3.0,,2,1,2,2,3,3,3,600.0,2,,2,2,2,2,3194.16,3194.16,3194.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20137700,709.97599,4,1,4.0,2000,2,2,,100.0,151.25,,1,1,3.0,3.0,3.0,2,1,1,1,1,1,3,2000.0,2,,2,2,2,2,31532.76,24582.21,24176.59,24176.59,0.0,0.0,330.22,330.22,0.0,0.0,0,0,27.330000000000002,27.330000000000002,0,0.0,0.0,8.0,0,0,6942.55,-273,0.0,10,6,1
20137800,333.90433,2,5,4.0,1989,2,1,,100.0,205.83,,1,1,,1.0,,1,1,1,1,1,1,3,1500.0,2,,2,2,2,2,59627.07,58196.72,57536.28,57536.28,0.0,0.0,660.44,660.44,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1430.35,0,0.0,10,6,1
20138000,1935.81893,3,1,4.0,2018,2,2,,,93.0,,1,1,,3.0,,1,1,1,1,1,1,4,,3,,2,2,2,2,34828.77,27989.07,26349.39,26349.39,0.0,0.0,660.44,660.44,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,6839.7,0,0.0,10,6,1
20138400,252.81922,4,1,3.0,1984,2,1,,100.0,250.0,,1,1,,,,2,1,2,2,1,1,3,1000.0,2,,2,2,2,2,17464.43,15634.2,15634.2,8592.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1830.23,0,0.0,10,6,1
20138500,983.82465,1,1,2.0,2008,2,1,,,52.83,,3,3,,3.0,,1,1,1,3,3,3,3,300.0,2,,2,2,2,2,4090.2,4090.2,4090.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20138700,845.25129,4,1,2.0,1988,2,1,,100.0,120.0,,1,1,,3.0,,1,1,1,2,1,1,3,1000.0,2,,2,2,2,2,6413.12,5295.67,5295.67,5295.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13.0,0,0,1104.45,-17,142.45,10,6,1
20138800,845.25129,4,1,3.0,2000,2,2,,90.0,111.67,,1,1,,3.0,,1,1,1,1,1,3,4,600.0,2,,2,2,2,2,14892.1,12740.78,8958.82,8958.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2151.32,-141,0.0,10,6,1
20139600,151.49025,1,1,6.0,2000,2,1,,100.0,218.32999999999998,,1,1,,3.0,,1,1,2,1,1,1,3,1750.0,1,,2,2,2,2,11921.85,11492.79,5050.09,1893.97,0.0,0.0,3457.7,3163.86,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,429.06,-129,0.0,10,6,1
20139700,325.05153,4,1,3.0,1987,2,2,,25.0,200.0,,1,1,,2.0,,2,1,2,2,1,1,3,850.0,2,,2,2,2,2,17134.75,14515.4,11309.08,11309.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,48.26,0,0,2571.09,-99,0.0,10,6,1
20140000,311.39145,3,1,4.0,1972,1,2,,25.0,100.0,,1,1,,3.0,,1,1,2,2,1,1,3,575.0,2,,2,2,2,2,8432.52,8432.52,8432.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20140500,1130.4079,3,1,2.0,1997,2,1,,150.0,160.0,,1,1,,3.0,,2,1,2,2,1,1,3,2000.0,2,,2,2,2,2,11895.03,10748.18,8780.19,8780.19,0.0,0.0,1537.86,1537.86,0.0,0.0,0,1800,0.0,0.0,0,0.0,0.0,0.0,0,0,1146.85,-351,0.0,10,6,1
20141000,485.4438,1,1,4.0,1959,2,1,,100.0,81.67,,1,1,3.0,,,2,1,2,2,3,1,3,2000.0,2,,2,2,2,2,9196.67,8991.69,7336.73,4214.0,0.0,0.0,0.0,0.0,76.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,204.98,-14,219.7,10,6,1
20141100,298.33888,4,1,4.0,1971,2,1,,200.0,122.5,,1,1,,3.0,,2,1,1,1,3,3,3,800.0,2,,1,1,1,2,10884.41,10357.26,6412.65,4628.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,527.15,0,0.0,2,6,1
20141200,704.05197,4,1,2.0,1978,2,2,,100.0,70.0,,1,1,,3.0,,1,1,1,3,3,3,4,500.0,3,,2,2,2,2,3371.04,3371.04,3371.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20141500,508.36548,4,1,2.0,1986,2,2,,100.0,75.0,,1,1,,3.0,,1,1,1,3,1,1,3,700.0,2,,1,2,1,2,8599.74,8588.74,6307.24,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,11.0,0,0,0.0,0,0.0,2,6,1
20141600,395.13918,1,1,3.0,1991,2,1,,,78.33,,1,1,,3.0,,1,1,1,1,1,1,3,2000.0,2,,1,2,2,2,25758.22,23153.22,11732.28,11732.28,0.0,0.0,240.16,240.16,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2605.0,-187,0.0,2,6,1
20141800,410.54477,1,1,6.0,2008,2,1,,300.0,200.0,,1,1,,3.0,,1,1,1,1,1,1,4,2000.0,2,,1,2,2,1,46663.62,35442.9,35442.9,35442.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.91,13.91,0,0.0,0.0,82.73,0,0,11137.99,0,0.0,2,6,1
20142000,654.86406,4,1,2.0,1978,2,2,,80.0,80.0,,1,1,,3.0,,2,1,2,3,3,3,2,400.0,1,,2,2,2,2,2994.36,2994.36,2994.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20142100,296.43825,4,1,3.0,2013,2,1,,170.0,80.0,,1,1,,3.0,3.0,1,1,2,3,1,1,3,1500.0,2,2.0,2,2,2,2,21824.49,17263.52,16149.67,16149.67,0.0,0.0,570.38,570.38,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4560.97,0,0.0,2,6,1
20142600,776.27825,4,1,2.0,2017,2,2,,100.0,52.08,,1,1,,3.0,,1,1,1,3,1,3,3,500.0,2,,2,1,2,2,3495.96,3495.96,3495.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20142700,232.70526,1,1,4.0,1931,1,2,,1.0,98.83,,1,3,,3.0,,2,2,2,3,3,3,2,500.0,2,,2,2,2,2,10046.88,8659.88,8382.5,5627.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,1381.0,-114,0.0,2,6,1
20143100,1612.1142,4,1,3.0,2008,1,2,,10.0,60.0,,1,1,,2.0,,2,1,2,2,2,2,2,300.0,1,,2,2,2,2,8363.15,8363.15,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20143300,383.96076,4,2,4.0,2018,2,1,,90.0,120.0,23.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,5,800.0,2,2.0,2,2,2,2,19373.97,15633.83,14285.14,14285.14,0.0,0.0,330.22,330.22,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3740.14,0,0.0,2,6,1
20143500,328.07908,4,1,3.0,1976,2,2,,150.0,105.83,,1,1,,3.0,3.0,1,1,1,1,1,1,4,1500.0,2,2.0,2,2,2,2,18017.78,14149.53,13819.31,13819.31,0.0,0.0,330.22,330.22,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3868.25,0,0.0,2,6,1
20143900,184.65631,1,1,4.0,1971,1,2,,1.0,103.5,,1,1,,3.0,,2,2,2,3,1,3,3,1000.0,2,,2,2,2,2,10781.49,9482.87,9482.87,6156.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,1292.62,0,0.0,2,6,1
20144000,501.55482,4,1,2.0,1994,2,2,,150.0,119.0,,1,1,,3.0,3.0,1,1,1,2,1,1,3,1500.0,2,2.0,2,2,1,2,22952.33,18146.42,17924.62,17924.62,0.0,0.0,0.0,0.0,0.0,0.0,200,0,0.0,0.0,0,0.0,0.0,9.0,0,0,4796.91,0,0.0,2,6,1
20144300,596.13556,5,1,5.0,1983,1,1,,100.0,236.67000000000002,,1,1,,2.0,,2,2,2,1,1,3,3,700.0,2,,2,2,2,2,40159.65,30763.76,26715.02,23477.61,0.0,0.0,330.22,330.22,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,18.0,0,0,9377.89,-402,0.0,2,6,1
20144500,455.2707,5,1,3.0,1986,2,1,,1.0,189.17000000000002,,1,1,,3.0,,2,1,2,3,1,2,3,1200.0,2,,2,1,1,2,15355.93,13865.3,13631.68,13631.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,707.25,601.25,0,0.0,0.0,75.0,0,0,1415.63,-39,0.0,2,6,1
20144600,441.65205,4,2,1.0,2018,2,2,,,207.5,105.0,1,1,3.0,3.0,3.0,1,1,2,3,1,3,4,725.0,3,2.0,2,2,2,2,12513.98,9635.21,9635.21,9635.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1260,0.0,0.0,0.0,0,0,2878.77,-105,0.0,2,6,1
20144700,720.8966,4,1,3.0,1983,2,1,,100.0,150.0,,1,1,,3.0,,1,1,1,1,1,1,4,400.0,2,,2,1,2,2,13300.66,11038.87,9078.67,9078.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,36.0,0,0,2225.79,0,208.82,2,6,1
20145000,345.49828,1,1,3.0,2001,2,1,,500.0,184.0,,1,1,,3.0,,1,1,1,3,1,1,3,1500.0,2,,2,2,2,2,25113.63,19570.09,19295.07,19295.07,0.0,0.0,275.02,275.02,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,230.0,0,0,5313.54,-205,0.0,2,6,1
20145100,218.75805,4,1,4.0,1974,2,1,,200.0,150.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,2,2,2,2,12149.28,10183.63,9842.93,9842.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1965.65,-4,0.0,2,6,1
20145400,722.71523,4,1,3.0,1990,2,1,,100.0,100.0,,1,1,,3.0,,1,1,1,1,1,3,4,400.0,2,,2,2,2,2,4953.72,4953.72,4953.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,134.6,2,6,1
20145500,806.04956,4,1,4.0,1984,2,1,,150.0,200.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,3,,2,2,2,2,16563.35,13421.22,12154.42,12154.42,0.0,0.0,0.0,0.0,366.0,0.0,0,0,0.0,0.0,0,0.0,0.0,5.0,0,0,3137.13,0,0.0,2,6,1
20145600,693.42668,4,1,3.0,1976,2,2,,100.0,165.0,,1,1,,3.0,,2,1,2,3,3,3,2,700.0,1,,2,1,1,2,7027.18,7027.18,7027.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20145700,658.2913,4,1,4.0,2000,2,1,,150.0,100.0,,1,1,,3.0,3.0,1,1,1,1,1,1,5,700.0,3,,2,2,2,2,24570.97,18961.9,18231.68,18231.68,0.0,0.0,330.22,330.22,0.0,0.0,0,0,99.33,99.33,0,0.0,0.0,0.0,0,0,5609.07,-76,0.0,2,6,1
20146000,561.27759,4,1,3.0,1980,2,1,,160.0,110.0,,1,1,,3.0,,1,1,2,3,1,1,3,2000.0,2,,2,2,2,2,17985.31,17110.12,13969.66,10943.38,0.0,0.0,330.22,330.22,0.0,0.0,0,280,0.0,0.0,0,0.0,0.0,0.0,0,0,875.19,-570,0.0,2,6,1
20146200,340.86576,4,1,2.0,1992,1,2,,70.0,80.0,,1,1,,3.0,,2,2,2,3,3,3,3,700.0,2,,2,1,2,2,8927.66,8927.66,8927.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20146300,730.52947,4,1,3.0,1976,2,2,,100.0,80.0,,1,1,,3.0,,2,1,2,2,2,2,2,500.0,1,,2,2,2,2,3896.48,3896.48,3896.48,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20146500,319.7577,1,1,4.0,1997,2,1,,70.0,149.32999999999998,,1,1,,3.0,,1,1,1,1,1,1,4,2500.0,3,3.0,2,2,2,2,13884.98,13465.21,13465.21,1491.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,419.77,0,0.0,2,6,1
20146800,667.05115,4,1,2.0,2001,2,1,,100.0,90.0,,1,1,,3.0,,2,2,2,3,3,3,3,400.0,2,,1,2,2,1,8572.68,8572.68,8572.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20147100,673.3883,4,1,2.0,1969,2,2,,100.0,90.0,,1,1,,3.0,,2,2,2,2,3,3,2,400.0,2,,2,2,2,2,3457.32,3457.32,3457.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20147200,402.93918,4,1,3.0,1990,2,1,,200.0,113.33,,1,1,,3.0,,1,1,1,3,1,1,6,600.0,3,,2,2,2,2,38294.94,30505.54,28908.04,24211.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,77.82000000000001,66.39000000000001,0,0.0,0.0,19.0,0,0,7770.4,0,0.0,2,6,1
20147300,507.6499,4,1,4.0,1980,2,2,,250.0,117.5,,1,1,,3.0,3.0,2,1,2,2,1,1,4,1500.0,2,2.0,2,1,1,2,24458.92,20645.02,19092.34,13873.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3813.9,-212,0.0,2,6,1
20147400,415.43553,1,1,5.0,1964,2,1,,,221.67000000000002,,1,1,,3.0,,1,1,1,1,1,1,3,2000.0,2,,2,2,1,2,27901.63,25785.41,23599.47,19075.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,16.0,0,0,2100.22,-84,0.0,2,6,1
20147500,424.62307,1,5,4.0,1998,1,1,,,113.33,,1,1,3.0,3.0,3.0,1,1,2,2,1,1,3,800.0,2,2.0,2,2,2,2,6505.25,5546.56,5090.21,5090.21,0.0,0.0,330.22,330.22,0.0,0.0,0,1200,0.0,0.0,0,0.0,0.0,0.0,0,0,958.69,-45,0.0,2,6,1
20147700,294.29153,4,2,5.0,2016,2,1,,120.0,372.90999999999997,80.0,1,1,3.0,3.0,3.0,2,1,2,1,1,1,3,1500.0,2,2.0,2,2,2,2,15958.22,15266.37,14936.15,14936.15,0.0,0.0,330.22,330.22,0.0,0.0,0,1800,0.0,0.0,535,0.0,0.0,0.0,0,0,691.85,0,0.0,2,6,1
20147800,303.5138,4,1,3.0,1991,2,1,,300.0,54.58,,1,1,3.0,3.0,,1,1,1,1,1,1,4,2000.0,2,,2,2,2,2,21153.44,18975.99,13250.57,13250.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2177.45,-1079,0.0,2,6,1
20148000,700.46373,4,1,3.0,1991,2,2,,150.0,154.75,,1,1,,3.0,,2,2,2,2,2,3,2,700.0,1,,2,2,1,2,4730.02,4730.02,4730.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20148200,1332.58103,4,1,2.0,2000,1,1,,50.0,80.0,,1,1,,1.0,,2,1,2,2,2,2,2,500.0,1,,2,1,1,1,5948.52,4833.72,4706.18,4706.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1114.8,0,0.0,2,6,1
20148400,418.18373,4,1,3.0,2013,2,1,,120.0,208.33,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,2,1,1,2,23496.24,18231.77,17928.88,17928.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,5258.47,-32,0.0,2,6,1
20148700,196.14713,1,1,4.0,1955,2,1,,,90.0,,1,1,,3.0,3.0,1,1,1,3,1,1,4,1000.0,3,,2,2,2,2,10661.41,9586.57,9586.57,5597.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,17.0,0,0,1057.84,0,0.0,2,6,1
20148900,305.07471,4,1,3.0,1989,2,1,,150.0,103.33,,1,1,,3.0,,1,1,1,3,1,1,4,500.0,2,,2,2,2,2,15273.16,11608.29,11608.29,11608.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.5,42.5,0,0.0,0.0,0.0,0,0,3664.87,0,0.0,2,6,1
20149500,317.91313,1,1,5.0,1999,2,1,,500.0,102.34,,1,1,,3.0,,1,1,1,1,1,1,4,2000.0,3,,2,1,1,2,27471.71,23669.84,22269.13,17120.17,1046.0,889.05,330.22,330.22,0.0,0.0,0,0,2744.72,2334.72,0,0.0,0.0,189.28,0,0,3612.59,-225,0.0,2,6,1
20149700,874.95442,4,1,2.0,2004,2,2,,150.0,92.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,2,2,1,2,36191.16,31496.66,24394.29,19950.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4694.5,-112,0.0,2,6,1
20149900,676.61966,4,1,3.0,1968,2,1,,100.0,100.0,,1,1,,3.0,,1,1,1,1,3,3,3,325.0,2,,2,2,2,2,3623.16,3623.16,3623.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
20150200,458.98837,4,1,4.0,1994,2,1,,160.0,100.0,,1,1,,3.0,,1,1,2,3,1,3,3,,1,,2,2,2,2,7729.91,7425.57,7425.57,3075.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,304.34,-6,0.0,3,6,1
20150300,176.84113,4,1,3.0,1975,2,1,,90.0,180.0,,1,1,,3.0,,2,1,1,2,1,1,3,600.0,2,,2,1,1,2,8422.32,8422.32,8422.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20150400,411.38749,4,1,2.0,1975,2,1,,,120.0,,1,1,,3.0,,2,1,2,3,2,3,2,300.0,1,,2,1,1,1,3550.88,3550.88,3550.88,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.96,2.96,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20150700,126.35642,2,1,3.0,2014,1,1,,,133.32999999999998,,1,1,,3.0,2.0,1,1,1,2,1,1,3,900.0,2,2.0,2,2,2,2,13470.19,11280.59,10896.78,10896.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2189.6,-146,0.0,3,6,1
20151300,477.20011,4,1,4.0,1979,2,2,,160.0,110.0,,1,1,,3.0,,1,1,1,1,3,1,5,350.0,2,,2,2,2,2,5360.28,5329.28,5329.28,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,31.0,0,0,0.0,0,0.0,3,6,1
20151900,225.91608,1,1,3.0,1959,2,2,,90.0,80.0,,1,1,,3.0,,2,1,2,3,1,1,3,800.0,2,,2,1,2,2,16929.52,16727.52,16727.52,6203.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,202.0,0,0,0.0,0,138.72,3,6,1
20152000,253.36776,3,1,3.0,2000,2,1,,110.0,162.5,,1,1,,3.0,,2,2,2,2,2,3,1,450.0,1,,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20152100,461.34665,4,1,3.0,1989,2,2,,,80.0,,1,1,,3.0,,2,2,2,2,3,3,2,725.0,1,,2,2,2,2,4579.44,4579.44,4579.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20152300,251.27997,1,1,6.0,1961,2,2,,500.0,87.67,,1,1,,3.0,,1,1,1,1,3,1,3,1500.0,2,,2,2,2,2,4695.55,3793.44,3793.44,3793.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,107.0,0,0,795.11,0,0.0,3,6,1
20152400,391.12505,1,1,4.0,2012,2,1,,160.0,288.33000000000004,,1,1,3.0,3.0,3.0,1,1,1,1,1,1,3,700.0,2,2.0,2,2,2,2,52708.59,39702.71,36246.59,36246.59,229.0,194.65,0.0,0.0,0.0,0.0,0,0,380.4,323.34,0,0.0,0.0,58.0,0,0,12947.88,-306,4.88,3,6,1
20152500,1749.09711,1,5,2.0,2017,2,1,,,180.0,,2,1,,,,1,1,1,1,1,1,4,,3,,2,2,2,2,13042.97,9680.16,9680.16,9680.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3362.81,-67,0.0,3,6,1
20152700,549.5246,4,1,4.0,2009,2,1,,100.0,182.92,,1,1,,2.0,,1,1,2,2,1,1,2,1000.0,1,1.0,2,2,1,2,18797.14,18736.04,9538.9,9538.9,0.0,0.0,1442.48,1442.48,2999.82,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,61.1,0,0.0,3,6,1
20153000,289.19108,4,1,2.5,1987,2,2,,280.0,120.0,,1,1,,3.0,,2,1,2,3,3,1,4,500.0,2,,2,2,2,2,7921.2,7921.2,4716.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20153100,371.35791,4,3,3.0,2017,2,1,200.0,,290.0,,1,1,3.0,3.0,,1,1,1,1,1,1,3,1000.0,2,,2,1,2,2,8754.05,7702.48,6982.0,6982.0,0.0,0.0,720.48,720.48,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1051.57,0,0.0,3,6,1
20153200,201.10757,1,1,4.0,1970,2,1,,,54.0,,1,1,,3.0,,2,1,1,1,3,1,4,300.0,2,,2,2,2,2,7764.93,7751.93,7751.93,81.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,94.17,94.17,0,0.0,0.0,13.0,0,0,0.0,0,0.0,3,6,1
20153500,740.57108,4,1,2.0,2011,2,1,,90.0,100.0,,1,1,,3.0,,1,1,2,3,1,1,3,850.0,2,,2,2,2,2,12922.03,11459.7,10831.65,9580.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1462.33,-106,0.0,3,6,1
20153800,150.4025,4,2,5.0,2010,2,1,,200.0,202.92,70.0,1,1,3.0,3.0,,1,1,1,1,1,1,5,2000.0,2,,2,2,2,2,39898.16,36861.79,32259.01,32259.01,0.0,0.0,4215.42,3718.26,0.0,0.0,0,0,1003.84,994.09,360,0.0,0.0,3.0,0,0,3033.37,0,0.0,3,6,1
20153900,318.73095,4,1,2.0,1984,2,1,,100.0,130.0,,2,1,,3.0,,1,1,1,1,1,1,4,725.0,2,,2,2,2,2,28033.48,28012.48,28012.48,20573.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,962.68,962.68,0,0.0,0.0,0.0,0,0,21.0,0,134.9,3,6,1
20154200,90.64689,4,1,4.0,1988,2,1,,,190.0,,1,1,,3.0,,1,1,1,1,1,1,5,1250.0,3,,2,2,1,2,50270.24,40333.07,37178.89,33005.29,0.0,0.0,0.0,0.0,61.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,1210,9931.17,-28,0.0,3,6,1
20154400,449.12903,4,1,2.0,2004,2,1,,160.0,100.0,,1,1,,3.0,,2,1,2,3,1,3,1,500.0,1,,2,2,2,2,2313.0,2313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20154900,467.03469,4,1,3.0,1998,2,1,,180.0,200.0,,1,1,,2.0,,2,2,2,2,1,1,2,1000.0,1,,1,1,1,2,28279.82,23749.04,22377.12,22377.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,450,0,4080.78,-475,0.0,3,6,1
20155100,206.57883,4,1,3.5,1992,2,1,,200.0,102.5,,1,1,,3.0,,1,1,1,1,3,1,3,400.0,2,,2,2,2,2,14495.65,12124.21,11971.19,11971.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2371.44,0,0.0,3,6,1
20155200,442.08777,4,1,3.0,1966,2,2,,120.0,215.83,,1,1,3.0,3.0,3.0,1,1,2,2,1,2,3,600.0,3,,2,2,2,2,5215.68,5215.68,5215.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
20155500,469.2856,3,1,2.0,2009,2,1,,90.0,45.0,,1,1,,3.0,,1,2,2,2,3,3,2,725.0,2,,2,2,2,2,4123.75,3741.91,3662.78,3662.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.3,15.3,0,0.0,0.0,17.0,0,0,364.84,-92,0.0,3,6,1
