PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL050,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
20058801,200588,501.91789,26,1,20058803.0,20058804.0,,,,,,,,1.0,3.0,2.0,,2003.0,3.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,82.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,,12.0,1.0,2.0,13241.1,10800.0,0.0,0.0,4104.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1
20058802,200588,501.91789,66,1,,,,,,,,,,5.0,3.0,2.0,,1962.0,2.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8317.08,0.0,0.0,0.0,0.0,0.0,4,6,1
20058803,200588,501.91789,59,1,,,20058804.0,,,,,,,2.0,1.0,2.0,,1975.0,4.0,,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,83.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,13.0,1.0,2.0,17297.14,13787.11,0.0,0.0,5242.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1
20058804,200588,501.91789,54,2,,,20058803.0,,,,,,,2.0,1.0,2.0,,1979.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,85.0,,13.0,1.0,2.0,28826.97,22245.54,0.0,0.0,8929.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1
20058901,200589,126.81852,60,1,,,20058902.0,,,,,,,2.0,1.0,2.0,,1970.0,4.0,4.0,1.0,3.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9360.0,0.0,9,6,1
20058902,200589,126.81852,62,2,,,20058901.0,,,,,,,2.0,1.0,2.0,,1968.0,4.0,,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7235.16,0.0,0.0,0.0,0.0,0.0,9,6,1
20059001,200590,115.27059,62,1,,,20059002.0,,,,,,,2.0,1.0,2.0,,1975.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,29269.45,22542.99,0.0,0.0,8960.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.68,2416.92,0.0,0.0,9,6,1
20059002,200590,115.27059,51,2,,,20059001.0,,,,,,,2.0,1.0,2.0,,1982.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,85.0,,13.0,1.0,2.0,54763.79,41638.51,0.0,0.0,16968.28,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1
20059201,200592,129.58994,67,1,,,20059202.0,,,,,,,2.0,1.0,2.0,,1953.0,1.0,3.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,7.0,4.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12609.96,0.0,0.0,0.0,0.0,0.0,4,7,2
20059202,200592,129.58994,59,2,,,20059201.0,,,,,,,2.0,1.0,2.0,,1974.0,4.0,3.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,10.0,4.0,61.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14279.4,14279.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2
20059301,200593,922.17085,26,2,,,,,,,,,,1.0,3.0,2.0,,2002.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,13.0,1.0,2.0,11220.83,9540.8,0.0,0.0,3403.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.56,184.63,0.0,0.0,6,7,2
20059302,200593,922.17085,10,2,,20059301.0,,,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,2
20059304,200593,922.17085,4,1,,20059301.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,2
20059402,200594,766.5271,49,1,,,,,,,,,,5.0,3.0,2.0,,1980.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,61.0,70.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10172.49,10172.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
20059501,200595,306.93049,50,2,,,20059502.0,,,,,,,2.0,1.0,2.0,,1982.0,5.0,4.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,3.0,1.0,2.0,9600.0,8142.0,0.0,0.0,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2
20059502,200595,306.93049,50,1,,,20059501.0,,,,,,,2.0,1.0,2.0,,1978.0,3.0,4.0,2.0,2.0,2.0,,2.0,,,,,1.0,3.0,31.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,,11.0,1.0,2.0,1735.52,1496.4,0.0,0.0,537.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.6,202.71,563.9,0.0,6,7,2
20059601,200596,112.30356,48,2,,,20059602.0,,,,,,,2.0,1.0,2.0,,2001.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,23.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,3.0,12.0,1.0,2.0,28427.43,21670.24,0.0,0.0,8808.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2
20059602,200596,112.30356,50,1,,,20059601.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,31.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,3.0,12.0,1.0,2.0,6072.1,5460.88,0.0,0.0,1881.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2
20060101,200601,851.11452,26,1,20060105.0,20060104.0,20060102.0,,,,,,,2.0,1.0,2.0,,2004.0,2.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,93.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,12.0,1.0,2.0,18000.0,15041.35,0.0,0.0,4600.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.27,0.0,2,7,2
20060102,200601,851.11452,23,2,,,20060101.0,,,,,,,2.0,1.0,2.0,,2003.0,2.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,10.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20060103,200601,851.11452,0,1,20060101.0,20060102.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2
20060104,200601,851.11452,48,2,,,20060105.0,,,,,,,2.0,1.0,2.0,,1980.0,3.0,4.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,91.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,9753.46,8571.79,0.0,0.0,3033.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.0,0.0,2,7,2
20060105,200601,851.11452,51,1,,,20060104.0,,,,,,,2.0,1.0,2.0,,1979.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,83.0,,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,8541.78,7194.41,0.0,0.0,2646.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20060106,200601,851.11452,27,1,20060105.0,20060104.0,,,,,,,,1.0,3.0,2.0,,2010.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,21.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,17581.17,13968.65,0.0,0.0,5447.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20060107,200601,851.11452,17,2,20060105.0,20060104.0,,,,,,,,1.0,3.0,1.0,3.0,2010.0,2.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20060301,200603,439.73127,53,2,,,20060302.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,74.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,13.0,1.0,2.0,20475.85,15577.12,0.0,0.0,6295.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.13,762.47,0.0,0.0,6,7,2
20060302,200603,439.73127,56,1,,,20060301.0,,,,,,,2.0,1.0,2.0,,1973.0,3.0,2.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,10.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2
20060303,200603,439.73127,24,1,20060302.0,20060301.0,,,,,,,,1.0,3.0,2.0,,2005.0,3.0,,2.0,3.0,2.0,,2.0,,2.0,1.0,1.0,5.0,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17090.4,16128.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2
20060401,200604,978.0528,56,2,,,,,,,,,,5.0,3.0,2.0,,1974.0,4.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,15.0,1.0,2.0,21698.74,16974.84,0.0,0.0,6723.22,0.0,693.01,693.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20060501,200605,183.30595,45,2,,,,,,,,,,4.0,3.0,2.0,,1987.0,3.0,2.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,10.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2
20060601,200606,362.42001,47,2,,,20060602.0,,,,,,,2.0,1.0,2.0,,1983.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,92.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,2.0,7800.0,7061.35,0.0,0.0,1428.23,0.0,9381.05,9381.05,0.0,0.0,0.0,0.0,0.0,154.58,120.94,0.0,0.0,7,7,2
20060602,200606,362.42001,48,1,,,20060601.0,,,,,,,2.0,1.0,2.0,,1981.0,3.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,92.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,,14.0,1.0,2.0,9600.0,9266.59,0.0,0.0,1086.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
20060603,200606,362.42001,17,1,20060602.0,20060601.0,,,,,,,,1.0,3.0,1.0,3.0,2010.0,2.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
20060604,200606,362.42001,21,1,20060602.0,20060601.0,,,,,,,,1.0,3.0,2.0,,2008.0,2.0,2.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,52.0,,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,1.0,2.0,7631.58,6343.08,0.0,0.0,2364.61,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
20060801,200608,264.5083,52,2,,,20060802.0,,,,,,,2.0,1.0,2.0,,1980.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,51141.0,40509.55,0.0,0.0,14809.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2
20060802,200608,264.5083,56,1,,,20060801.0,,,,,,,2.0,1.0,2.0,,1983.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,13.0,1.0,2.0,10787.64,9436.45,0.0,0.0,2973.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2
20060901,200609,221.96296,58,2,,,20060902.0,,,,,,,2.0,1.0,2.0,,1974.0,5.0,3.0,1.0,2.0,1.0,6.0,2.0,,1.0,2.0,,5.0,3.0,41.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2
20060902,200609,221.96296,61,1,,,20060901.0,,,,,,,2.0,1.0,2.0,,1968.0,4.0,3.0,1.0,2.0,2.0,,2.0,,,,,1.0,3.0,31.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.0,,13.0,1.0,1.0,23051.74,17816.78,0.0,0.0,7133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4919.05,3882.32,0.0,0.0,5,7,2
20061001,200610,760.79471,70,2,,,,,,,,,,1.0,3.0,2.0,,1956.0,2.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7669.32,0.0,0.0,0.0,0.0,0.0,8,7,2
20061101,200611,452.19477,84,2,,,,,,,,,,4.0,3.0,2.0,,1938.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.88,798.0,0.0,0.0,0.0,0.0,9,7,2
20061102,200611,452.19477,42,1,,20061101.0,,,,,,,,1.0,3.0,2.0,,1985.0,2.0,3.0,1.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,91.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,2
20061201,200612,280.99922,80,1,,,,,,,,,,4.0,3.0,2.0,,1946.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9229.44,0.0,0.0,0.0,0.0,0.0,4,7,2
20061301,200613,913.78647,79,2,,,,,,,,,,1.0,3.0,2.0,,1945.0,1.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11381.64,0.0,0.0,0.0,0.0,0.0,2,7,2
20061401,200614,705.76807,43,1,,,20061402.0,,,,,,,2.0,1.0,2.0,,1987.0,4.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,82.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2
20061402,200614,705.76807,43,2,,20061404.0,20061401.0,,,,,,,2.0,1.0,2.0,,1987.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,31.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,10.0,,12.0,1.0,1.0,5012.19,4434.32,0.0,0.0,1553.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2
20061403,200614,705.76807,22,1,20061401.0,20061402.0,,,,,,,,1.0,3.0,2.0,,2009.0,3.0,1.0,2.0,3.0,2.0,,2.0,,2.0,1.0,1.0,5.0,,,,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2
20061404,200614,705.76807,73,2,,,,,,,,,,4.0,3.0,2.0,,1950.0,1.0,5.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.56,1320.96,0.0,0.0,0.0,0.0,3,7,2
20061601,200616,288.8295,70,2,,,,,,,,,,4.0,3.0,2.0,,1952.0,1.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8798.88,1819.56,0.0,0.0,0.0,0.0,3,7,2
20061701,200617,106.26487,50,1,,,20061702.0,,,,,,,2.0,1.0,2.0,,1987.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,92.0,38.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2
20061702,200617,106.26487,50,2,,20061704.0,20061701.0,,,,,,,2.0,1.0,2.0,,1980.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,32.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,47.0,,2.0,1.0,1.0,52845.0,40294.92,0.0,0.0,15923.94,0.0,3638.96,3638.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2
20061704,200617,106.26487,82,2,,,,,,,,,,4.0,3.0,2.0,,1939.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17212.68,798.0,0.0,0.0,0.0,0.0,4,7,2
20061801,200618,491.10639,51,1,,,20061802.0,,,,,,,2.0,1.0,2.0,,1976.0,3.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,72.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,,11.0,1.0,2.0,30805.45,23623.35,840.0,0.0,9544.9,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20061802,200618,491.10639,52,2,,,20061801.0,,,,,,,2.0,1.0,2.0,,1978.0,4.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,74.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,11.0,1.0,2.0,10171.87,8566.86,0.0,0.0,3151.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20061803,200618,491.10639,24,1,20061801.0,20061802.0,,,,,,,,1.0,3.0,2.0,,2009.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,41.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,,13.0,1.0,1.0,19431.91,15178.91,0.0,0.0,6020.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20061804,200618,491.10639,22,2,20061801.0,20061802.0,,,,,,,,1.0,3.0,1.0,5.0,2007.0,3.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20061901,200619,675.40762,54,1,,,,,,,,,,5.0,3.0,2.0,,1974.0,3.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,72.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
20062001,200620,113.18555,58,1,,,20062002.0,,,,,,,2.0,1.0,2.0,,1983.0,3.0,3.0,2.0,2.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,61.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8167.05,8167.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
20062002,200620,113.18555,49,2,,,20062001.0,,,,,,,2.0,1.0,2.0,,1978.0,2.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.0,,13.0,1.0,2.0,10370.26,8790.41,0.0,0.0,3213.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
20062003,200620,113.18555,17,1,20062001.0,20062002.0,,,,,,,,1.0,3.0,1.0,3.0,2010.0,2.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1,7,2
20062101,200621,271.35971,63,1,,,20062102.0,,,,,,,2.0,1.0,2.0,,1963.0,3.0,5.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.84,0.0,0.0,0.0,0.0,0.0,2,7,2
20062102,200621,271.35971,65,2,,,20062101.0,,,,,,,2.0,1.0,2.0,,1971.0,3.0,5.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,7.0,3.0,91.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7296.0,0.0,2,7,2
