PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
3019540001,30195400,155.31518,36,2,,,3019540002.0,,,,,,,2.0,1.0,1.0,60.0,2012.0,600.0,2.0,2.0,3.0,,,,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.0,,23.0,,13.0,1.0,2.0,13099.62,10202.92,0.0,0.0,4163.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,6,1
3019540002,30195400,155.31518,34,1,,,3019540001.0,,,,,,,2.0,1.0,2.0,,2003.0,344.0,,,,,,,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,19.0,,13.0,1.0,2.0,6140.88,5163.79,0.0,0.0,1916.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5,6,1
3019540003,30195400,155.31518,11,1,3019540002.0,3019540001.0,,,30.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
3019550001,30195500,187.41169,26,2,,,3019550002.0,,,,,,,2.0,1.0,2.0,,2014.0,600.0,2.0,2.0,2.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,16.0,1.0,4.0,1.0,2.0,4609.68,4023.0,0.0,0.0,1355.81,0.0,30.0,22.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,5,6,1
3019550002,30195500,187.41169,30,1,,,3019550001.0,,,,,,,2.0,1.0,2.0,,2016.0,700.0,,2.0,3.0,2.0,,,,,,,1.0,3.0,26.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,72.0,,20.0,8.0,3.0,1.0,2.0,21053.94,16978.77,0.0,0.0,6488.23,0.0,11820.0,8890.42,0.0,0.0,0.0,0.0,0.0,361.39,289.14,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,5,6,1
3019550003,30195500,187.41169,3,2,3019550002.0,3019550001.0,,35.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
3019560001,30195600,71.3697,20,1,,3019560003.0,,,,,,,,1.0,3.0,1.0,45.0,2017.0,344.0,3.0,1.0,2.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.32,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5,6,1
3019560003,30195600,71.3697,49,2,,,,,,,,,,5.0,3.0,2.0,,1993.0,600.0,3.0,1.0,2.0,2.0,,2.0,,,,,2.0,3.0,43.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,7.0,23.0,26.0,6.0,1.0,2.0,3122.0,2640.0,0.0,0.0,869.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.57,318.65,0.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,5,6,1
3019560004,30195600,71.3697,24,1,,3019560003.0,,,,,,,,1.0,3.0,1.0,34.0,,200.0,4.0,1.0,2.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5,6,1
3019600001,30196000,99.89506,41,2,,,3019600002.0,,,,,,,2.0,1.0,2.0,,1998.0,600.0,3.0,,2.0,1.0,6.0,2.0,,1.0,2.0,,10.0,3.0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,21.0,2.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,5,6,1
3019600002,30196000,99.89506,41,1,,,3019600001.0,,,,,,,2.0,1.0,2.0,,1997.0,600.0,,2.0,,2.0,,,,,,,1.0,3.0,71.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,,21.0,7.0,13.0,2.0,2.0,31029.43,31029.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,5,6,1
3019600003,30196000,99.89506,10,1,3019600002.0,3019600001.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
3019600004,30196000,99.89506,6,2,3019600002.0,3019600001.0,,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
3019610001,30196100,54.35681,68,2,,,3019610002.0,,,,,,,5.0,2.0,2.0,,1972.0,700.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,5,6,1
3019610002,30196100,54.35681,71,1,,,3019610001.0,,,,,,,5.0,2.0,2.0,,1988.0,700.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,46.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,5,6,1
3019630001,30196300,121.94041,81,2,,,,,,,,,,4.0,3.0,2.0,,1957.0,300.0,4.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,43.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977.44,252.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,5,6,1
3019640001,30196400,89.75273,51,2,,,,,,,,,,3.0,3.0,2.0,,1984.0,400.0,3.0,2.0,2.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,18.0,21.0,13.0,1.0,2.0,5454.33,4560.0,0.0,0.0,1678.97,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5,6,1
3019660001,30196600,67.1569,32,1,3019660002.0,,,,,,,,,1.0,3.0,2.0,,2004.0,344.0,2.0,2.0,3.0,2.0,,,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,20.0,11.0,13.0,1.0,1.0,13446.83,9990.66,0.0,0.0,4187.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5,6,1
3019660002,30196600,67.1569,70,1,,,,,,,,,,4.0,3.0,2.0,,1966.0,400.0,,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4494.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5,6,1
3019670001,30196700,129.94723,69,2,,,,,,,,,,4.0,3.0,2.0,,1968.0,400.0,4.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,26.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,33.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888.32,252.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,5,6,1
3019680003,30196800,22.77271,58,1,,,3019680005.0,,,,,,,2.0,1.0,2.0,,1989.0,700.0,3.0,1.0,2.0,2.0,,,,,,,1.0,3.0,12.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,,19.0,39.0,15.0,1.0,1.0,9942.2,7702.59,0.0,0.0,3099.97,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,264.3,214.98,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5,6,1
3019680005,30196800,22.77271,54,2,,,3019680003.0,,,,,,,2.0,1.0,2.0,,1984.0,400.0,,1.0,2.0,2.0,,,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,19.0,35.0,13.0,1.0,2.0,4932.18,4560.0,0.0,0.0,1003.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.75,916.64,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5,6,1
3019700001,30197000,52.38457,58,1,,,3019700002.0,,,,,,,2.0,1.0,2.0,,1982.0,400.0,,2.0,2.0,,,2.0,,,,,3.0,1.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,22.0,37.0,6.0,,,0.0,0.0,0.0,0.0,1970.1,0.0,10250.0,8713.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,6,1
3019700002,30197000,52.38457,57,2,,,3019700001.0,,,,,,,2.0,1.0,2.0,,1983.0,400.0,2.0,2.0,,2.0,,,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,19.0,39.0,6.0,1.0,2.0,4923.48,4108.79,144.0,0.0,1550.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.7,942.08,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,6,1
3019710001,30197100,32.13019,54,2,,,,,,,,,,5.0,3.0,2.0,,1981.0,300.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,18.0,35.0,13.0,1.0,1.0,3626.31,3239.1,0.0,0.0,1012.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.16,678.28,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,7,6,1
3019720001,30197200,308.51221,30,1,,,3019720002.0,,,,,,,2.0,1.0,2.0,,2011.0,600.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,34.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,,22.0,8.0,12.0,1.0,2.0,10802.09,8520.0,0.0,0.0,2948.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,6,1
3019720002,30197200,308.51221,28,2,,,3019720001.0,,,,,,,2.0,1.0,2.0,,2013.0,700.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,22.0,7.0,13.0,1.0,2.0,3497.92,2929.78,0.0,0.0,994.77,0.0,1275.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,6,1
3019720003,30197200,308.51221,2,2,3019720001.0,3019720002.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,1
3019730002,30197300,51.97237,66,1,,,3019730003.0,,,,,,,2.0,1.0,2.0,,1991.0,600.0,3.0,2.0,2.0,,,,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,37.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,7,6,1
3019730003,30197300,51.97237,67,2,,,3019730002.0,,,,,,,2.0,1.0,2.0,,1991.0,600.0,,2.0,2.0,2.0,,,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,36.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14844.0,12617.4,0.0,0.0,0.0,2668.14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,7,6,1
3019740001,30197400,130.21491,52,2,,,3019740002.0,,,,,,,2.0,1.0,2.0,,1985.0,400.0,2.0,2.0,3.0,2.0,,,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,18.0,34.0,12.0,1.0,2.0,7920.35,6233.68,0.0,0.0,2486.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.46,921.35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,6,1
3019740002,30197400,130.21491,55,1,,,3019740001.0,,,,,,,2.0,1.0,2.0,,1991.0,600.0,3.0,2.0,3.0,2.0,,2.0,,,,,4.0,2.0,61.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,3.0,19.0,35.0,1.0,,,0.0,0.0,0.0,0.0,1393.08,0.0,24560.0,20465.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019750001,30197500,115.5554,86,1,,,3019750002.0,,,,,,,2.0,1.0,2.0,,,100.0,,1.0,1.0,1.0,4.0,,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.44,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,7,6,1
3019750002,30197500,115.5554,83,2,,,3019750001.0,,,,,,,2.0,1.0,2.0,,,200.0,4.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,53.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,7,6,1
3019760001,30197600,107.7057,53,2,,,3019760002.0,,,,,,,2.0,1.0,2.0,,1985.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,52.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,20.0,22.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17789.46,16714.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019760002,30197600,107.7057,57,1,,,3019760001.0,,,,,,,2.0,1.0,2.0,,1982.0,400.0,,2.0,3.0,2.0,,2.0,,,,,3.0,4.0,52.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,21.0,27.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28778.0,27702.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019770002,30197700,60.18716,59,1,,,3019770003.0,,,,,,,2.0,1.0,2.0,,1981.0,700.0,,2.0,3.0,,,,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,23.0,37.0,11.0,1.0,2.0,11888.94,9069.23,2286.37,246.37,3591.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019770003,30197700,60.18716,57,2,,,3019770002.0,,,,,,,2.0,1.0,2.0,,1979.0,400.0,3.0,1.0,3.0,2.0,,2.0,,,,,2.0,3.0,43.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.0,2.0,18.0,22.0,12.0,1.0,2.0,2247.9,2040.0,0.0,0.0,720.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019800001,30198000,183.47901,65,2,,,,,,,,,,5.0,3.0,2.0,,1970.0,200.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,81.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.66,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,7,6,1
3019820001,30198200,130.32164,65,1,,,3019820002.0,,,,,,,2.0,1.0,2.0,,1978.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,32.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.68,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,7,6,1
3019820002,30198200,130.32164,68,2,,,3019820001.0,,,,,,,2.0,1.0,2.0,,1973.0,400.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,33.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,42.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,7,6,1
3019840001,30198400,97.77098,51,2,,,3019840002.0,,,,,,,2.0,1.0,2.0,,1985.0,300.0,,2.0,3.0,,,,,,,,1.0,3.0,93.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,,18.0,31.0,13.0,1.0,2.0,6919.71,5640.0,0.0,0.0,2157.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,7,6,1
3019840002,30198400,97.77098,61,1,,,3019840001.0,,,,,,,2.0,1.0,2.0,,1975.0,300.0,3.0,2.0,3.0,,,,,1.0,2.0,,7.0,3.0,83.0,40.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,40.0,14.0,,2.0,3800.0,3524.78,0.0,0.0,714.46,0.0,0.0,0.0,0.0,0.0,0.0,3447.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,7,6,1
3019850002,30198500,60.25104,65,1,,,3019850003.0,,,,,,,2.0,1.0,2.0,,1973.0,300.0,,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,23.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.94,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,7,6,1
3019850003,30198500,60.25104,67,2,,,3019850002.0,,,,,,,2.0,1.0,2.0,,1968.0,300.0,3.0,1.0,1.0,2.0,,,,1.0,,,7.0,3.0,26.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,24.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.56,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,7,6,1
3019850004,30198500,60.25104,47,1,,,,,,,,,,5.0,3.0,2.0,,1991.0,400.0,,2.0,3.0,,,,,1.0,2.0,,5.0,3.0,74.0,,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,20.0,,,1.0,2.0,4528.78,3900.0,0.0,0.0,1279.6,0.0,0.0,0.0,0.0,303.07,303.07,0.0,0.0,288.01,238.15,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019860002,30198600,109.21095,55,2,,,,,,,,,,4.0,3.0,2.0,,1982.0,400.0,3.0,2.0,3.0,,,1.0,1.0,,,,1.0,3.0,53.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,20.0,,11.0,1.0,2.0,5213.29,4365.91,0.0,0.0,1613.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.29,173.33,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,7,6,1
3019870002,30198700,58.47909,53,1,,,3019870003.0,,,,,,,2.0,1.0,2.0,,1988.0,600.0,3.0,2.0,3.0,2.0,,,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65.0,,19.0,35.0,13.0,1.0,1.0,15355.77,11658.53,0.0,0.0,4830.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,6,1
3019870003,30198700,58.47909,51,2,,,3019870002.0,,,,,,,2.0,1.0,2.0,,1988.0,600.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,21.0,30.0,13.0,1.0,2.0,10029.95,7783.57,0.0,0.0,3091.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,6,1
3019880001,30198800,153.33646,43,1,,,3019880002.0,,,,,,,2.0,1.0,2.0,,2012.0,600.0,,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,93.0,,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,22.0,,2.0,2.0,1959.93,1768.55,0.0,0.0,611.11,0.0,0.0,0.0,0.0,1106.52,1106.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019880002,30198800,153.33646,41,2,,,3019880001.0,,,,,,,2.0,1.0,2.0,,2007.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,26.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,87.0,,20.0,21.0,12.0,1.0,2.0,10177.02,7847.6,0.0,0.0,3173.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7,6,1
3019880004,30198800,153.33646,18,1,3019880001.0,3019880002.0,,,,,,,,1.0,3.0,1.0,34.0,2017.0,200.0,,2.0,3.0,2.0,,,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,7,6,1
3019890001,30198900,225.65813,70,2,,,,,,,,,,5.0,3.0,2.0,,1969.0,600.0,3.0,1.0,2.0,2.0,,,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6279.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,7,6,1
3019900001,30199000,210.12078,75,2,,,,,,,,,,5.0,3.0,2.0,,1960.0,300.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,40.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.72,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,7,6,1
3019930001,30199300,173.82021,62,2,,,,,,,,,,5.0,3.0,2.0,,1976.0,400.0,3.0,2.0,,2.0,,2.0,,,,,7.0,3.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,65.0,,21.0,40.0,5.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,2922.26,0.0,0.0,0.0,299.47,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,7,6,1
