HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
107283,107.22425,1,1,4.0,1956,1,1,,150.0,335.0,,3,3,,3.0,,2,1,2,1,1,3,1,3,3,1500,2,,2,2,2,2,27048.17,27048.17,26718.17,4528.25,0.0,0.0,0.0,0.0,330.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1248.35,2,7,2
107284,60.08323,1,1,3.0,1978,2,2,,,1038.0,,1,1,,3.0,,1,1,2,1,1,3,1,1,2,2000,1,,2,2,2,2,43813.57,43813.57,43813.57,11817.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11817.5,11817.5,0,0.0,0,0,0,0,0.0,0,0.0,2,2,1
107285,379.50691,4,1,2.0,1963,2,2,,,466.67,,1,1,,3.0,,2,2,2,1,1,3,1,3,2,1000,2,,1,2,2,2,16512.7,16512.7,16512.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,1,1
107286,138.09109,4,1,1.0,1988,1,1,,100.0,450.0,,1,1,,2.0,,2,2,2,1,1,1,2,2,1,1200,1,,2,1,1,2,39593.79,39020.72,39020.72,2249.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,573.07,0,0.0,3,3,1
107287,75.49518,3,1,3.0,1975,2,1,,100.0,260.17,,3,3,,3.0,,2,1,2,1,1,3,1,3,2,1000,2,,2,1,1,1,17193.24,17193.24,17193.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,4,6,1
107288,152.27965,4,1,3.0,1985,2,2,,800.0,500.0,,1,1,,1.0,,1,1,2,1,1,3,1,2,2,1500,1,,2,2,2,2,26992.79,26992.79,26992.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,1,1
107289,182.59175,4,1,4.0,2001,2,1,,300.0,1411.17,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,6000,1,,2,2,2,2,92953.61,78703.29,78703.29,49440.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,160,0,0,14090.32,-343,0.0,3,6,1
107290,59.5629,1,1,7.0,1978,2,1,,50.0,575.33,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,2500,2,,2,2,1,2,108855.85,98311.58,98311.58,73350.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,3360,10544.27,0,0.0,5,7,2
107293,32.83514,2,1,5.0,1972,2,1,,150.0,155.0,,1,1,,3.0,,1,1,2,1,1,3,1,3,3,2700,2,,2,2,2,2,20178.1,19756.1,19756.1,2032.7,2454.7,2086.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,120,0,0,302.0,-66,0.0,5,6,1
107295,48.27352,4,1,5.0,1976,1,2,,500.0,429.83,,1,1,,3.0,,2,2,2,1,1,3,1,3,3,2000,1,,2,1,2,2,24352.68,24252.68,24252.68,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,100,0,0,0.0,0,0.0,2,2,1
107298,247.86101,1,1,3.0,1946,1,1,,100.0,243.33,,3,3,,3.0,,2,2,2,1,1,1,1,2,2,1500,1,,2,2,2,2,6502.32,6403.41,6403.41,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,23.91,0,0.0,10,6,1
107299,43.5787,1,1,3.0,1980,1,2,,50.0,400.0,,1,1,,3.0,,2,2,2,1,1,3,1,1,4,3000,2,,2,2,2,2,29970.56,29970.56,29970.56,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2040.0,2040.0,0,0.0,0,0,0,0,0.0,0,0.0,6,4,1
107300,99.16947,3,1,2.0,1985,2,2,,,339.92,,1,1,,3.0,,2,2,2,1,1,3,1,3,2,2500,1,,2,2,2,1,28299.06,28299.06,28299.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,1,1
107302,43.58342,4,1,4.0,1995,2,2,,300.0,430.0,,1,1,,3.0,,2,1,2,1,1,3,1,2,2,4000,1,,2,2,1,2,43566.79,40240.58,40240.58,13106.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3326.21,0,0.0,3,3,1
107303,38.38844,4,1,2.0,1972,2,2,,400.0,408.75,,1,1,,3.0,,1,1,2,1,1,3,1,1,2,1400,1,,2,2,2,1,30331.83,30331.83,23404.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,542.49,2,2,1
107304,53.09386,1,1,5.0,2011,2,1,,800.0,352.0,,1,1,,3.0,,1,1,1,1,1,3,1,1,4,1000,3,,2,2,2,2,26116.66,26116.66,26116.66,13824.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,7,6,1
107307,28.61873,4,1,1.0,1977,2,2,,,247.42,,1,1,,3.0,,2,1,1,1,1,2,1,2,1,1800,1,,2,2,2,2,26822.94,25883.04,25883.04,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,939.9,0,0.0,2,2,1
107311,70.86493,1,1,6.0,1975,2,1,,,450.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,1,2,2,138826.94,117839.78,117839.78,84773.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,20912.16,-848,0.0,2,2,1
107312,272.82376,1,1,3.0,1948,1,1,,150.0,76.67,,3,3,,3.0,,2,1,2,3,1,3,3,1,3,1000,2,,2,2,2,2,4799.4,4799.4,4799.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,1,7,2
107313,166.96104,4,1,3.0,1980,2,1,,700.0,700.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,2000,2,,2,2,1,2,27560.76,24188.0,24188.0,24188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3372.76,-188,0.0,10,1,1
107314,54.63316,4,1,4.0,1976,2,2,,,600.0,,1,1,,3.0,,2,1,2,1,1,3,1,3,3,2000,1,,2,1,1,2,13307.09,13307.09,13307.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,3,3,1
107315,302.37494,1,1,3.0,2002,2,1,,200.0,172.17,,3,1,,3.0,,1,1,1,1,1,3,1,1,4,1000,3,,2,2,2,2,13480.96,12905.96,12905.96,1925.0,2500.0,2125.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,200,0,0,375.0,0,907.14,2,7,2
107316,103.37374,1,1,4.0,1993,2,1,,,246.42,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,2000,2,,2,2,2,2,17721.43,18194.43,18194.43,1049.31,576.31,492.31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,-498.0,-582,561.35,4,7,2
107317,75.45277,1,1,3.0,1978,2,1,,,559.83,,1,1,,3.0,,1,1,1,1,1,1,1,1,2,1700,1,,2,2,2,2,83088.27,68684.14,68684.14,46363.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14404.13,-90,0.0,10,1,1
107319,59.02102,4,1,3.0,1991,2,2,,300.0,600.0,,1,1,,3.0,,2,1,2,1,1,3,1,3,1,3000,1,,2,1,1,2,10563.44,10488.44,10488.44,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,0.0,0,0.0,3,3,1
107321,104.65331,1,2,6.0,2011,2,1,,,1304.17,2361.67,1,1,3.0,3.0,,1,1,2,1,1,1,1,1,3,4000,1,,2,2,2,2,81204.94,63881.49,63881.49,63881.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10500,0.0,0,230,0,0,17093.45,-1615,0.0,2,2,1
107322,149.87076,4,1,2.0,1975,2,2,,600.0,550.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,2000,1,,2,1,1,2,71449.83,59449.83,59449.83,38000.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12000.0,0,0.0,10,1,1
107323,170.34615,4,1,3.0,1972,2,1,,1000.0,600.0,,1,1,,3.0,,1,1,2,1,1,1,1,2,2,2500,1,,2,2,2,1,29958.56,29559.06,29559.06,6461.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,399.5,0,0.0,10,1,1
107325,59.42453,4,1,2.0,1990,2,1,,350.0,350.0,,1,1,,3.0,,2,2,2,1,1,1,1,3,1,2200,1,,2,2,2,2,20330.14,20330.14,20330.14,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,2440,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,2,1
107327,25.54502,4,1,4.0,1983,2,2,,200.0,520.0,,1,1,,3.0,3.0,1,1,2,1,1,3,1,2,2,2400,1,2.0,2,2,2,2,15378.36,15378.36,15378.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,6,4,1
107329,39.48847,3,1,2.0,2007,2,2,,100.0,187.2,,3,3,,3.0,1.0,2,2,2,1,1,3,1,2,2,2000,2,1.0,2,1,1,2,14703.12,14703.12,14326.68,0.0,0.0,0.0,0.0,0.0,0.0,376.44,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,837.55,6,6,1
107331,96.61129,1,1,3.0,1980,2,1,,90.0,142.92,,3,3,,3.0,,2,1,2,1,1,3,3,3,3,1100,2,,2,2,2,2,29127.84,29127.84,29127.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,9,7,2
107338,71.47887,4,1,4.0,1976,2,1,,300.0,597.5,,1,1,,3.0,,2,1,2,1,1,1,1,1,3,1200,1,,2,2,2,2,40797.32,33775.73,33775.73,29469.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,7021.59,-377,0.0,7,6,1
107341,228.24994,4,4,1.0,2007,2,1,22.0,20.0,222.0,,1,1,3.0,3.0,,2,1,2,1,1,3,1,3,2,1000,1,,2,1,2,2,8342.52,8342.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,6,1
107342,66.63845,4,1,2.0,1975,2,1,,600.0,500.0,,1,1,,1.0,,1,1,2,1,1,1,1,1,3,2000,1,,2,2,2,2,32429.37,27445.86,27161.42,17473.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4983.51,0,0.0,10,1,1
107344,46.62402,4,1,3.0,1980,2,2,,350.0,500.0,,1,1,,3.0,,2,1,2,1,1,2,1,2,3,3000,2,,2,2,2,2,1989.0,1989.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,3,3,1
107348,109.92949,1,1,5.0,1987,2,1,,250.0,700.0,,1,1,,3.0,,2,2,2,1,1,1,1,1,2,3000,1,,2,2,2,2,59125.13,47038.6,45838.6,44798.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,32,0,0,12054.53,0,0.0,10,6,1
107350,79.64663,4,1,2.0,1971,2,1,,300.0,200.0,,1,1,,3.0,,2,2,2,1,1,2,1,3,1,1500,1,,2,2,1,2,6779.16,6779.16,6779.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,2,1
107351,106.04218,1,1,4.0,1990,2,1,,150.0,398.67,,1,1,,3.0,,1,1,2,1,1,3,1,3,3,2000,2,,2,2,2,2,27186.07,23220.85,21155.25,13116.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3965.22,-37,2674.28,5,7,2
107352,121.6585,1,1,5.0,2004,2,1,,1800.0,1646.67,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2500,3,,2,2,2,2,240683.67,185037.65,185037.65,185037.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10000.0,8000.0,0,0.0,0,500,3600,0,51546.02,-763,0.0,10,1,1
107353,51.8655,4,1,1.0,1988,2,1,,200.0,400.0,,1,1,,3.0,,2,1,1,1,1,3,1,3,3,1500,1,,2,2,1,2,18818.3,14871.65,14871.65,14871.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3946.65,0,0.0,3,3,1
107354,67.68734,4,1,3.0,1992,2,2,,100.0,300.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,2,4000,2,,2,2,2,2,25000.39,21965.47,12581.47,12581.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,400.0,400.0,0,0.0,0,0,0,0,3034.92,0,0.0,1,6,1
107357,293.13547,1,1,4.0,1953,1,1,,20.0,105.0,,3,3,,3.0,,2,1,2,1,1,3,3,3,2,800,1,,2,2,2,2,11937.87,11450.45,11450.45,11450.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,487.42,0,1390.63,2,7,2
107360,83.82029,4,1,3.0,1980,2,2,,500.0,500.0,,1,1,,3.0,,2,1,1,1,1,1,1,1,3,5000,1,,2,2,1,2,69228.02,62141.11,62141.11,56508.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,30,0,0,7056.91,-1464,0.0,3,3,1
107361,71.4819,1,1,3.0,1974,2,2,,1.0,387.0,,1,1,,3.0,,2,2,2,1,1,3,1,1,1,1000,1,,2,2,2,2,19992.81,18988.18,17792.58,17792.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1004.63,0,2936.31,8,7,2
107364,91.83672,1,1,4.0,1986,2,1,,100.0,112.83,,3,3,,3.0,,2,1,2,1,1,1,1,3,4,700,2,,2,2,2,2,5507.1,5457.1,5457.1,5457.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,50,0,0,0.0,0,483.11,3,7,2
107365,39.21312,4,1,3.0,1982,2,1,,70.0,549.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,2500,3,,2,2,2,2,54074.28,43423.91,43423.91,43423.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,10625.37,0,527.62,9,6,1
107371,94.55915,3,1,4.0,1983,2,1,,100.0,310.21,,1,1,,3.0,,2,1,2,1,1,1,1,2,2,1500,2,2.0,2,2,2,2,9763.44,9763.44,0.0,0.0,0.0,0.0,0.0,0.0,100.0,292.46,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,6526.83,6,7,2
107375,92.75725,4,1,2.0,1985,2,1,,,404.92,,1,1,,3.0,,2,1,2,1,1,3,1,1,2,3500,1,,2,2,2,2,22975.46,21465.03,19892.96,19892.96,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1510.43,0,1682.1,7,7,2
107376,65.73241,4,1,3.0,1986,2,1,,250.0,400.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,70591.84,56592.9,50039.59,50039.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,10,0,0,13988.94,-1042,0.0,6,4,1
107379,53.4505,4,1,2.0,1979,2,2,,50.0,303.42,,1,1,,3.0,,2,1,2,1,1,3,1,1,2,3000,1,,2,2,2,2,29410.32,29410.32,17575.32,0.0,0.0,0.0,0.0,0.0,3045.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,6,1
107380,78.52602,4,1,2.0,1984,1,1,,150.0,400.0,,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2000,1,,2,2,2,2,40136.91,34080.0,27156.0,27156.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6056.91,0,0.0,5,7,2
107383,59.11152,1,1,8.0,2005,2,1,,1.0,383.83,,1,1,,3.0,,1,1,1,1,1,1,1,1,5,3000,2,,2,2,2,2,71713.23,53839.97,39530.39,38490.39,35800.0,30430.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,11,10000,0,7862.26,0,0.0,9,7,2
107384,97.49499,1,1,4.0,2000,1,2,,300.0,215.83,,3,1,,3.0,,1,1,2,1,1,3,1,1,3,1500,2,,2,2,2,2,18319.12,18319.12,18319.12,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,583.91,5,7,2
107385,58.67587,4,1,3.0,1978,2,1,,300.0,204.58,,1,1,,3.0,,2,2,2,1,1,3,1,2,3,2000,1,,2,2,2,2,11872.8,11872.8,11872.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,2,1
107386,168.06755,4,1,3.0,1976,2,1,,300.0,350.0,,1,1,,3.0,,2,1,2,1,1,3,1,2,3,1000,1,,2,2,1,2,13370.52,13370.52,13370.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10,1,1
107387,79.37646,4,1,4.0,1972,1,2,,100.0,319.58,,1,1,,3.0,,2,2,2,1,1,3,1,2,3,1200,1,,2,2,2,2,9624.24,9624.24,9624.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,6,1
107388,82.26105,4,1,2.0,1982,2,1,,,297.83,,1,1,,3.0,,2,2,2,3,1,3,3,3,3,1500,1,,2,2,2,2,20396.88,20396.88,20396.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,8,6,1
107390,31.44706,4,1,3.0,1980,2,1,,400.0,300.0,,1,1,,3.0,,2,1,2,1,1,3,1,1,3,2000,2,,2,2,1,2,23872.0,23872.0,23872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2,2,1
107392,17.71953,4,1,3.0,1995,2,2,,,500.0,,1,1,,3.0,,2,1,2,1,1,2,1,3,3,2000,2,,2,2,2,2,25821.0,25821.0,18289.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,3,3,1
107393,24.2907,4,1,3.0,1990,2,1,,400.0,600.0,,1,1,,3.0,,1,1,2,1,1,3,1,1,3,3000,1,,2,2,2,2,30884.66,28555.15,28555.15,10949.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2329.51,0,0.0,2,2,1
107394,150.47492,1,1,3.0,1950,2,1,,100.0,164.17,,3,3,,3.0,,2,1,1,1,1,3,1,2,3,1200,2,,2,2,2,2,39741.78,39793.78,39793.78,32982.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,-77.0,-77,5106.08,6,7,2
107396,150.8968,1,1,4.0,1980,2,1,,100.0,170.0,,3,3,,3.0,,1,1,1,1,1,3,1,3,3,800,2,,2,2,2,2,13414.53,13414.53,13414.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,6,7,2
107400,229.21838,3,1,4.0,1982,2,1,,,810.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,4200,2,,2,2,2,2,121549.87,99452.15,98210.35,70585.81,1500.0,1500.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,22097.72,0,0.0,10,1,1
107401,51.42936,3,1,2.0,1964,2,1,,100.0,313.33,,1,1,,3.0,,1,1,2,1,1,1,3,1,1,2500,1,,2,1,1,2,26391.26,22623.29,22623.29,20587.23,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0.0,0.0,0,0.0,0,75,0,0,3692.97,-759,1546.92,1,6,1
107403,148.34824,1,1,4.0,1999,2,1,,600.0,178.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,4000,2,,2,2,2,2,46336.29,44449.26,43899.93,11921.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1887.03,-27,0.0,10,1,1
107405,85.75325,1,1,3.0,1998,2,1,,100.0,169.83,,3,3,,3.0,,2,2,2,1,1,3,1,3,2,1200,2,,2,2,2,2,10728.48,10728.48,10728.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,5,7,2
107406,79.83255,4,1,4.0,1996,1,2,,,426.75,,1,1,,3.0,,2,1,2,1,1,1,1,1,1,1700,1,,1,2,2,2,21417.0,21347.0,21347.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,70,0,0,0.0,0,0.0,5,5,1
107407,102.39811,1,1,4.0,1971,2,1,,,370.33,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,2400,3,,2,2,2,2,52219.38,46905.76,46905.76,25712.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,5288.62,-518,685.55,4,7,2
107409,134.69445,1,1,6.0,1987,2,1,,1500.0,479.0,,1,1,,3.0,,2,1,1,1,1,3,1,1,3,1500,2,,2,2,2,2,38269.48,38269.48,38269.48,24740.86,11877.5,11877.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,716.09,2,7,2
107410,175.15582,1,1,4.0,2000,2,1,,1.0,321.33,,1,1,,3.0,,1,1,1,1,1,3,1,1,3,2000,2,,2,2,2,2,10901.4,10901.4,10901.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,8,7,2
107411,94.00024,2,1,3.0,1994,2,1,,1200.0,262.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,1500,2,,2,2,1,2,65763.04,51901.24,51305.92,51305.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,400,0,0,13461.8,0,672.35,10,1,1
107413,55.78817,1,1,7.0,1996,2,1,,,516.67,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3500,2,,2,2,2,2,69265.45,67215.8,67215.8,54421.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,400,0,0,1649.65,0,748.36,7,6,1
107414,55.92429,4,1,4.0,1972,2,1,,,248.17,,1,1,,3.0,,1,1,1,1,1,1,1,3,3,2000,1,,2,2,2,2,15522.76,15522.76,15522.76,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,1,6,1
107416,56.81144,1,1,4.0,1986,1,1,,150.0,221.0,,3,3,,3.0,,2,2,1,1,1,1,1,1,3,2000,2,,2,2,2,2,19049.35,18919.35,18919.35,12262.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,130,0,0,0.0,0,3952.78,4,7,2
107417,283.9093,4,2,4.0,2009,2,2,,,623.75,500.0,1,1,3.0,3.0,,1,1,2,1,1,1,1,1,4,2500,2,,2,2,2,2,54189.69,45676.0,39020.0,39020.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1560,0.0,0,0,0,0,8513.69,-620,0.0,5,5,1
107419,43.40777,4,1,3.0,1994,2,2,,350.0,500.0,,1,1,,3.0,,2,1,2,1,1,1,1,2,2,4000,1,,2,2,2,2,30307.93,27301.29,27132.17,14374.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3006.64,0,0.0,3,3,1
107421,16.52304,4,1,4.0,1989,2,1,,,690.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,1,3000,1,,2,2,2,2,71985.73,62383.37,62383.37,48631.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,9527.36,0,0.0,2,2,1
107423,88.53074,4,1,2.0,1994,2,1,,500.0,455.33,,1,1,,3.0,,1,1,1,1,1,1,1,3,2,2000,1,,2,2,2,2,97579.72,80264.83,79874.83,55206.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,17314.89,-90,0.0,10,1,1
107426,98.03102,4,1,4.0,1985,2,1,,300.0,529.67,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,2,,2,2,1,2,47459.37,43441.6,22201.9,20968.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4017.77,-675,0.0,2,6,1
107427,85.80777,1,1,3.0,1985,2,1,,1.0,175.33,,1,3,,3.0,,2,1,2,1,1,3,1,1,3,3000,2,3.0,2,1,1,2,27081.91,22832.14,16341.26,13362.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4249.77,0,547.15,8,7,2
107430,60.34279,4,1,3.0,1988,2,1,,400.0,685.83,,1,1,,3.0,,2,1,1,1,1,1,1,1,4,3000,2,,2,2,1,2,139136.86,111083.02,109395.72,98697.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1603.92,1282.92,0,0.0,0,110,0,0,27943.84,-274,0.0,3,3,1
107431,87.13189,4,1,3.0,1988,2,1,,300.0,508.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,1500,2,,2,2,2,2,63655.07,49224.1,45537.59,45537.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14430.97,-505,0.0,2,7,2
107432,82.44953,4,1,4.0,2005,2,2,,300.0,434.92,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3000,2,,2,2,2,2,37725.46,32439.12,32439.12,25959.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5286.34,0,0.0,2,6,1
107433,199.13196,4,1,2.0,1987,2,1,,400.0,313.25,,1,1,,3.0,,2,1,2,1,1,1,1,1,2,3000,1,,2,2,2,2,46952.31,37641.88,37450.45,37450.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9310.43,-115,0.0,10,1,1
