HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
10713100,184.88044,4,1,4.0,1989,2,1,,90.0,87.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,400,2,,2,2,2,2,7562.36,7059.63,2828.79,2828.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,502.73,0,238.12,5,5,1
10713200,434.61022,4,5,2.0,2007,2,2,,,60.0,,1,1,,3.0,,1,1,2,1,1,1,1,2,1,500,1,,2,2,2,2,5715.0,5193.37,2996.23,2996.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,521.63,0,0.0,5,5,1
10713400,230.35719,4,2,3.0,2014,2,1,,90.0,97.0,15.0,1,1,3.0,3.0,,1,1,1,1,1,1,1,1,3,725,3,,2,2,2,2,13223.59,10752.0,10752.0,10752.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0,0,0,2471.59,-114,0.0,5,5,1
10713500,492.20688,4,1,3.0,2000,2,1,,60.0,100.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,2,500,2,,2,2,2,2,6117.25,5173.15,5055.9,5055.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,944.1,-2,0.0,5,5,1
10713700,175.75075,1,1,8.0,1995,2,1,,160.0,195.17000000000002,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1750,2,,2,2,2,2,34329.97,26182.86,26182.86,21536.93,851.82,851.82,0.0,0.0,0.0,0.0,0,0,150.23,127.92999999999999,0,0.0,0.0,28,1200,0,6919.11,-30,259.49,5,6,1
10714000,935.62977,1,1,6.0,1995,2,1,,90.0,94.42,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,1750,2,,2,2,2,2,21502.93,17270.93,16091.51,15465.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,32,4200,0,0.0,0,0.0,5,6,1
10714100,1896.91918,4,1,3.0,2012,2,1,,30.0,125.0,,1,1,,3.0,,2,1,1,1,1,1,1,1,3,579,1,,2,2,2,2,1220.4,1109.11,712.47,712.47,0.0,0.0,120.0,120.0,276.64,0.0,0,1740,0.0,0.0,0,0.0,0.0,0,0,0,111.29,0,0.0,5,6,1
10714300,174.06726,3,1,3.0,2006,1,1,,1.0,47.25,,3,3,,3.0,,2,2,2,1,1,3,1,2,2,800,1,,2,1,1,1,3835.12,3646.68,3608.84,1007.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,17,0,0,171.44,0,150.98,5,6,1
10714400,422.33126,1,1,6.0,1980,2,1,,10.0,40.84,,1,3,,3.0,,1,1,1,1,1,3,1,3,3,125,2,,2,2,2,2,3167.69,3167.69,3167.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,6,1
10714500,926.4766,4,1,2.0,1988,2,2,,10.0,65.0,,1,1,,3.0,,2,1,1,1,1,3,1,3,2,200,1,,2,2,2,2,2522.36,2522.36,2522.36,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.82,0.82,0,0.0,0.0,0,0,0,0.0,0,0.0,5,6,1
10715100,224.70481,4,1,5.0,1990,2,1,,30.0,110.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,430,2,,2,2,2,2,14951.87,12632.44,10582.41,10582.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.92,3.92,0,0.0,0.0,0,0,0,2319.43,-219,0.0,5,6,1
10715200,631.44285,1,1,4.0,1978,1,2,,35.0,130.84,,1,1,,3.0,,2,2,2,1,1,2,1,3,3,850,2,,2,2,2,2,5581.44,5368.59,4341.07,1447.01,0.0,0.0,0.0,0.0,304.1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,212.85,-166,0.0,5,6,1
10715300,965.55711,4,1,2.0,1999,2,1,,30.0,70.0,,1,1,,3.0,,1,1,1,1,1,1,1,2,3,700,1,,2,2,2,2,8803.65,7636.47,5059.67,5059.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1167.18,0,0.0,5,6,1
10715400,962.55609,4,1,2.0,2014,2,1,,40.0,20.0,,1,1,,3.0,,2,1,1,1,1,3,3,2,2,450,1,,2,2,2,2,2837.53,2837.53,2837.53,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,6,1
10715500,431.14988,2,1,1.0,1984,1,1,,20.0,42.16,,3,3,,3.0,,2,1,2,1,1,3,1,3,2,300,2,,1,2,2,2,2212.29,2212.29,2212.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,6,1
10715600,300.30808,1,1,4.0,1982,2,1,,30.0,70.83,,1,1,,3.0,,2,1,2,1,1,1,1,1,3,400,2,,2,2,2,2,6324.79,6311.79,6311.79,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13,0,0,0.0,0,0.0,5,7,2
10715700,276.52492,1,1,4.0,1998,2,1,,30.0,58.0,,1,1,,3.0,,2,1,2,1,1,3,1,1,2,500,2,,2,2,2,2,5640.21,5640.21,5640.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,520.63,5,7,2
10715800,387.23234,3,1,4.0,2001,2,2,,,77.5,,1,1,,3.0,,1,1,2,1,1,2,1,2,1,400,1,,2,2,2,2,8786.2,6819.85,6819.85,6819.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1966.35,-44,0.0,5,7,2
10716000,316.00644,1,1,5.0,1988,2,1,,110.0,86.5,,1,1,,3.0,,1,1,2,1,1,3,1,1,3,400,2,,2,2,2,2,9374.25,9180.36,9180.36,1805.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,193.89,0,552.56,5,7,2
10716200,281.95876,1,1,4.0,1947,1,1,,10.0,34.17,,3,3,,3.0,,1,1,1,1,1,3,1,3,3,200,2,,2,2,2,2,6354.69,6354.69,6354.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,939.2,5,7,2
10716300,183.67093,1,1,3.0,1988,1,1,,25.0,72.0,,3,3,,3.0,,2,2,2,1,1,3,1,3,2,500,1,2.0,2,2,2,2,6096.59,5523.45,5368.7,2903.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,573.14,0,552.36,5,7,2
10716400,620.47462,1,1,2.0,2000,2,1,,15.0,33.17,,3,3,,3.0,,1,1,1,1,1,3,1,3,3,300,2,,2,2,2,2,3095.0,3095.0,3095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10716500,210.041,1,1,4.0,1928,2,2,,35.0,116.67,,3,3,,3.0,,2,1,1,1,1,3,1,3,2,720,2,,2,2,2,2,10343.54,10343.54,10343.54,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10716800,142.87116,3,1,4.0,1988,2,1,,50.0,85.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,2,1000,2,,2,2,2,2,11324.72,7883.18,6844.41,6844.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13,960,0,2468.54,0,259.28,5,7,2
10716900,326.97362,3,1,4.0,1998,2,1,,50.0,80.0,,1,1,,3.0,,2,2,2,1,1,2,1,1,2,600,1,,2,2,2,2,5744.11,5306.47,664.64,664.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,437.64,0,0.0,5,7,2
10717000,758.32414,2,1,3.0,2004,2,1,,25.0,118.33,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,950,2,,2,2,2,2,8061.75,6878.9,4826.29,4826.29,0.0,0.0,1986.22,1637.97,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1182.85,-36,0.0,5,7,2
10717100,319.29937,1,1,2.0,1989,2,1,,50.0,79.58,,3,3,,3.0,,1,1,1,1,1,1,1,3,3,600,2,,2,2,2,2,9040.66,7805.64,7805.64,5203.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,20,180,0,1035.02,0,867.12,5,7,2
10717200,107.41557,1,1,5.0,1983,1,1,,50.0,90.5,,1,1,,3.0,,2,1,1,1,1,3,1,1,3,1300,2,,1,2,2,2,9925.53,9925.53,9925.53,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10717300,283.23949,3,1,2.0,2012,2,1,,30.0,73.92,,1,1,,3.0,,1,1,1,1,1,1,1,1,5,450,2,,2,2,2,2,6628.48,6628.48,6628.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10717400,185.09638,1,1,4.0,1974,2,1,,110.0,68.5,,1,1,,3.0,,1,1,2,1,1,3,1,1,3,500,2,,2,2,2,2,6642.86,6642.86,6642.86,730.13,608.2,608.2,0.0,0.0,0.0,0.0,0,0,121.93,121.93,0,0.0,0.0,0,0,0,0.0,0,220.7,5,7,2
10717500,582.34162,1,5,2.0,2001,2,1,,25.0,90.58,,3,3,,3.0,1.0,2,2,2,1,1,1,1,1,1,1500,1,1.0,1,2,2,2,8541.05,7495.98,4246.73,4246.73,0.0,0.0,775.36,775.36,580.42,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1045.07,-312,0.0,5,7,2
10717600,622.72743,1,1,4.0,2010,1,1,,20.0,77.33,,1,1,,3.0,,1,1,2,1,1,1,1,3,3,300,2,,2,2,2,2,2681.01,2510.28,2080.59,1629.27,0.0,0.0,0.0,0.0,429.69,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,170.73,-7,0.0,5,7,2
10717800,116.69371,1,1,3.0,1983,1,2,,35.0,46.5,,3,3,,3.0,,2,2,2,1,1,3,1,3,2,125,2,,2,2,2,2,2340.64,2340.64,2340.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,184.34,5,7,2
10718300,121.81605,1,1,4.0,1990,2,1,,100.0,82.34,,3,3,,3.0,,1,1,1,1,1,1,1,1,4,1500,2,,2,2,2,2,99681.9,90415.49,88069.12,88069.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,561.89,477.61,0,0.0,0.0,0,8000,0,1266.41,0,0.0,5,7,2
10718400,593.55601,3,2,4.0,2012,2,1,,,146.67000000000002,140.0,1,1,3.0,3.0,,1,1,2,1,1,1,1,1,2,1000,1,,2,2,2,2,1737.72,1577.41,1577.41,1577.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,560,0.0,0.0,0,0,0,160.31,0,0.0,5,7,2
10718500,2148.48946,4,1,5.0,2013,2,1,,60.0,121.5,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,400,2,,2,2,2,2,6819.31,5477.26,5477.26,5477.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.259999999999998,17.259999999999998,0,0.0,0.0,0,0,0,1342.05,-60,0.0,5,7,2
10718600,475.45377,1,1,7.0,1983,2,1,,160.0,149.17000000000002,,1,1,,3.0,,1,1,1,1,1,1,1,1,2,1750,1,,2,2,2,2,9766.88,8333.78,8293.42,7592.22,0.0,0.0,15.06,15.06,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,50,0,0,1383.1,-219,2060.06,5,7,2
10718700,361.13967,1,1,4.0,2004,2,1,,70.0,122.83,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,800,2,,2,2,2,2,13171.83,12035.5,7368.87,5210.14,0.0,0.0,180.72,180.72,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1136.33,0,996.77,5,7,2
10718800,251.95343,3,1,4.0,1977,1,1,,20.0,88.0,,1,1,,3.0,,1,1,2,1,1,3,1,3,3,600,2,,2,2,2,2,5321.49,5321.49,3197.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10718900,262.0216,1,1,3.0,1983,2,1,,50.0,63.42,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,800,2,,2,2,2,2,4578.11,4578.11,4578.11,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10719000,616.69936,1,1,4.0,1973,2,1,,30.0,50.83,,3,3,,,,1,1,1,1,1,3,3,3,3,200,2,,2,2,2,2,3056.32,3056.32,3056.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10719100,165.95928,1,1,5.0,1994,2,1,,90.0,109.17,,1,1,,3.0,,1,1,2,1,1,1,1,3,3,725,2,,2,2,2,2,5755.11,5748.11,5748.11,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7,0,0,0.0,0,141.69,5,7,2
10719200,345.58391,1,1,3.0,1981,2,2,,100.0,87.5,,1,1,,3.0,,2,1,1,1,1,1,1,1,2,1000,1,,2,2,2,2,17833.85,15767.25,13469.53,10078.65,613.42,613.42,0.0,0.0,0.0,0.0,0,0,10.83,10.83,0,0.0,0.0,13,0,0,2053.6,-17,932.63,5,7,2
10719300,125.84644,2,5,2.0,1967,2,1,,40.0,56.83,,1,1,,3.0,,1,1,1,1,1,1,1,1,2,1100,2,,2,2,2,2,4659.89,4424.53,1670.06,1670.06,0.0,0.0,0.0,0.0,2754.47,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,235.36,0,0.0,5,7,2
10719500,1065.45196,2,1,2.0,1973,1,1,,15.0,41.83,,3,3,,3.0,,2,2,2,1,1,2,1,2,1,400,1,,2,2,2,2,3729.08,3729.08,1234.96,0.0,0.0,0.0,576.0,576.0,41.38,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,5,7,2
10719600,313.56794,4,1,3.0,1999,1,2,,40.0,154.17,,1,1,,3.0,,2,1,1,1,1,1,1,1,2,1100,1,,2,1,2,2,12884.6,11376.84,8539.01,8539.01,0.0,0.0,542.17,542.17,135.54,0.0,0,0,9.26,9.26,0,0.0,0.0,0,0,0,1507.76,-189,0.0,5,7,2
10719700,86.17534,1,1,6.0,1995,2,1,,90.0,140.67000000000002,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,800,2,,2,1,2,2,6552.93,5655.02,5655.02,5655.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,897.91,-333,0.0,5,7,2
10720100,299.46893,1,1,5.0,1988,2,1,,35.0,99.16,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,400,2,,2,2,2,2,17815.08,14245.35,14245.35,14245.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.89,5.89,0,0.0,0.0,20,0,0,3549.73,0,0.0,5,7,2
10720200,689.40341,1,5,4.0,1996,1,1,,30.0,56.75,,3,3,,3.0,,1,1,1,1,1,3,3,1,4,720,3,,2,2,2,2,5202.89,4202.0,4202.0,4202.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1000.89,-26,0.0,5,7,2
10720500,317.79856,1,1,5.0,1995,2,1,,160.0,106.59,,1,1,,3.0,3.0,1,1,2,1,1,1,1,1,3,575,2,2.0,2,2,2,2,21016.32,16612.53,16612.53,14383.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.839999999999996,44.839999999999996,0,0.0,0.0,20,0,0,4383.79,-3,0.0,5,7,2
10720600,146.13056,2,1,4.0,1971,2,2,,,83.33,,1,1,,3.0,,1,1,1,1,1,3,1,3,4,700,3,,2,2,2,2,4879.19,4879.19,4879.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
10720800,143.84592,4,1,5.0,1998,2,1,,45.0,100.0,,1,1,,3.0,,2,1,2,1,1,1,1,1,2,575,1,,2,2,2,2,7643.65,6559.79,4539.1,4539.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1083.86,0,0.0,6,4,1
10721000,315.10513,4,1,2.0,1963,2,1,,60.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,850,2,,2,2,2,2,13019.05,10051.0,10051.0,10051.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1476,0.0,0.0,0,0.0,0.0,0,0,0,2968.05,-51,0.0,6,4,1
10721200,332.0909,4,1,2.0,1988,2,1,,58.0,75.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,3,570,3,,2,2,2,2,8353.85,6840.0,6840.0,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1513.85,0,0.0,6,4,1
10721300,330.02578,4,1,2.0,1986,2,1,,50.0,75.0,,1,1,,3.0,,1,1,1,1,1,1,3,3,3,260,2,,2,2,2,2,9417.36,7287.45,7287.45,7287.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7,0,0,2122.91,-32,0.0,6,4,1
10721400,150.21398,1,1,3.0,2013,2,1,,200.0,143.33,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,1000,2,,2,2,2,2,17377.77,17303.85,17303.85,17303.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.57,0.57,0,0.0,0.0,25,0,0,48.92,0,0.0,6,4,1
10721500,301.95855,4,1,3.0,1981,2,1,,50.0,100.0,,1,1,,3.0,,1,1,2,1,1,1,1,3,3,300,2,,2,2,2,2,5831.74,4786.56,4445.58,4445.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1045.18,0,0.0,6,4,1
10721600,138.50127,4,1,4.0,1993,2,2,,90.0,150.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,700,2,,2,2,2,2,15471.66,12062.46,11952.25,11952.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.13,9.13,0,0.0,0.0,0,0,0,3409.2,0,0.0,6,4,1
10721800,134.05468,4,1,3.0,1988,2,1,,100.0,100.0,,1,1,3.0,3.0,,2,1,2,1,1,1,1,3,3,700,1,,1,1,1,2,6481.84,5084.36,5084.36,5084.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,15,0,0,1382.48,-74,107.12,6,4,1
10722000,298.19593,4,1,3.0,1980,2,1,,85.0,75.0,,1,1,,3.0,,2,2,2,1,1,3,1,3,2,200,1,,2,2,2,2,2005.85,2005.85,2005.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
10722300,125.25198,4,1,3.0,1994,2,1,,50.0,90.0,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,435,2,,2,2,2,2,3643.44,3601.09,3601.09,3601.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,42.35,0,0.0,6,4,1
10722500,79.89523,4,1,2.0,1973,2,1,,50.0,60.0,,1,1,,3.0,,1,1,1,1,1,3,1,1,4,520,2,,2,2,2,2,8688.83,8688.83,8688.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
10722600,56.60706,2,1,3.0,1985,1,2,,60.0,122.58,,2,2,,3.0,,2,1,2,1,1,1,1,1,2,1000,2,,2,1,1,2,7858.96,6878.4,6878.4,4404.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,0,0,977.56,0,0.0,6,4,1
10722800,127.75031,4,1,3.0,1976,2,1,,60.0,150.0,,1,1,,3.0,,2,1,1,1,1,1,1,3,2,460,2,,2,1,2,2,8168.51,7391.52,7391.52,3727.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,776.99,0,0.0,6,4,1
10722900,34.37284,2,1,5.0,1970,2,1,,,182.0,,1,1,,1.0,,1,1,1,1,1,1,1,1,3,625,2,,2,1,1,2,15068.36,14488.05,13198.94,13198.94,0.0,0.0,0.0,0.0,170.0,0.0,1620,0,0.0,0.0,0,0.0,0.0,13,0,0,567.31,-125,0.0,6,4,1
10723100,232.70278,4,1,2.0,1998,2,2,,,38.0,,1,1,,3.0,,2,1,2,1,1,3,3,3,2,250,2,,2,1,1,2,2822.86,2822.86,2822.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
10723300,64.49816,1,1,3.0,1975,2,2,,,182.5,,1,1,,3.0,,2,2,2,1,1,3,1,1,2,600,1,,2,2,2,2,4313.5,4289.5,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,24,0,0,0.0,0,89.98,6,4,1
10723400,362.46278,1,2,4.0,2006,2,1,,300.0,208.67000000000002,250.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,1,3,1200,2,,2,2,2,2,6883.37,6175.0,6129.82,6129.82,0.0,0.0,0.0,0.0,45.18,0.0,0,0,0.0,0.0,1260,0.0,0.0,11,0,0,697.37,-175,0.0,6,4,1
10723600,488.21344,4,2,3.0,2008,2,1,,,170.0,135.0,1,1,3.0,3.0,3.0,2,2,2,1,1,1,1,1,2,600,1,1.0,2,2,2,2,12151.42,10336.21,9834.61,9834.61,144.81,144.81,0.0,0.0,0.0,0.0,0,0,0.0,0.0,300,0.0,0.0,30,0,0,1785.21,-261,260.22,6,4,1
10723700,233.65271,1,1,5.0,2006,2,1,,85.0,110.41,,1,1,,3.0,,2,2,2,1,1,1,1,1,2,600,1,,2,2,2,2,15944.91,12704.29,12396.85,12396.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,60,0,0,3180.62,-110,0.0,6,4,1
10723900,312.00024,2,1,3.0,1997,2,1,,,57.08,,1,1,,3.0,3.0,1,1,2,1,1,1,1,1,3,1000,2,2.0,2,2,2,2,3000.0,2993.0,2993.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0.0,0.0,0,0.0,0.0,7,0,0,0.0,0,0.0,6,4,1
10724200,149.22856,4,1,3.0,1984,2,1,,35.0,110.0,,1,1,,3.0,,2,1,2,1,1,1,1,3,3,320,1,,2,2,2,2,3269.76,3269.76,3269.76,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
10724500,125.30331,4,1,2.0,1970,2,1,,70.0,90.0,,1,1,,3.0,,1,1,2,1,1,1,1,1,3,850,2,,2,2,2,2,12048.67,9633.3,9633.3,9633.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,2415.37,-299,0.0,6,4,1
10724600,134.83194,4,2,5.0,2005,2,1,,90.0,238.32999999999998,375.0,1,1,3.0,3.0,,1,1,1,1,1,1,1,1,3,950,1,,2,2,2,2,17540.86,13687.61,13397.8,13397.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.8,7.3500000000000005,1620,0.0,0.0,0,0,0,3853.25,-300,0.0,6,4,1
10724900,84.32814,4,1,5.0,1982,2,2,,110.0,75.0,,1,1,,3.0,3.0,1,1,1,1,1,1,1,3,3,500,2,,2,1,2,2,6511.78,6511.78,6511.78,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.0,68.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
10725300,789.09778,4,1,2.0,2012,2,2,,40.0,1.0,,1,1,,1.0,,2,2,2,1,1,1,1,2,2,400,1,1.0,2,2,1,2,2104.0,1834.21,1377.73,1377.73,0.0,0.0,0.0,0.0,202.73,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,269.79,0,0.0,6,4,1
10725400,343.56577,4,1,4.0,1981,2,1,,100.0,145.0,,1,1,,3.0,,2,1,2,1,1,1,1,2,2,400,1,,2,2,2,2,9776.75,8181.29,3751.44,3751.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1595.46,-274,0.0,6,4,1
10725500,164.21278,4,1,4.0,1999,2,1,,70.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,3,725,2,,2,2,2,2,10566.15,9605.57,9605.57,4317.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.76,0.76,0,0.0,0.0,0,0,0,960.58,-133,0.0,6,4,1
10725600,376.51777,2,5,5.0,1975,1,1,,50.0,123.34,,1,1,,3.0,3.0,2,1,1,1,1,1,1,1,4,2500,2,,2,1,1,2,9536.58,8002.54,7368.31,7368.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,10,0,0,1524.04,0,0.0,6,4,1
10726000,74.62426,2,1,5.0,1987,2,2,,70.0,238.32999999999998,,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1200,1,,2,2,1,1,20494.67,15796.35,9679.43,9679.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,18,0,0,4680.32,0,0.0,6,4,1
10726200,62.18148,4,1,3.0,2004,2,2,,70.0,133.67,,1,1,,3.0,,1,1,2,1,1,1,1,3,3,1000,1,,2,1,2,2,10636.35,9609.89,8153.53,5841.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1026.46,-156,0.0,6,4,1
10726300,30.8939,1,1,6.0,1960,2,1,,160.0,120.83,,1,1,,3.0,,1,1,1,1,1,1,1,1,4,850,3,,2,2,2,2,19041.36,17305.77,15657.49,13097.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1735.59,-142,0.0,6,4,1
10726400,235.44175,1,1,5.0,1963,1,2,,,73.66,,3,3,,3.0,,2,1,1,1,1,3,3,3,3,400,2,,2,1,2,2,5341.56,5341.56,5341.56,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,6,4,1
