HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
107627,154.34545,1,1,4.0,1995,2,1,,60.0,78.33,1,3,3,,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1000.0,2.0,,2,2,2,2,21688.87,21688.87,21688.87,2752.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,261.47,9,7,2
107628,370.6853,4,1,3.0,1994,2,1,,300.0,280.0,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3000.0,2.0,,2,2,2,2,29962.69,27800.21,15018.21,15018.21,0.0,0.0,104.0,104.0,312.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2162.48,-450.0,0.0,5,5,1
107631,257.07029,4,1,3.0,2004,2,1,,350.0,399.67,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3200.0,1.0,,2,2,2,2,17030.22,13771.26,13771.26,13771.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,150,0,0,3108.96,0.0,0.0,2,2,1
107634,505.03204,1,1,3.0,2007,2,1,,50.0,201.5,1,1,1,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1200.0,2.0,,2,2,2,2,9346.44,9290.44,9290.44,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,56,0,0,0.0,0.0,0.0,5,7,2
107636,420.19091,4,1,3.0,1960,2,2,,120.0,397.58,1,1,1,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3000.0,1.0,1.0,2,2,1,2,17415.74,16585.87,16488.37,7170.13,0.0,0.0,97.5,97.5,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,829.87,0.0,0.0,2,6,1
107637,230.78547,4,1,3.0,1953,1,1,,200.0,500.0,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1500.0,2.0,,2,2,2,1,14408.11,13902.73,7602.73,7602.73,0.0,0.0,0.0,0.0,6300.0,0.0,2490,0,0.0,0.0,0,0,0,0,0,0,505.38,-433.0,0.0,2,2,1
107640,55.73373,2,5,1.0,1952,2,1,,100.0,189.33,1,1,1,,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1500.0,2.0,,2,2,2,2,15140.95,12932.22,10172.22,10172.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2208.73,-498.0,0.0,10,1,1
107643,235.09658,1,1,5.0,1995,2,1,,200.0,515.0,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3000.0,2.0,,2,2,2,2,27550.47,29424.33,29424.33,8176.89,1500.0,1275.0,0.0,0.0,0.0,0.0,0,0,2403.03,2403.03,0,0,0,250,0,0,-2123.86,-2348.86,0.0,10,6,1
107644,392.71602,4,1,4.0,2006,2,2,,800.0,850.0,1,1,1,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1800.0,1.0,1.0,2,2,2,2,14829.27,11913.98,11861.98,11861.98,0.0,0.0,52.0,52.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2915.29,0.0,0.0,2,2,1
107645,137.53876,1,1,5.0,1999,2,2,,100.0,203.33,1,3,3,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1600.0,3.0,,2,2,2,2,40687.22,33690.83,33690.83,33690.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6996.39,-698.0,899.08,9,7,2
107646,182.62712,4,3,3.0,1994,2,1,170.0,,615.75,1,1,1,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3000.0,1.0,,2,2,2,2,64039.83,52054.0,44804.1,44804.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11985.83,0.0,0.0,10,1,1
107648,307.88271,1,1,4.0,1970,2,1,,200.0,0.0,1,1,1,,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1000.0,2.0,,2,2,2,2,11703.96,11703.96,8103.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,7,2
107649,157.12431,4,1,4.0,1981,2,1,,400.0,550.0,1,1,1,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3000.0,1.0,,2,2,2,2,32255.78,30086.65,30086.65,10094.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2169.13,0.0,0.0,2,2,1
107651,562.39865,4,1,3.0,1978,2,1,,200.0,347.83,1,1,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3500.0,2.0,,2,2,2,2,41376.45,36733.37,25373.85,25373.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4643.08,0.0,0.0,10,6,1
107652,119.11176,4,1,3.0,1981,2,1,,400.0,360.0,1,1,1,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2000.0,2.0,,2,2,2,2,22522.8,20129.41,10806.61,10806.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2393.39,0.0,0.0,10,1,1
107655,170.09623,2,1,3.0,2005,2,1,,300.0,291.67,1,1,1,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2000.0,3.0,,2,2,2,2,22333.69,19335.56,8231.55,8231.55,0.0,0.0,9843.23,8087.37,156.0,0.0,0,0,0.0,0.0,0,0,0,20,0,0,2978.13,0.0,0.0,5,5,1
107656,837.99824,1,1,7.0,2003,2,1,,400.0,550.0,1,1,1,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2500.0,3.0,,2,2,2,2,66652.65,55864.79,36995.67,36995.67,0.0,0.0,18869.12,14927.08,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10787.86,-194.0,0.0,3,6,1
107657,466.30511,3,2,3.0,2005,1,1,,200.0,399.17,4800,1,1,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3500.0,1.0,,2,2,2,2,32032.61,26057.27,26005.27,26005.27,0.0,0.0,52.0,52.0,0.0,0.0,0,0,0.0,0.0,1800,0,0,0,0,0,5975.34,-740.0,0.0,5,7,2
107658,321.54655,1,1,3.0,1976,2,1,,300.0,313.33,1,3,3,,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4000.0,2.0,,2,1,2,2,79417.64,65780.07,64931.38,57198.1,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0,0,150,0,0,13487.57,-928.0,0.0,10,1,1
107660,103.65375,4,1,4.0,1990,2,2,,200.0,285.08,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2000.0,2.0,,2,2,2,2,38641.58,32544.63,32544.63,20970.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6096.95,0.0,0.0,1,6,1
107661,161.91246,4,2,4.0,2005,2,2,,700.0,669.42,2400,1,1,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5000.0,1.0,,2,2,2,2,43548.9,34633.93,34633.93,34633.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2040,0,0,0,0,0,8914.97,-397.0,0.0,3,3,1
107663,760.77558,4,1,4.0,2007,2,2,,500.0,450.0,1,1,1,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3500.0,2.0,,2,2,2,2,57043.68,44975.03,44330.42,44330.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12068.65,-1068.0,0.0,10,1,1
107664,119.79963,1,1,7.0,1984,2,1,,1000.0,640.0,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3000.0,3.0,,2,2,2,2,83221.67,69555.26,68337.35,42682.31,0.0,0.0,149.5,149.5,0.0,0.0,0,0,0.0,0.0,0,0,0,200,0,800,13466.41,0.0,0.0,2,6,1
107665,256.3139,4,1,3.0,2002,2,1,,250.0,320.0,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2000.0,2.0,,2,2,2,2,20897.11,18270.58,14421.3,14421.3,0.0,0.0,52.0,52.0,156.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2626.53,-548.0,0.0,6,4,1
107666,219.34796,1,1,4.0,1979,2,2,,700.0,270.83,1,1,1,,3.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4000.0,1.0,,1,2,2,2,19866.49,17835.51,10401.58,405.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,150,0,0,1880.98,-68.0,0.0,2,2,1
107667,588.04386,4,1,4.0,1978,2,1,,400.0,391.67,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1500.0,2.0,,2,2,2,2,15440.94,15317.25,12434.07,2276.31,0.0,0.0,0.0,0.0,1890.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,123.69,-149.0,0.0,10,7,2
107670,1128.03746,3,1,4.0,1982,2,1,,,80.0,1,1,1,,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1200.0,2.0,,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,7,7,2
107672,305.04404,1,2,3.0,2005,2,1,,100.0,239.58,2400,3,1,3.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1000.0,2.0,,2,2,2,2,22926.11,19233.76,7135.62,7135.62,0.0,0.0,11942.14,9585.81,156.0,0.0,0,0,0.0,0.0,0,0,0,90,0,0,3602.35,-453.0,1063.03,1,6,1
107673,355.25136,1,2,5.0,2008,2,1,,500.0,1644.83,4200,1,1,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3000.0,1.0,,1,1,2,2,60462.0,47316.68,46224.88,46224.88,0.0,0.0,97.5,97.5,0.0,0.0,0,0,100.0,100.0,12000,0,0,0,0,0,13145.32,-793.0,737.11,10,7,2
107675,30.66029,1,1,4.0,1995,2,2,,600.0,383.33,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2000.0,1.0,,2,2,2,2,14974.92,12280.08,11369.01,11369.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,65,0,0,2629.84,-242.0,0.0,6,4,1
107679,44.54259,1,1,4.0,1977,2,1,,,210.83,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1700.0,2.0,,2,2,2,2,9232.97,9232.97,9232.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,8,6,1
107682,491.38258,1,1,3.0,1940,1,1,,1.0,114.17,1,3,3,,3.0,,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,700.0,2.0,,2,2,2,2,15197.04,15197.04,15197.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,7,2
107684,447.07635,1,1,4.0,1948,2,2,,50.0,211.92,1,3,3,,3.0,,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1500.0,1.0,,1,2,2,2,13496.64,13496.64,13496.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,7,2
107686,452.61421,1,1,4.0,1940,2,2,,1.0,198.67,1,3,3,,3.0,,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1500.0,2.0,,2,2,2,2,11843.0,11843.0,11843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,8,7,2
107687,284.10654,3,1,2.0,1937,2,1,,400.0,219.7,1,1,1,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1000.0,1.0,,1,2,2,2,11925.7,11925.7,11689.32,0.0,0.0,0.0,0.0,0.0,0.0,236.38,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,1
107688,162.15208,4,1,4.0,1974,2,2,,100.0,206.67,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2000.0,1.0,,2,2,2,2,21302.04,21302.04,17522.04,0.0,0.0,0.0,0.0,0.0,3780.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,6,1
107689,489.64394,4,1,3.0,1959,2,1,,400.0,397.46,1,1,1,,3.0,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,800.0,1.0,,2,2,2,2,9669.65,9669.65,9669.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,1,1
107690,401.24162,1,1,4.0,1983,2,2,,250.0,292.5,1,1,1,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1200.0,1.0,,2,2,2,2,8753.28,8683.28,8683.28,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,70,0,0,0.0,0.0,0.0,6,6,1
107691,51.33416,1,1,7.0,1998,2,2,,500.0,783.33,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1500.0,1.0,,2,2,2,2,36030.57,33038.1,20336.53,12380.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,60,0,0,2932.47,-130.0,0.0,5,5,1
107693,466.80079,1,1,4.0,1969,2,1,,300.0,174.67,1,3,3,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2000.0,3.0,,2,2,2,2,9233.76,9233.76,9233.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,7,7,2
107695,160.62151,3,1,3.0,1998,2,2,,500.0,400.0,1,1,1,,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3000.0,1.0,,2,2,2,2,21776.64,21776.64,9410.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,1,1
107696,447.79193,1,1,4.0,1951,1,1,,1.0,152.0,1,3,3,,3.0,,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1000.0,2.0,,2,2,2,2,10372.44,10372.44,10372.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,235.49,1,7,2
107697,231.84278,1,1,3.0,1953,2,1,,100.0,102.17,1,3,3,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1300.0,1.0,,2,2,2,2,16761.46,16761.46,16761.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,825.16,10,7,2
107698,143.73134,4,1,3.0,1970,1,2,,200.0,316.25,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,880.0,1.0,,1,1,2,2,11842.84,11842.84,11842.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,1
107699,448.49758,1,1,4.0,1976,1,1,,1.0,162.0,1,3,3,,3.0,,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1200.0,2.0,,2,2,2,2,11316.6,11316.6,11316.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,7,2
107702,500.05278,2,1,3.0,1940,2,2,,100.0,215.62,1,3,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,800.0,1.0,,2,2,2,2,9475.26,9475.26,9391.8,0.0,0.0,0.0,0.0,0.0,0.0,83.46,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,1,1
107704,193.95639,4,1,2.0,1972,2,1,,80.0,170.0,1,1,1,,3.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1000.0,2.0,,1,2,2,2,7752.48,7752.48,7752.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,4,1
107705,307.05858,4,1,3.0,1970,2,2,,,350.0,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,700.0,1.0,,2,2,2,2,9091.72,9091.72,9091.72,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,5,1
107706,434.644,1,1,4.0,1960,2,1,,50.0,98.0,1,3,3,,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,600.0,2.0,,2,2,2,2,9054.57,9054.57,8924.57,981.41,0.0,0.0,0.0,0.0,130.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,184.71,9,7,2
107707,99.83755,2,1,3.0,1966,2,1,,200.0,350.0,1,1,1,,,,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1500.0,2.0,,2,1,1,2,26183.28,26183.28,26183.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,1
107708,494.71368,1,1,4.0,1961,2,1,,50.0,119.17,1,3,3,,3.0,,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,600.0,2.0,,2,2,2,2,7844.16,7844.16,7844.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,7,2
107709,164.5708,1,1,4.0,1968,1,2,,100.0,210.33,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1500.0,1.0,,2,2,2,2,18741.24,18741.24,18741.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,418.39,10,6,1
107711,414.16549,2,1,1.0,1993,2,2,,,95.5,1,3,3,,3.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1500.0,3.0,,2,2,2,2,13099.32,13099.32,13099.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,6,1
107712,199.26663,2,1,3.0,1954,2,2,,50.0,311.33,1,3,3,3.0,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2000.0,1.0,,2,2,2,2,27180.27,27180.27,27180.27,2273.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,7,2
107713,149.54997,2,1,3.0,1974,1,1,,250.0,250.83,1,3,3,,3.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3000.0,1.0,,2,2,2,2,20477.52,19583.84,17123.84,6606.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,30,0,0,863.68,0.0,0.0,10,1,1
107715,40.85926,1,1,3.0,1963,1,1,,100.0,366.67,1,3,3,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3000.0,2.0,,2,2,2,2,46021.39,42805.84,34172.38,34172.38,0.0,0.0,8321.46,7478.27,312.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3215.55,-7.0,5814.72,7,7,2
107717,396.10404,4,1,3.0,1955,2,1,,80.0,336.67,1,1,1,,3.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1000.0,1.0,,2,2,2,2,13255.66,13255.66,13255.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,6,1
107718,257.27504,4,1,3.0,1989,2,1,,500.0,420.0,1,1,1,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1000.0,1.0,,2,2,2,2,12904.08,12904.08,12904.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,1,1
107720,152.27507,4,1,1.0,1973,2,1,,150.0,100.0,1,2,2,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,800.0,2.0,,2,2,2,2,9918.48,9918.48,9918.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,5,1
107721,190.12979,2,1,3.0,1950,2,1,,100.0,192.5,1,3,3,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3000.0,2.0,,2,2,2,2,35217.25,35217.25,9416.28,0.0,0.0,0.0,271.74,271.74,156.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,6,1
107722,305.11256,4,1,3.0,1989,2,1,,400.0,300.0,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1500.0,2.0,,2,2,2,2,22191.25,20241.25,20241.25,6924.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4280.0,3424.0,0,0,0,0,0,0,1950.0,0.0,0.0,2,2,1
107723,172.00092,1,1,5.0,1978,2,2,,,184.17,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1000.0,2.0,,2,2,2,2,19258.64,19183.64,19183.64,125.0,200.0,200.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,75,0,0,0.0,0.0,0.0,5,7,2
107725,27.69526,1,1,4.0,1959,2,1,,200.0,300.0,1,1,1,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,5000.0,2.0,,2,2,2,2,37823.96,34078.07,34078.07,15384.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3745.89,-284.0,0.0,6,4,1
107726,453.81132,3,1,4.0,1964,1,2,,200.0,323.67,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,700.0,1.0,,2,2,2,2,9494.64,9458.64,9458.64,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,36,0,0,0.0,0.0,0.0,10,6,1
107727,39.29115,4,1,3.0,1972,2,2,,300.0,750.0,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2500.0,1.0,,2,2,2,2,25417.68,25417.68,25417.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3,3,1
107728,258.04156,4,1,4.0,1982,2,2,,700.0,576.79,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1000.0,1.0,,2,2,2,2,10002.6,10002.6,10002.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,587.47,10,1,1
107729,399.74205,4,1,3.0,1967,1,1,,100.0,197.42,1,1,1,,2.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1200.0,1.0,,1,2,2,2,9445.92,9445.92,9445.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,6,1
107730,50.36457,2,1,3.0,1982,2,1,,200.0,160.67,1,2,2,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1100.0,1.0,,2,2,2,2,12029.24,12029.24,12029.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9,6,1
107731,174.16958,1,1,4.0,1959,2,1,,100.0,230.58,1,1,1,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2000.0,2.0,,2,2,2,2,18505.76,18505.76,18505.76,560.0,560.0,560.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,7,2
107732,258.79826,4,1,3.0,1950,2,2,,200.0,163.67,1,1,1,,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1000.0,1.0,,2,2,2,2,10477.92,10477.92,10477.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,1,1
107733,270.88316,4,1,2.0,2001,2,2,,200.0,285.83,1,1,1,,3.0,,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1000.0,1.0,,2,2,1,2,11207.52,11192.52,11192.52,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,15,0,0,0.0,0.0,0.0,3,3,1
107735,290.16512,4,1,4.0,1986,2,1,,800.0,650.0,1,1,1,,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2000.0,1.0,,2,2,2,2,36177.18,28455.72,21880.32,20840.32,0.0,0.0,52.0,52.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7721.46,0.0,0.0,10,1,1
107737,201.96576,4,1,3.0,1962,2,2,,300.0,420.0,1,1,1,,3.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1500.0,1.0,,2,2,2,2,9744.36,9744.36,9744.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,4,1
107738,101.0009,4,1,2.0,2002,2,1,,50.0,350.0,1,1,1,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1600.0,2.0,,2,2,2,2,28225.08,28225.08,28225.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,140.18,9,6,1
