PB030,HB030,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,RB050,AGE,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL050,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY070G,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
20170001,201700,2,,,,,,,,,,83.36243,51,5,3,2,,1978,4,2,2,3,2,,2,,1,1,1,5,3,12,,1,0,0,0,11,0,0,0,0,0,0,,,,,1,2,1200,1042,0,0,372,0,0,0,0,0,3000,3000,0,0,0,0,0,0,10,6,1
20170101,201701,2,,,,,,,,,,85.34495,50,4,3,2,,1981,5,2,2,3,2,,2,,,,,1,3,23,36,12,0,0,0,0,0,0,0,0,0,0,,85,,13,1,2,40941.65,31039.9,0,0,12691.91,0,0,0,0,0,0,0,0,0,388.79,307.14,0,0,2,6,1
20170202,201702,2,,,20170205,,,,,,,12.39326,47,2,1,2,,1981,4,4,1,2,2,,2,,1,2,,8,3,74,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,2,6,1
20170205,201702,1,,,20170202,,,,,,,12.39326,51,2,1,2,,1978,4,2,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,15,1,2,10560,8842.6,0,0,3273.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20170206,201702,2,20170205,20170202,,,,,,,,12.39326,20,1,3,1,5,2008,3,1,2,3,2,,2,,2,1,1,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20170301,201703,1,,,,,,,,,,27.38874,50,5,3,2,,1976,3,2,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,13,1,2,12000,10200,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20170501,201705,2,,20170505,,,,,,,,64.70074,23,5,3,2,,2006,4,2,2,3,2,,2,,1,2,,11,3,51,,4,0,0,0,0,0,0,0,0,0,8,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1
20170503,201705,1,,20170501,,0,,,0,0,0,64.70074,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,1
20170505,201705,2,,,,,,,,,,64.70074,45,4,3,2,,1982,3,3,2,3,2,,2,,,,,1,3,74,40,12,0,0,0,0,0,0,0,0,0,0,,14,,15,1,2,2070.56,1869.3,0,0,641.87,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1
20170801,201708,1,,,20170802,,,,,,,3.34185,54,2,1,2,,1978,5,3,1,3,2,,2,,,,,2,3,81,24,6,6,0,0,0,0,0,0,0,0,0,,35,2,13,1,2,13532.19,11102.29,0,0,4194.98,0,0,0,0,0,0,0,0,0,0,0,10168.34,0,4,6,1
20170802,201708,2,,,20170801,,,,,,,3.34185,49,2,1,2,,1980,4,2,2,3,2,,2,,,,,1,3,91,40,7,0,0,0,5,0,0,0,0,0,0,,84,,13,2,2,7771.37,6730.95,0,0,2409.12,0,0,0,0,0,0,0,0,0,0,0,2757.12,0,4,6,1
20170803,201708,1,20170801,20170802,,,,,,,,3.34185,17,1,3,1,3,2009,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1
20171001,201710,1,,,20171002,,,,,,,37.38513,51,2,1,2,,1978,4,2,2,3,2,,2,,1,2,,5,3,72,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20171002,201710,2,,,20171001,,,,,,,37.38513,47,2,1,2,,1982,4,2,2,3,2,,2,,,,,1,3,32,40,12,0,0,0,0,0,0,0,0,0,0,,86,,13,1,2,22334.82,17531.69,0,0,6923.79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20171003,201710,1,20171001,20171002,,,26,0,0,0,0,37.38513,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20171201,201712,1,,,20171202,,,,,,,67.27427,74,2,1,2,,1948,1,3,2,2,2,,2,,1,2,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,1094.98,0,0,0,16298.64,0,0,0,0,0,2,6,1
20171202,201712,2,,,20171201,,,,,,,67.27427,73,2,1,2,,1947,1,,2,2,2,,2,,1,2,,7,3,51,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7476.96,0,0,0,0,0,2,6,1
20171301,201713,1,,,20171302,,,,,,,85.80388,73,2,1,2,,1949,2,4,1,3,2,,2,,1,2,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13113.84,0,0,0,0,0,10,6,1
20171302,201713,2,,,20171301,,,,,,,85.80388,68,2,1,2,,1959,3,5,1,2,2,,2,,1,2,,7,3,42,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8676.4,0,0,0,0,0,10,6,1
20171401,201714,1,,,,,,,,,,64.73614,71,2,2,2,,1957,4,3,2,2,2,,2,,1,2,,7,3,22,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10260.84,0,0,0,0,0,6,6,1
20171501,201715,1,,,20171502,,,,,,,105.05482,67,2,1,2,,1957,2,3,2,3,2,,2,,1,2,,7,3,81,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,3020.88,2700,0,0,936.47,0,0,0,0,0,0,0,10687.56,0,0,0,0,0,4,6,1
20171502,201715,2,,,20171501,,,,,,,105.05482,68,2,1,2,,1964,4,3,1,3,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9903.12,0,0,0,0,0,4,6,1
20171601,201716,1,,,20171602,,,,,,,79.55989,63,2,1,2,,1972,5,3,1,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,49,,12,1,2,15089.88,12594.47,0,0,4677.86,0,0,0,0,0,0,0,11411.01,0,0,0,0,0,10,6,1
20171602,201716,2,,,20171601,,,,,,,79.55989,61,2,1,2,,1971,5,4,1,3,2,,2,,,,,2,3,12,20,4,8,0,0,0,0,0,0,0,0,0,,45,4,2,1,1,1200,1092,0,0,372,0,0,0,0,0,0,0,8100.24,0,0,0,0,0,10,6,1
20171701,201717,2,,,20171702,,,,,,,1687.41479,41,2,1,2,,1985,3,3,1,3,2,,1,1,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,3,1,2,10771.76,8400,0,0,3339.25,0,2000,1717,0,0,0,0,0,0,0,0,0,0,1,6,1
20171702,201717,1,,,20171701,,,,,,,1687.41479,41,2,1,2,,1985,3,,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,25,,13,1,2,16862.58,13487.95,0,0,5227.4,0,0,0,0,0,0,0,0,0,3049.5,2441.53,0,0,1,6,1
20171703,201717,1,20171702,20171701,,,,,,,,1687.41479,20,1,3,2,,2006,2,,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,25,,13,1,2,10413.33,8373.13,0,0,3228.13,0,0,0,0,0,0,0,0,0,2076.36,1640.33,0,0,1,6,1
20171704,201717,2,20171702,20171701,,,,,,,,1687.41479,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
20171705,201717,1,20171702,20171701,,40,,0,0,0,0,1687.41479,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
20171801,201718,1,,,20171802,,,,,,,260.79521,53,2,1,2,,1980,3,3,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,35,,11,1,2,25771.62,19947.17,0,0,7989.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1
20171802,201718,2,,,20171801,,,,,,,260.79521,52,2,1,2,,1977,4,4,1,2,2,,2,,,,,1,3,74,30,0,12,0,0,0,0,0,0,0,0,0,,14,,13,1,2,12545.76,10344.64,0,0,3889.19,0,0,0,0,0,0,0,0,0,2552.62,2016.57,6173.48,0,9,6,1
20171804,201718,1,20171801,20171802,20171805,,,,,,,260.79521,28,2,1,2,,2004,5,2,2,3,2,,2,,1,1,1,5,3,74,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1
20171805,201718,2,,,20171804,,,,,,,260.79521,26,2,1,2,,2004,5,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,64,,12,1,2,712,633.95,0,0,220.72,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1
20171806,201718,1,20171804,20171805,,,,,0,0,0,260.79521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,1
20172001,201720,2,,,,,,,,,,24.21102,52,4,3,2,,1980,5,2,1,2,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,85,,12,1,2,26811.37,20661.35,0,0,8311.52,0,0,0,0,0,0,0,0,0,5118.21,4043.39,0,0,1,6,1
20172101,201721,1,,,20172102,,,,,,,206.61835,46,2,1,2,,1986,4,2,2,3,2,,2,,,,,3,1,12,40,0,0,12,0,0,0,0,0,0,0,0,,47,,7,,,19715.66,15624.25,0,0,6111.85,0,15000,11400,0,0,0,0,0,0,0,0,0,0,9,6,1
20172102,201721,2,,,20172101,,,,,,,206.61835,44,2,1,2,,1986,4,2,2,3,2,,2,,,,,1,3,52,40,5,7,0,0,0,0,0,0,0,0,0,,47,,7,1,2,9734.36,8319.27,0,0,3017.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1
20172103,201721,1,20172101,20172102,,,,,,,,206.61835,22,1,3,2,,2009,5,2,2,3,2,,2,,2,1,1,5,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,5917.23,4748.68,0,0,1834.34,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1
20172104,201721,2,20172101,20172102,,,,,,,,206.61835,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,1
20172401,201724,1,,,20172402,,,,,,,7.41161,44,2,1,2,,1985,4,2,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,13,1,2,4792.49,4359.17,0,0,1485.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172402,201724,2,,,20172401,,,,,,,7.41161,43,2,1,2,,1987,4,2,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,36,,13,1,2,12408,10282.28,0,0,3846.48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172403,201724,1,20172401,20172402,,,,,,,,7.41161,22,1,3,,,,,,2,3,2,,2,,1,1,1,5,3,51,,4,0,0,0,0,0,0,8,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172404,201724,1,20172401,20172402,,,,,,,,7.41161,16,1,3,1,3,2009,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172501,201725,2,,,20172502,,,,,,,17.2186,76,2,1,2,,1954,4,3,1,2,2,,2,,1,2,,7,3,41,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11412.96,0,0,0,0,0,10,6,1
20172502,201725,1,,,20172501,,,,,,,17.2186,72,2,1,2,,1953,2,,2,3,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15923.88,0,0,0,0,0,10,6,1
20172503,201725,1,20172502,20172501,,,,,,,,17.2186,43,1,3,2,,1991,5,,2,3,2,,2,,1,1,1,5,3,34,,3,0,0,0,9,0,0,0,0,0,0,,,,,1,2,3507.04,2932.41,0,0,1087.18,0,0,0,0,0,5600,5600,0,0,0,0,0,0,10,6,1
20172504,201725,2,20172502,20172501,,,,,,,,17.2186,38,1,3,2,,1994,5,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,45,,12,1,1,23748.41,18436.05,360,0,7362.01,890,0,0,0,0,0,0,0,0,689.68,544.85,0,0,10,6,1
20172601,201726,1,,,20172602,,,,,,,84.10169,43,2,1,2,,1984,3,,,,,,,,1,2,,10,2,72,,0,0,12,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,3500,5142,0,0,0,0,0,0,0,0,0,0,2,6,1
20172602,201726,2,,,20172601,,,,,,,84.10169,46,2,1,2,,1981,3,2,2,3,2,,1,1,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,12,1,2,15740.83,12715.16,0,0,4879.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172603,201726,2,20172601,20172602,,,,,,,,84.10169,17,1,3,1,3,2009,2,3,1,2,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172604,201726,2,20172601,20172602,,,,,,,,84.10169,20,1,3,2,,2006,2,2,2,3,2,,2,,2,2,,10,,,,0,0,0,0,0,0,0,0,0,12,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172605,201726,2,,20172604,,,,,0,0,0,84.10169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20172701,201727,1,,20172707,20172702,,,,,,,47.48215,42,2,1,2,,1985,3,,2,3,2,,2,,1,1,1,5,3,83,,12,0,0,0,0,0,0,0,0,0,0,,,,,1,2,35913.53,27988.31,0,0,11133.19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172702,201727,2,,,20172701,,,,,,,47.48215,40,2,1,2,,1984,2,,2,3,2,,2,,,,,1,3,61,40,12,0,0,0,0,0,0,0,0,0,0,,1,,13,1,2,11713.22,10251.03,0,0,3631.1,0,0,0,0,0,0,0,0,0,450.07,355.56,0,0,2,6,1
20172703,201727,1,20172701,20172702,,,,,,,,47.48215,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20172704,201727,1,20172701,20172702,,0,,,0,0,40,47.48215,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20172705,201727,1,20172701,20172702,,,30,0,0,0,0,47.48215,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20172706,201727,2,20172701,20172702,,,,,,,,47.48215,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20172707,201727,2,,,,,,,,,,47.48215,70,4,3,2,,1957,3,3,2,3,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8857.86,0,0,0,0,0,2,6,1
20172801,201728,1,,,20172802,,,,,,,198.72781,42,2,1,2,,1987,4,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,43,,13,1,1,42397.99,32386.17,4557.92,4557.92,13143.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172802,201728,2,,,20172801,,,,,,,198.72781,45,2,1,2,,1982,3,2,2,3,2,,2,,,,,1,3,42,40,12,0,0,0,0,0,0,0,0,0,0,,86,,13,1,2,17940.76,14321.09,0,0,5561.64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172803,201728,1,20172801,20172802,,,30,0,0,0,0,198.72781,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
20172804,201728,1,20172801,20172802,,,,,,,,198.72781,23,1,3,2,,2008,3,2,2,3,2,,2,,2,1,1,5,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
20172901,201729,1,,,20172903,,,,,,,123.20181,41,2,1,2,,1986,3,3,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,31,,12,1,2,8635.34,7471.16,0,0,2676.96,0,0,0,0,0,0,0,0,0,282.13,222.88,0,0,10,6,1
20172902,201729,1,20172901,20172903,,30,,0,0,0,0,123.20181,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,1
20172903,201729,2,,,20172901,,,,,,,123.20181,32,2,1,2,,1997,5,3,2,3,2,,2,,,,,1,3,32,40,12,0,0,0,0,0,0,0,0,0,0,,86,,12,2,2,9239.38,7853.84,0,0,2864.21,0,0,0,0,0,0,0,0,0,2553.8,2017.5,0,0,10,6,1
20172904,201729,1,20172901,,,,,,,,,123.20181,22,1,3,1,5,2006,3,,,,,,,,1,1,2,6,3,71,,0,0,0,0,0,0,0,12,0,0,0,,,,,2,2,727.27,590.36,0,0,225.45,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1
20172905,201729,1,20172901,,,,,,,,,123.20181,21,1,3,1,5,2006,3,,,,,,,,1,1,2,6,3,71,,0,0,0,0,0,0,0,12,0,0,0,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1
20172906,201729,1,20172901,,,,,,,,,123.20181,18,1,3,1,3,2008,2,,,,,,,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1
20172907,201729,1,20172901,20172903,,,35,0,0,0,0,123.20181,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,1
20172908,201729,1,20172901,20172903,,,35,0,0,0,0,123.20181,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,1
20173101,201731,1,,,20173102,,,,,,,231.92713,39,2,2,2,,1988,4,,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,41,,13,1,2,72043.35,54842.45,0,0,22333.44,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1
20173102,201731,2,,,20173101,,,,,,,231.92713,37,2,2,2,,1991,4,2,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,12,1,2,10604.12,9265.75,0,0,3287.28,0,0,0,0,0,0,0,0,0,1213.91,958.99,0,0,10,6,1
20173103,201731,2,20173101,20173102,,45,,0,0,0,0,231.92713,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,1
20173104,201731,2,,20173102,,,,,,,,231.92713,18,1,3,1,3,2008,2,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1
20173201,201732,1,,,20173202,,,,,,,57.71264,68,2,1,2,,1968,5,3,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,85,,15,1,2,12447.12,10219.88,0,0,3858.61,0,2630,2630,0,0,0,0,10929.38,0,0,0,0,0,5,6,1
20173202,201732,2,,,20173201,,,,,,,57.71264,66,2,1,2,,1966,5,,,,,,,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,85,,15,1,1,35497.04,27061.31,0,0,11004.08,0,0,0,0,0,0,0,12916.11,0,0,0,0,0,5,6,1
20173301,201733,2,,,20173302,,,,,,,67.52693,70,2,1,2,,1955,2,4,2,3,2,,2,,1,2,,7,3,74,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11952.6,0,0,0,0,0,4,6,1
20173302,201733,1,,,20173301,,,,,,,67.52693,76,2,1,2,,1947,1,3,2,3,2,,2,,1,2,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13273.92,0,0,0,0,0,4,6,1
20173401,201734,2,,,20173402,,,,,,,103.7092,63,2,1,2,,1968,5,3,2,3,2,,2,,1,2,,7,3,24,,6,0,0,0,0,6,0,0,0,0,0,,,,,1,2,38287.16,29121.04,0,0,11869.02,0,0,0,0,0,0,0,15803.74,0,0,0,0,0,10,7,2
20173402,201734,1,,,20173401,,,,,,,103.7092,66,2,1,2,,1971,4,3,2,3,2,,2,,1,1,1,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12273.36,0,0,0,0,0,10,7,2
20173501,201735,1,,,,,,,,,,154.05763,86,4,3,2,,1938,2,3,2,2,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12090.36,0,0,0,0,0,3,7,2
20173901,201739,1,,,20173902,,,,,,,88.70816,83,2,1,2,,1954,5,4,1,1,2,,2,,1,2,,7,3,12,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,3239.58,0,0,0,25563.96,0,0,0,0,0,9,7,2
20173902,201739,2,,,20173901,,,,,,,88.70816,60,2,1,2,,1985,5,2,2,3,2,,2,,1,2,,7,3,23,,0,0,0,0,0,12,0,0,0,0,0,,,,,2,2,0,0,0,0,0,0,511.66,511.66,0,0,0,0,11309.97,0,0,0,0,0,9,7,2
20174001,201740,1,,,20174002,,,,,,,61.33792,81,2,1,2,,1940,1,4,1,2,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15071.64,0,0,0,0,0,4,7,2
20174002,201740,2,,,20174001,,,,,,,61.33792,80,2,1,2,,1940,1,4,1,3,2,,2,,1,2,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11418.72,0,0,0,0,0,4,7,2
20174101,201741,1,,,20174102,,,,,,,62.02519,81,2,1,2,,1939,1,4,1,2,2,,2,,1,2,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10144.2,0,0,0,0,0,10,7,2
20174102,201741,2,,,20174101,,,,,,,62.02519,79,2,1,2,,1944,2,4,1,3,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7962.6,0,0,0,0,0,10,7,2
20174201,201742,1,,,20174202,,,,,,,60.7627,80,2,1,2,,1953,4,3,1,2,2,,2,,1,2,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,1944,1608.66,0,0,602.64,0,1798.58,1798.58,658.71,0,0,0,11860.68,0,0,0,0,0,1,7,2
20174202,201742,2,,,20174201,,,,,,,60.7627,80,2,1,2,,1941,1,4,1,2,2,,2,,1,2,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12045.24,0,0,0,0,0,1,7,2
20174301,201743,1,,,20174302,,,,,,,53.36031,79,2,1,2,,1950,1,3,2,2,2,,2,,1,2,,7,3,51,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,720.44,0,0,0,8324.4,0,0,0,0,0,9,7,2
20174302,201743,2,,,20174301,,,,,,,53.36031,70,2,1,2,,1957,3,3,2,2,2,,2,,1,2,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8003.76,0,0,0,0,0,9,7,2
20174303,201743,1,20174301,20174302,,,,,,,,53.36031,38,1,3,2,,1990,3,2,2,3,2,,2,,1,2,,10,3,71,,0,0,0,0,0,0,0,0,0,12,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
20174401,201744,1,,,20174402,,,,,,,61.62115,79,2,1,2,,1948,1,4,2,2,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13213.56,0,0,0,0,0,2,7,2
20174402,201744,2,,,20174401,,,,,,,61.62115,76,2,1,2,,1945,1,3,2,3,2,,2,,1,2,,7,3,93,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9852.24,0,0,0,0,0,2,7,2
20174501,201745,1,,,,,,,,,,153.49999,78,1,3,2,,1956,5,4,1,1,2,,2,,1,2,,7,3,23,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11910,0,0,0,0,0,7,7,2
20174601,201746,1,,,,,,,,,,62.87917,78,4,3,2,,1952,4,3,1,2,2,,2,,1,2,,7,3,21,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15078.84,0,0,0,0,0,9,7,2
20174701,201747,1,,,20174702,,,,,,,61.45433,77,2,1,2,,1945,1,4,1,2,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12958.8,0,0,0,0,0,6,7,2
20174702,201747,2,,,20174701,,,,,,,61.45433,75,2,1,2,,1946,1,4,2,2,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13387.68,0,0,0,0,0,6,7,2
20174901,201749,1,,,,,,,,,,153.58487,76,4,3,2,,1954,1,3,1,1,2,,2,,1,2,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,580.7,0,0,0,10044.84,0,0,0,0,0,3,7,2
20175002,201750,2,,,,,,,,,,55.46382,70,4,3,2,,1952,2,4,2,3,2,,2,,1,2,,7,3,61,,0,0,3,0,0,9,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8980.56,0,0,0,0,0,6,7,2
