PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
20102501,201025,288.0757,57,1,,,20102503.0,,,,,,,2.0,1.0,2.0,,1975.0,1.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,4.0,61.0,56.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,2
20102503,201025,288.0757,59,2,,,20102501.0,,,,,,,2.0,1.0,2.0,,1975.0,4.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,22.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,8.0,1.0,2.0,15600.0,12565.98,0.0,0.0,4767.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.09,462.02,0.0,0.0,10,7,2
20103001,201030,230.49219,59,1,,,20103002.0,,,,,,,2.0,1.0,2.0,,1970.0,3.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,54.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,1.0,2.0,11911.43,9829.94,0.0,0.0,3690.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2
20103002,201030,230.49219,58,2,,,20103001.0,,,,,,,2.0,1.0,2.0,,1974.0,4.0,3.0,2.0,,2.0,,2.0,,,,,3.0,2.0,61.0,35.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2315.79,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2
20103301,201033,309.07574,62,1,,,20103302.0,,,,,,,2.0,1.0,2.0,,1964.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530.44,0.0,0.0,0.0,0.0,0.0,10,7,2
20103302,201033,309.07574,57,2,,,20103301.0,,,,,,,2.0,1.0,2.0,,1969.0,2.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5948.52,5948.52,0.0,0.0,0.0,0.0,0.0,0.0,10,7,2
20103401,201034,293.16619,62,1,,,20103402.0,,,,,,,2.0,1.0,2.0,,1966.0,2.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4627.03,4627.03,0.0,0.0,0.0,4568.07,0.0,0.0,0.0,0.0,0.0,10,7,2
20103402,201034,293.16619,64,2,,,20103401.0,,,,,,,2.0,1.0,2.0,,1962.0,2.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.0,0.0,0.0,0.0,0.0,0.0,10,7,2
20103501,201035,595.35956,63,1,,,,,,,,,,5.0,3.0,2.0,,1964.0,2.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.19,0.0,0.0,0.0,0.0,0.0,6,7,2
20103801,201038,650.56508,68,1,,,,,,,,,,4.0,3.0,2.0,,1968.0,5.0,3.0,1.0,3.0,2.0,,2.0,,,,,2.0,3.0,26.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91.0,4.0,1.0,1.0,2.0,5267.47,4800.0,0.0,0.0,1606.75,0.0,2500.0,2500.0,0.0,0.0,0.0,12445.4,798.0,386.51,310.21,0.0,0.0,10,7,2
20103901,201039,273.39554,68,1,,,20103903.0,,,,,,,2.0,1.0,2.0,,1968.0,5.0,2.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12782.52,0.0,0.0,0.0,0.0,0.0,2,7,2
20103903,201039,273.39554,63,2,,,20103901.0,,,,,,,2.0,1.0,2.0,,1970.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,84.0,,13.0,1.0,1.0,65750.86,49973.23,0.0,0.0,20372.61,0.0,0.0,0.0,0.0,0.0,0.0,4924.51,0.0,0.0,0.0,0.0,0.0,2,7,2
20104001,201040,121.79233,69,1,,,20104002.0,,,,,,,2.0,1.0,2.0,,1954.0,1.0,3.0,2.0,3.0,1.0,8.0,1.0,5.0,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12182.4,0.0,0.0,0.0,0.0,0.0,9,7,2
20104002,201040,121.79233,69,2,,,20104001.0,,,,,,,2.0,1.0,2.0,,1970.0,3.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4838.56,4838.56,0.0,0.0,0.0,3728.04,0.0,0.0,0.0,0.0,0.0,9,7,2
20104301,201043,510.39816,73,1,,,,,,,,,,5.0,3.0,2.0,,1963.0,3.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,31.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13209.12,0.0,0.0,0.0,0.0,0.0,5,7,2
20104501,201045,196.70287,74,1,,,20104502.0,,,,,,,2.0,1.0,2.0,,1947.0,1.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20375.14,0.0,0.0,0.0,0.0,0.0,1,7,2
20104502,201045,196.70287,69,2,,,20104501.0,,,,,,,2.0,1.0,2.0,,1952.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077.36,0.0,0.0,0.0,0.0,0.0,1,7,2
20104601,201046,600.07909,74,1,,,,,,,,,,4.0,3.0,2.0,,1954.0,2.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,43.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9362.88,798.0,0.0,0.0,0.0,0.0,8,7,2
20104801,201048,596.33776,75,1,,,,,,,,,,4.0,3.0,2.0,,1953.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392.76,798.0,0.0,0.0,0.0,0.0,8,7,2
20105001,201050,179.64302,77,1,,,20105002.0,,,,,,,2.0,1.0,2.0,,1953.0,3.0,4.0,,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1900.0,0.0,0.0,0.0,11052.12,0.0,0.0,0.0,0.0,0.0,9,7,2
20105002,201050,179.64302,73,2,,,20105001.0,,,,,,,2.0,1.0,2.0,,1958.0,4.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10637.76,0.0,0.0,0.0,0.0,0.0,9,7,2
20105101,201051,195.83762,77,1,,,20105102.0,,,,,,,2.0,1.0,2.0,,1945.0,1.0,2.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8846.64,0.0,0.0,0.0,0.0,0.0,5,7,2
20105102,201051,195.83762,75,2,,,20105101.0,,,,,,,2.0,1.0,2.0,,1950.0,2.0,2.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10595.88,0.0,0.0,0.0,0.0,0.0,5,7,2
20105301,201053,686.39165,79,1,,,,,,,,,,1.0,3.0,2.0,,1943.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,2.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.96,0.0,0.0,0.0,0.0,0.0,3,7,2
20105401,201054,178.95754,79,1,,,20105402.0,,,,,,,2.0,1.0,2.0,,1943.0,1.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10820.4,0.0,0.0,0.0,0.0,0.0,9,7,2
20105402,201054,178.95754,72,2,,,20105401.0,,,,,,,2.0,1.0,2.0,,1958.0,2.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11373.48,0.0,0.0,0.0,0.0,0.0,9,7,2
20105501,201055,495.05732,80,1,,,,,,,,,,4.0,3.0,2.0,,1949.0,3.0,3.0,1.0,3.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6933.36,815.16,0.0,0.0,0.0,0.0,1,7,2
20105601,201056,205.5187,81,1,,,20105602.0,,,,,,,2.0,1.0,2.0,,1948.0,1.0,5.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17814.72,0.0,0.0,0.0,0.0,0.0,6,7,2
20105602,201056,205.5187,71,2,,,20105601.0,,,,,,,2.0,1.0,2.0,,1952.0,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8601.84,0.0,0.0,0.0,0.0,0.0,6,7,2
20105801,201058,241.62014,83,1,,,,,,,,,,4.0,3.0,2.0,,1965.0,4.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16762.7,798.0,0.0,0.0,0.0,0.0,7,7,2
20106001,201060,208.25687,89,1,,,20106002.0,,,,,,,2.0,1.0,2.0,,1946.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12210.24,0.0,0.0,0.0,0.0,0.0,2,7,2
20106002,201060,208.25687,76,2,,,20106001.0,,,,,,,2.0,1.0,2.0,,1948.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9571.32,0.0,0.0,0.0,0.0,0.0,2,7,2
20106101,201061,530.71762,27,1,20106103.0,20106104.0,20106102.0,,,,,,,2.0,1.0,2.0,,2011.0,4.0,,2.0,3.0,2.0,,2.0,,,2.0,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,15.0,1.0,2.0,21355.96,17260.0,0.0,0.0,6368.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,9,7,2
20106102,201061,530.71762,23,2,,,20106101.0,,,,,,,2.0,1.0,2.0,,2011.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,61.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,12.0,1.0,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,2
20106103,201061,530.71762,63,1,,,20106104.0,,,,,,,2.0,1.0,2.0,,1967.0,2.0,3.0,2.0,3.0,1.0,8.0,1.0,1.0,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6281.88,0.0,0.0,0.0,0.0,0.0,9,7,2
20106104,201061,530.71762,65,2,,,20106103.0,,,,,,,2.0,1.0,2.0,,1963.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4612.92,0.0,0.0,0.0,0.0,0.0,9,7,2
20106105,201061,530.71762,0,1,20106101.0,20106102.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,2
20106201,201062,337.89367,39,1,,,20106204.0,,,,,,,2.0,1.0,2.0,,1996.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,25.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.0,,11.0,2.0,2.0,63674.52,48489.68,0.0,0.0,19729.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20106202,201062,337.89367,62,1,,,20106203.0,,,,,,,2.0,1.0,2.0,,1967.0,3.0,,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14817.0,0.0,2,7,2
20106203,201062,337.89367,62,2,,,20106202.0,,,,,,,2.0,1.0,2.0,,1967.0,3.0,,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,43.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9941.76,0.0,0.0,0.0,0.0,0.0,2,7,2
20106204,201062,337.89367,33,2,20106202.0,20106203.0,20106201.0,,,,,,,2.0,1.0,2.0,,2005.0,5.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,73.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,2.0,21658.95,21600.0,0.0,0.0,203.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2
20106205,201062,337.89367,5,2,20106201.0,20106204.0,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2
20106301,201063,195.98354,70,1,,,20106302.0,,,,,,,2.0,1.0,2.0,,1959.0,3.0,,,,,,,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.48,0.0,0.0,0.0,0.0,0.0,7,7,2
20106302,201063,195.98354,68,2,,,20106301.0,,,,,,,2.0,1.0,2.0,,1959.0,2.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,0.0,0.0,7896.6,0.0,0.0,0.0,0.0,0.0,7,7,2
20106401,201064,487.7676,47,1,,,20106402.0,,,,,,,2.0,1.0,2.0,,1983.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,11.0,2.0,2.0,9704.34,7655.92,0.0,0.0,3006.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.37,428.01,0.0,0.0,4,7,2
20106402,201064,487.7676,44,2,,,20106401.0,,,,,,,2.0,1.0,2.0,,1985.0,3.0,2.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.0,0.0,4,7,2
20106403,201064,487.7676,23,1,20106401.0,20106402.0,,,,,,,,1.0,3.0,2.0,,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17820.0,0.0,4,7,2
20106601,201066,127.73099,61,1,,,20106602.0,,,,,,,2.0,1.0,2.0,,1983.0,5.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,11.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,13.0,2.0,1.0,48268.42,36736.61,0.0,0.0,14782.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,2
20106602,201066,127.73099,53,2,,,20106601.0,,,,,,,2.0,1.0,2.0,,1976.0,4.0,4.0,1.0,2.0,2.0,,2.0,,,,,3.0,1.0,14.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,47.0,,7.0,,,9850.0,8725.3,0.0,0.0,2503.08,0.0,17438.74,15164.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,9,7,2
20106801,201068,154.60171,53,2,,,20106802.0,,,,,,,2.0,1.0,2.0,,1981.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,11.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,1.0,64359.85,48999.36,0.0,0.0,19941.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
20106802,201068,154.60171,55,1,,,20106801.0,,,,,,,2.0,1.0,2.0,,1978.0,5.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,12.0,1.0,2.0,48224.37,36743.34,0.0,0.0,14942.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
20106804,201068,154.60171,18,1,20106802.0,20106801.0,,,,,,,,1.0,3.0,1.0,3.0,2010.0,2.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
20107001,201070,842.50783,39,2,,,20107002.0,,,,,,,2.0,1.0,2.0,,1991.0,4.0,3.0,2.0,2.0,2.0,,2.0,,,,,4.0,4.0,61.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
20107002,201070,842.50783,39,1,,,20107001.0,,,,,,,2.0,1.0,2.0,,1991.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,4.0,2.0,61.0,35.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12718.0,12718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2
20107003,201070,842.50783,15,1,20107002.0,20107001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2
20107004,201070,842.50783,15,2,20107002.0,20107001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2
20107005,201070,842.50783,12,1,20107002.0,20107001.0,,,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2
20107101,201071,225.39125,72,2,,,20107102.0,,,,,,,2.0,1.0,2.0,,1958.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17132.28,0.0,0.0,0.0,0.0,0.0,8,7,2
20107102,201071,225.39125,54,1,,,20107101.0,,,,,,,2.0,1.0,2.0,,1975.0,3.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,61.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,2
20107201,201072,216.79594,64,2,,,20107202.0,,,,,,,2.0,1.0,2.0,,1958.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4078.08,0.0,0.0,0.0,0.0,0.0,9,7,2
20107202,201072,216.79594,72,1,,,20107201.0,,,,,,,2.0,1.0,2.0,,1950.0,1.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7906.44,0.0,0.0,0.0,0.0,0.0,9,7,2
20107301,201073,459.69042,22,1,,20107302.0,,,,,,,,1.0,3.0,2.0,,,,4.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926.52,0.0,0.0,12312.0,0.0,1,7,2
20107302,201073,459.69042,51,2,,20107303.0,,,,,,,,4.0,3.0,2.0,,1978.0,3.0,3.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,2424.0,0.0,1,7,2
