HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
10651600,188.83384,4,1,2.0,1999,2,1,,150.0,140.0,,1,1,,3.0,,1,1,1,1,1,1,4,900.0,3,,2,1,2,2,26006.1,22801.67,16582.33,16582.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3204.43,-309,0.0,3,3,1
10652200,123.7507,4,1,3.0,1991,2,2,,160.0,130.0,,1,1,,3.0,,2,2,1,2,1,1,1,600.0,1,,2,2,2,2,4468.4,4163.75,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,304.65,0,0.0,3,3,1
10652700,325.67216,4,2,4.0,2011,2,1,,160.0,187.92,105.0,1,1,3.0,3.0,,2,1,2,2,1,1,3,1400.0,1,,2,1,2,2,13621.07,11215.43,9932.39,9932.39,0.0,0.0,0.0,0.0,0.0,0.0,0,2400,0.0,0.0,660,0,0,0.0,0,0,2405.64,-243,0.0,3,3,1
10652900,99.27428,2,1,4.0,2000,2,1,,100.0,166.67000000000002,,1,1,,3.0,,2,2,2,2,3,3,2,1200.0,1,,2,2,2,2,13093.22,11909.42,11043.84,3874.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,40.0,0,0,1143.8,0,0.0,3,3,1
10653700,144.20965,4,1,2.0,2013,2,1,,150.0,125.0,,1,1,,3.0,,2,1,1,1,1,1,3,700.0,2,,2,1,2,2,5890.8,5084.45,5084.45,5084.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,806.35,0,0.0,3,3,1
10653900,139.15158,4,2,3.0,2011,2,1,,160.0,229.17,135.0,1,1,3.0,3.0,3.0,1,1,1,1,1,2,3,1000.0,2,2.0,2,1,1,1,13736.56,10259.54,10259.54,10259.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,900,0,0,0.0,0,0,3477.02,-94,0.0,3,3,1
10654200,164.9,4,1,3.0,1992,2,1,,,100.0,,1,1,,3.0,,2,1,1,2,1,1,3,600.0,2,,2,2,2,2,21306.48,17437.9,16397.36,14058.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3868.58,-52,0.0,3,3,1
10654300,157.31847,4,1,3.0,1978,2,2,,120.0,76.0,,1,1,,3.0,,2,2,2,2,3,3,2,400.0,1,,2,2,2,2,2540.12,2533.12,2533.12,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,3,3,1
10654400,68.58152,4,1,3.0,1985,2,1,,150.0,160.0,,1,1,,1.0,,1,1,1,3,1,1,3,600.0,2,,2,2,2,2,8395.22,8395.22,8395.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10654500,64.83808,4,1,3.0,1998,2,2,,100.0,130.0,,1,1,,1.0,,2,2,2,2,3,3,1,500.0,1,,2,1,1,1,5344.24,5344.24,5344.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10654600,151.49185,4,1,2.5,1961,2,1,,,52.0,,1,1,,3.0,,2,2,2,3,3,3,2,350.0,1,,2,1,1,1,2736.18,2736.18,2736.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10654700,66.40519,4,1,2.0,1966,2,2,,120.0,130.0,,1,1,,3.0,,2,1,1,2,3,3,2,400.0,1,,2,2,2,2,4008.93,4008.93,4008.93,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10655000,215.64669,4,5,2.0,2002,2,1,,,70.0,,1,1,,3.0,,1,1,1,2,1,1,4,600.0,2,,2,1,1,1,3547.64,2898.07,2898.07,2898.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,649.57,0,0.0,3,3,1
10655500,180.09445,4,2,3.0,2004,2,1,,160.0,118.17,43.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,4,800.0,2,,2,1,1,1,32017.81,24989.93,24865.73,24865.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97.08,97.08,180,0,0,17.0,0,0,7010.88,-136,0.0,3,3,1
10655900,34.30758,4,1,2.0,2009,2,1,,80.0,80.0,,1,1,,2.0,,2,2,2,2,1,2,1,900.0,1,,2,2,1,1,9722.08,9722.08,9722.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10656000,113.66681,4,1,3.0,1992,2,1,,180.0,170.0,,1,1,,3.0,,1,1,1,1,1,1,4,800.0,2,,2,2,2,2,20993.87,16191.37,16191.37,15841.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,3.0,0,0,4799.5,0,0.0,3,3,1
10656200,98.81671,4,1,3.0,1972,1,2,,,90.0,,1,1,,3.0,,2,1,2,3,2,3,3,450.0,1,,2,2,2,2,2965.19,2965.19,2965.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10656700,47.83776,4,1,2.0,2005,2,1,,150.0,116.67,,1,1,,3.0,,2,1,1,3,1,2,3,800.0,2,,2,2,1,1,14849.91,11746.96,11746.96,11746.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,10.0,0,0,3092.95,-30,0.0,3,3,1
10657000,31.96307,4,1,3.0,1990,2,1,,160.0,156.67,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,3,,2,2,2,2,30859.81,23170.46,23170.46,23170.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,13.01,0,0,7676.34,-35,0.0,3,3,1
10657100,16.27705,4,1,3.0,2004,2,1,,170.0,160.0,,1,1,,3.0,,1,1,1,1,1,1,3,800.0,2,,2,2,1,1,17914.74,14053.42,14053.42,14053.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3861.32,-105,0.0,3,3,1
10657500,183.36256,4,1,2.0,1988,2,2,,,55.0,,1,1,,3.0,,2,1,2,2,2,2,3,300.0,2,,2,2,2,2,2733.84,2733.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10657600,80.40293,4,1,4.0,1989,2,1,,160.0,227.08,,1,1,,3.0,,1,1,1,1,1,1,3,1600.0,2,,2,2,2,2,30190.91,25163.58,22712.99,19886.99,0.0,0.0,2450.59,2264.31,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,5027.33,-221,0.0,3,3,1
10657800,174.82766,4,1,1.0,1994,2,2,,,50.0,,2,2,,2.0,,2,2,2,2,2,2,1,300.0,1,,2,1,2,2,5946.92,4732.63,3845.23,3845.23,0.0,0.0,0.0,0.0,887.4,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,1214.29,0,0.0,3,3,1
10658100,24.13501,4,1,3.0,1974,2,2,,130.0,1.0,,1,1,,3.0,,1,1,1,1,1,1,3,1500.0,2,,2,1,1,1,27818.16,21195.39,21110.86,13796.64,122.35,104.35,0.0,0.0,0.0,0.0,0,0,36.54,36.54,0,0,0,100.0,1750,0,4772.77,-27,0.0,3,3,1
10658400,82.5045,4,2,2.0,2008,2,1,,,117.17,115.0,1,1,3.0,3.0,,1,1,2,2,1,1,3,800.0,1,,2,1,2,2,7945.05,6956.4,6768.94,4415.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,300,0,0,0.0,0,0,988.65,-77,0.0,3,3,1
10658500,68.96134,4,1,4.0,1995,2,2,,150.0,150.0,,1,1,,3.0,,2,2,2,2,3,2,2,800.0,1,,2,2,1,1,12151.12,11917.03,11311.41,1507.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,11.0,0,0,223.09,-134,0.0,3,3,1
10658600,185.69546,4,1,1.0,1988,2,1,,35.0,70.0,,2,2,,3.0,,2,2,2,2,2,2,1,300.0,1,,2,2,2,2,3552.79,3552.79,3552.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10658900,46.33506,4,1,4.0,1989,2,2,,150.0,67.0,,1,1,,1.0,,2,2,2,2,3,3,2,500.0,1,,2,1,2,2,5286.69,5274.69,5274.69,288.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0,0.0,0.0,0,0,0,12.0,0,0,0.0,0,0.0,3,3,1
10659000,199.30797,4,1,2.0,1999,2,2,,,70.0,,1,1,,3.0,,2,1,2,2,2,3,3,500.0,2,,2,2,2,2,3993.93,3993.93,3993.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10659100,181.90918,4,1,4.0,1995,2,1,,120.0,80.0,,1,1,,3.0,,1,1,2,3,1,1,3,600.0,2,,2,2,1,1,4431.24,4424.24,4424.24,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,3,3,1
10659200,201.39741,4,1,3.0,1989,2,2,,,90.0,,1,1,,3.0,,1,1,2,2,3,2,3,350.0,2,,2,2,1,1,3551.84,3551.84,3551.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10659300,16.77804,4,1,3.0,1983,2,2,,,145.0,,1,1,,3.0,,1,1,1,2,1,2,2,1000.0,2,,2,2,2,2,21815.93,19288.12,16259.51,10501.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,2527.81,-162,0.0,3,3,1
10659600,59.45145,4,1,3.0,1981,1,2,,110.0,140.0,,1,1,,3.0,,2,2,2,2,3,2,2,900.0,1,,2,2,2,2,5758.79,5758.79,5758.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10660000,48.30144,4,1,3.0,2000,2,1,,200.0,157.08,,1,1,,3.0,,2,1,1,3,1,1,3,1500.0,2,,2,1,1,1,34285.86,31188.64,31188.64,31188.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.4,8.4,0,0,0,3.0,2000,0,1094.22,-125,0.0,3,3,1
10660100,85.28187,4,1,2.0,2009,2,1,,130.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,3,800.0,2,,2,2,2,2,16708.34,13426.5,11773.4,11773.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3281.84,-106,0.0,3,3,1
10660400,165.09216,4,2,3.0,2005,2,1,,200.0,159.82999999999998,175.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,4,600.0,2,2.0,2,2,2,2,8205.12,6774.0,6774.0,6774.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,540,0,0,13.0,0,0,1418.12,-187,0.0,3,3,1
10660800,66.19371,1,1,6.0,2006,2,2,,300.0,230.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,2,2,2,2,25637.23,19524.87,19524.87,19524.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,52.0,0,0,6060.36,-66,0.0,3,3,1
10660900,72.61835,4,1,3.0,2014,2,1,,150.0,112.92,,1,1,,3.0,,1,1,1,1,1,1,3,1200.0,2,,2,1,2,2,31937.8,24368.14,24368.14,24368.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,6.0,0,0,7563.66,-68,0.0,3,3,1
10661000,41.07722,4,1,2.0,2016,2,1,,100.0,100.0,,1,1,,1.0,,2,2,2,2,1,2,1,500.0,1,,2,1,1,1,4431.42,4220.45,1995.78,1995.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,210.97,-202,0.0,3,3,1
10661100,31.99056,4,1,2.0,1990,2,2,,120.0,130.0,,1,1,,3.0,,1,1,1,1,1,1,3,700.0,2,,2,2,2,2,11484.72,10560.0,10560.0,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,924.72,0,0.0,3,3,1
10661300,52.80779,4,1,2.0,1990,2,1,,160.0,125.0,,1,1,,3.0,,1,1,1,1,1,1,4,800.0,3,,1,2,1,1,17662.01,14184.45,14098.83,14098.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,15.0,0,0,3462.56,0,0.0,3,3,1
10661400,63.7069,4,1,3.0,1997,2,1,,150.0,95.83,,1,1,,3.0,,1,1,1,1,1,1,4,700.0,2,,2,1,1,1,17765.87,14829.62,14829.62,14829.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.62,25.62,0,0,0,30.0,0,0,2906.25,-184,0.0,3,3,1
10661900,77.52761,4,1,3.0,2001,2,1,,160.0,68.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,3,,2,2,2,2,15235.44,14666.61,12424.61,12424.61,435.0,435.0,2242.0,2242.0,0.0,0.0,0,0,236.0,200.6,0,0,0,25.0,0,0,543.83,0,0.0,3,3,1
10662000,151.65155,3,1,4.0,1990,2,1,,,73.0,,1,1,,3.0,,1,1,1,1,1,1,5,1400.0,2,,2,2,2,2,12796.98,10582.71,8027.6,8027.6,0.0,0.0,2555.11,2351.98,0.0,0.0,0,0,0.0,0.0,0,0,0,4.0,0,0,2210.27,-29,0.0,3,3,1
10662100,177.07549,4,1,3.0,1984,2,1,,200.0,70.0,,1,1,,3.0,,2,1,2,2,1,3,2,500.0,1,,2,2,2,2,7064.88,6471.8,6102.62,3013.9,0.0,0.0,0.0,0.0,0.0,0.0,180,0,23.85,23.85,0,0,0,13.0,0,0,580.08,-183,0.0,3,3,1
10662200,79.21439,4,1,4.0,1985,2,1,,120.0,200.0,,1,1,,3.0,,1,1,1,1,1,1,3,1600.0,2,,2,2,2,2,21913.38,19980.41,16101.78,11390.82,0.0,0.0,3878.63,3131.33,0.0,0.0,0,0,0.0,0.0,0,0,0,13.0,0,0,1919.97,-28,0.0,3,3,1
10662500,174.48818,4,1,4.0,1980,2,1,,180.0,144.33,,1,1,,3.0,3.0,2,1,2,3,3,3,2,400.0,1,2.0,2,2,2,2,3318.97,3311.97,3311.97,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,3,3,1
10662700,176.45108,4,1,3.0,1981,2,2,,140.0,100.0,,1,1,,3.0,,2,2,2,2,1,2,2,700.0,2,,2,1,1,1,2899.51,2899.51,2899.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10663000,64.23393,4,1,3.0,1988,2,1,,150.0,120.0,,1,1,,3.0,,1,1,1,1,1,3,3,400.0,2,,2,2,1,1,8060.31,6318.35,5485.65,5485.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.08,1.08,0,0,0,6.0,0,0,1735.96,0,0.0,3,3,1
10663100,50.71655,4,1,4.0,1990,2,1,,,145.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,1,1,2,2,18158.23,15834.61,15834.61,15834.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.3,19.3,0,0,0,0.0,0,0,2323.62,0,0.0,3,3,1
10663200,165.15302,4,1,2.0,1983,2,1,,100.0,80.0,,1,1,,3.0,,2,1,1,2,1,1,3,500.0,2,,2,2,2,2,2981.33,2981.33,2981.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10663300,62.32602,4,1,3.0,2001,2,2,,,105.0,,1,1,,3.0,,2,1,2,2,1,2,2,500.0,1,,2,2,2,2,6074.79,5238.81,4148.0,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,835.98,-48,0.0,3,3,1
10663400,54.1225,4,1,4.0,1975,2,2,,,150.0,,1,1,,3.0,,1,1,2,3,3,1,3,600.0,2,,2,2,2,2,7714.68,7714.68,7714.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,304.24,3,3,1
10663500,57.71451,4,1,3.0,1987,2,2,,200.0,1.0,,1,1,3.0,3.0,,1,1,1,3,1,1,2,2500.0,2,,2,2,2,2,25177.37,21525.23,21525.23,11963.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0300000000000002,3.0300000000000002,0,0,0,4.0,0,0,3648.14,-76,0.0,3,3,1
10663600,152.39146,4,1,2.5,1997,2,2,,,70.0,,1,1,,3.0,,2,2,2,2,3,3,2,400.0,1,,2,2,2,2,3990.31,3983.31,3983.31,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,3,3,1
10663700,139.17685,4,1,2.0,1994,2,2,,100.0,90.0,,1,1,,3.0,,1,1,2,2,1,3,2,300.0,1,,2,2,2,2,3702.17,3702.17,3702.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10663800,148.98174,4,1,3.0,1975,1,2,,,62.0,,1,1,,3.0,,1,1,2,2,3,3,3,400.0,2,,2,2,1,1,5385.25,5320.25,5320.25,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,65.0,0,0,0.0,0,0.0,3,3,1
10663900,67.25817,4,1,2.0,2008,2,1,,100.0,80.0,,1,1,,3.0,,2,2,1,2,1,1,1,600.0,1,,2,2,2,2,6762.87,6742.87,6742.87,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,20.0,0,0,0.0,0,0.0,3,3,1
10664000,148.06881,4,1,2.0,1992,2,2,,80.0,90.0,,1,1,,3.0,,2,2,2,2,3,3,1,500.0,1,,2,2,2,2,3172.37,3172.37,3172.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10664100,64.33291,4,1,3.0,1980,2,2,,120.0,150.0,,1,1,,3.0,,2,2,2,2,3,3,1,700.0,1,,2,2,2,2,7538.85,7538.85,7538.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10664300,64.23268,4,1,3.0,1987,2,1,,,74.0,,1,1,,3.0,,1,1,1,1,3,3,4,900.0,2,,2,2,1,1,12641.88,12641.88,12641.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10664600,148.67053,4,1,2.0,1972,2,1,,150.0,80.0,,1,1,,3.0,,1,2,2,3,3,3,2,480.0,2,,2,2,2,2,4887.31,4879.31,4879.31,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,8.0,0,0,0.0,0,0.0,3,3,1
10664700,141.47755,4,1,3.0,1976,2,1,,,110.0,,1,1,,3.0,,1,1,1,1,3,3,3,500.0,2,,2,2,2,2,4727.68,4720.68,4720.68,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,3,3,1
10664800,62.39928,4,1,2.0,1984,2,1,,90.0,90.0,,1,1,,2.0,,2,2,2,2,2,3,1,300.0,1,,2,2,2,2,3705.36,3705.36,3705.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10664900,47.76572,1,1,5.0,1983,2,2,,600.0,80.0,,1,1,,3.0,,2,1,2,3,3,3,1,400.0,1,,2,2,2,2,3505.79,3505.79,3505.79,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,3,1
10665300,48.7517,4,1,3.0,1988,2,1,,300.0,141.0,,1,1,,3.0,,1,1,1,1,1,1,4,1500.0,2,,2,2,2,2,21785.12,18077.6,16519.88,16519.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,3700.52,-35,0.0,3,3,1
10665400,87.83407,4,1,4.0,2001,2,2,,,130.0,,1,1,,3.0,,1,1,2,2,1,1,3,1000.0,2,,1,1,1,1,21904.97,17229.0,14799.0,14799.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.879999999999995,48.879999999999995,0,0,0,4.0,0,0,4671.97,-23,412.45,3,3,1
10665600,58.04532,4,5,3.0,2006,2,1,,,49.58,,1,1,,3.0,,1,1,2,1,1,1,4,,2,,2,1,1,1,19205.26,15534.68,14296.43,10479.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,20.0,0,0,3650.58,-1,0.0,3,3,1
10666500,131.22146,4,1,4.0,2006,1,2,,200.0,300.0,,1,1,,2.0,,2,1,2,2,1,2,6,1000.0,1,,2,2,1,1,10753.0,10294.34,6937.54,6937.54,0.0,0.0,742.84,742.84,330.0,0.0,0,5000,0.0,0.0,0,0,0,0.0,0,0,458.66,-427,0.0,3,3,1
10666600,89.02807,4,1,3.0,2008,2,2,,,76.0,,1,1,,3.0,,2,1,2,1,2,3,3,700.0,1,,2,1,1,1,8580.06,8570.06,2426.06,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,10.0,0,0,0.0,0,0.0,3,3,1
10666700,133.8864,4,1,4.0,1976,2,2,,,170.0,,1,1,,3.0,,2,1,2,2,1,2,3,500.0,1,,2,1,1,1,15349.4,13423.43,8829.94,8829.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,5.0,0,0,1920.97,-163,0.0,3,3,1
10667000,80.66785,4,1,3.0,1993,2,1,,150.0,107.5,,1,1,,3.0,,1,1,1,1,1,1,6,1000.0,3,,2,2,1,1,32421.87,24686.91,24367.24,24367.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,254.63,217.73,0,0,0,0.0,0,0,7734.96,0,0.0,3,3,1
10667300,24.25679,4,1,3.0,1998,2,1,,,80.0,,1,1,,3.0,,1,1,2,1,1,3,3,550.0,2,,2,2,2,2,5673.77,5668.77,5668.77,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,5.0,0,0,0.0,0,0.0,3,3,1
10667400,22.56039,4,1,3.0,1982,2,1,,160.0,150.0,,1,1,,3.0,,2,2,1,1,1,2,3,600.0,2,,2,2,1,1,11197.38,10335.19,10335.19,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,862.19,0,0.0,3,3,1
10667700,37.83371,4,1,5.0,2000,2,2,,,150.0,,1,1,,3.0,,1,1,1,1,1,1,5,2000.0,3,,2,2,1,2,24206.97,18497.39,16181.99,16181.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,83.0,0,0,5626.58,-1,374.88,3,6,1
10667900,32.8612,4,1,2.0,1987,2,1,,80.0,180.0,,1,1,,3.0,,2,1,2,1,1,1,3,1000.0,2,,2,2,2,2,13030.13,10965.82,10965.82,10965.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,2057.31,0,0.0,3,6,1
10668100,74.21291,1,1,5.0,1993,2,2,,150.0,141.67000000000002,,1,1,,3.0,,1,1,1,1,1,1,3,900.0,2,,2,2,2,2,23551.5,17934.83,17795.53,17795.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,35.0,0,0,5581.67,0,0.0,3,6,1
10668400,56.14042,4,1,3.0,2006,1,1,,,4.33,,1,1,,2.0,,2,1,2,2,1,1,3,1000.0,2,,1,1,2,2,7731.56,7731.56,7731.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,6,1
10668500,56.7851,4,1,3.0,1978,2,2,,,149.17,,1,1,,3.0,,2,2,2,2,1,1,2,1000.0,1,,2,2,2,2,8715.42,8524.45,8524.45,1957.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.409999999999997,26.409999999999997,0,0,0,0.0,0,0,190.97,-249,0.0,3,6,1
10668600,122.93208,4,1,4.0,1972,2,2,,,72.83,,1,1,,3.0,,2,2,2,3,3,3,3,500.0,1,,2,2,2,2,7599.63,7599.63,7599.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,3,6,1
10669000,49.36413,4,1,4.0,1989,1,2,,70.0,100.0,,1,1,,3.0,,2,2,2,3,2,3,2,850.0,1,,2,2,2,2,10748.14,9483.47,8037.81,5059.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,1264.67,-21,0.0,3,6,1
10669400,38.99079,4,1,2.0,1960,2,1,,100.0,130.0,,1,1,,3.0,,1,1,1,1,3,1,5,600.0,3,,2,2,2,2,13964.97,13338.54,13338.54,4544.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,626.43,0,0.0,3,6,1
10670000,63.08928,1,1,4.0,1999,1,2,,100.0,95.0,,1,1,,3.0,,2,2,2,3,1,1,2,500.0,1,,2,1,2,2,5052.64,4763.93,3681.29,3681.29,0.0,0.0,0.0,0.0,1082.64,0.0,0,0,0.0,0.0,0,0,0,4.0,0,0,284.71,0,0.0,3,6,1
10670500,54.10117,4,1,2.0,1973,2,1,,80.0,100.0,,1,1,,3.0,,1,1,1,1,1,2,4,800.0,2,,1,1,1,1,9193.08,8965.59,5700.04,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,227.49,-150,0.0,3,6,1
10670600,61.92871,4,1,3.0,1988,2,2,,80.0,103.0,,1,1,,3.0,,2,2,2,2,1,1,3,1000.0,2,,2,2,2,2,5179.84,4322.43,4322.43,4322.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,857.41,-225,0.0,3,6,1
